year_ny,hour_ny,n,zero_fraction,sigma_delta_close_points,tick_to_sigma_points,sigma_r_1m,tick_return_representative,tick_to_sigma_return,close_representative,median_range_points,tick_to_median_range,median_abs_ticks,prop_0_ticks,prop_abs_1_tick,prop_abs_le_2_ticks,prop_abs_le_5_ticks,n_distinct_r1m_central,n_distinct_ticks_central
2023,12,15180,0.02450592885375494,5.189420806797519,0.04817493306238145,0.0003738672536868574,1.6883906260904348e-05,0.045160163385279846,14806.875,6.75,0.037037037037037035,12.0,0.02450592885375494,0.04914361001317523,0.12009222661396575,0.25625823451910407,3442,11
2023,13,14649,0.023687623728582154,5.253568862582564,0.04758669897344875,0.00037976957896152435,1.6909458305957052e-05,0.044525573512748905,14784.5,6.75,0.037037037037037035,12.0,0.023687623728582154,0.04553211823332651,0.11256741074476073,0.24575056317837396,3187,11
2023,14,14584,0.021804717498628633,5.995772756317137,0.04169604322255215,0.0004376520622546518,1.6883906260904348e-05,0.03857837701923199,14806.875,7.0,0.03571428571428571,12.0,0.021804717498628633,0.04340373011519474,0.10730938014262205,0.24211464618760284,3163,11
2023,15,14580,0.02215363511659808,5.84170766384829,0.04279570536320021,0.0004250053015592481,1.6899885081262677e-05,0.03976393945972163,14792.875,7.5,0.03333333333333333,13.0,0.02215363511659808,0.04231824417009602,0.10651577503429355,0.23065843621399176,2995,11
2023,16,14574,0.06909564978729243,3.9150904123715753,0.06385548574050987,0.0002865141775879455,1.6870518768804538e-05,0.0588819684625419,14818.625,2.5,0.1,4.0,0.06909564978729243,0.13428022505832304,0.3262659530671058,0.5972279401674214,7124,11
2023,17,243,0.06584362139917696,2.1474631268472546,0.11641643429148485,0.0001541014390217064,1.6861558176899033e-05,0.10941856405717243,14826.5,3.25,0.07692307692307693,4.0,0.06584362139917696,0.09876543209876543,0.29218106995884774,0.5925925925925926,129,11
2023,18,14650,0.07447098976109215,2.5379341348484274,0.09850531444738644,0.00018962574654993075,1.6886329672312118e-05,0.08905082764099095,14804.75,2.25,0.1111111111111111,4.0,0.07447098976109215,0.14505119453924914,0.34668941979522183,0.6305119453924914,7562,11
2023,19,15157,0.0793692683248664,1.7802338276923715,0.14043099064355077,0.00013220648030385412,1.6881198565475128e-05,0.12768813243251437,14809.25,2.0,0.125,4.0,0.0793692683248664,0.15405423236788282,0.37137956059906313,0.6760572672692485,8380,11
2023,20,15231,0.0613223031974263,2.177949908492295,0.11478684565939568,0.00015901093495235863,1.6894317596717464e-05,0.10624626288612907,14797.75,2.5,0.1,5.0,0.0613223031974263,0.1185739610005909,0.2939399908082201,0.575996323288031,7421,11
2023,21,15223,0.06798922682782632,2.096952768714191,0.11922061561419667,0.00015288386148664898,1.6883478672387085e-05,0.11043336103766245,14807.25,2.25,0.1111111111111111,4.0,0.06798922682782632,0.12816133482230835,0.3199106614990475,0.6129540826381134,7811,11
2023,22,15254,0.07997902189589616,1.6633628284586386,0.15029793603820246,0.00012136301479690622,1.6881198565475128e-05,0.13909673052968244,14809.25,2.0,0.125,4.0,0.07997902189589616,0.15504130064245444,0.3759669594860364,0.6842795332371837,8534,11
2023,23,15443,0.09467072460014246,1.4905612861802382,0.16772205364373732,0.00010748197226468368,1.687920397712136e-05,0.15704218690325905,14811.0,1.5,0.16666666666666666,3.0,0.09467072460014246,0.16997992618014635,0.4215502169267629,0.749854302920417,9213,11
2024,0,15515,0.08134063809216886,2.26206380881658,0.1105185446253127,0.00011781788012757065,1.3090975736134725e-05,0.1111119612911054,19097.0,2.0,0.125,4.0,0.08134063809216886,0.14895262649049307,0.36442152755398,0.6564614888817274,8353,11
2024,1,15515,0.06142442797292942,3.0167047404848386,0.08287188223790855,0.00016149600397715168,1.3089433554844693e-05,0.08105112964093263,19099.25,2.75,0.09090909090909091,5.0,0.06142442797292942,0.11530776667740895,0.28739929100870126,0.5495327102803739,7169,11
2024,2,15522,0.047158871279474296,3.5918531825734115,0.06960195400327736,0.00018991432836467945,1.3084209975690647e-05,0.0688953281637915,19106.875,3.5,0.07142857142857142,6.0,0.047158871279474296,0.09612163381007602,0.23006055920628785,0.4561912124726195,6108,11
2024,3,15536,0.032376416065911434,4.357176926552576,0.0573766005407087,0.00022776507623889643,1.3089262223917443e-05,0.05746825826005248,19099.5,5.0,0.05,9.0,0.032376416065911434,0.06044026776519053,0.16072348094747682,0.33464212152420186,4580,11
2024,4,15538,0.0362337495173124,4.201976290297083,0.059495814047614434,0.00022020243858735775,1.3090547316003777e-05,0.05944778541047152,19097.625,4.75,0.05263157894736842,8.0,0.0362337495173124,0.06976444844896383,0.16997039516025228,0.3471489252156005,4698,11
2024,5,15534,0.041264323419595725,3.537639117501831,0.07066859894305502,0.0001860707937140962,1.3092775406744973e-05,0.07036448410524032,19094.375,4.0,0.0625,7.0,0.041264323419595725,0.07609115488605639,0.19627912965108793,0.41045448693189135,5571,11
2024,6,15536,0.03997167868177137,3.3745069695552963,0.0740848966250456,0.00017794222094055892,1.3083867591386455e-05,0.0735287416456215,19107.375,4.0,0.0625,7.0,0.03997167868177137,0.08232492276004119,0.20101699279093718,0.41394181256436663,5604,11
2024,7,15540,0.03371943371943372,3.65723358621306,0.06835767913278583,0.00019182223262337618,1.3084894797588689e-05,0.06821365082993051,19105.875,4.5,0.05555555555555555,8.0,0.03371943371943372,0.0676962676962677,0.1711068211068211,0.36325611325611323,4967,11
2024,8,15540,0.032432432432432434,6.874075023276712,0.036368529460830766,0.00036925957682997363,1.308249823402229e-05,0.0354290018591614,19109.375,5.5,0.045454545454545456,10.0,0.032432432432432434,0.056435006435006436,0.14678249678249677,0.30572715572715575,4153,11
2024,9,15451,0.01967510193514983,9.201581777294278,0.02716924177285445,0.00048009436940894877,1.3088234331832888e-05,0.027261795109044928,19101.0,10.0,0.025,15.0,0.01967510193514983,0.03786162707915345,0.09643388777425409,0.2073004983496214,2853,11
2024,10,15338,0.013169904811579085,10.264001602620013,0.024356972034784603,0.0005333883375488808,1.310495760562628e-05,0.02456926161124645,19076.625,13.25,0.018867924528301886,21.0,0.013169904811579085,0.02868692137175642,0.0706089451036641,0.15080192984743773,2091,11
2024,11,15355,0.017453598176489744,7.584648513503224,0.03296131647431202,0.0003947818838374231,1.3095604460440018e-05,0.03317174621374718,19090.25,9.75,0.02564102564102564,16.0,0.017453598176489744,0.033409312927385214,0.08739824161510909,0.19296646043633994,2663,11
2024,12,15356,0.019992185464964833,6.417766333000238,0.03895436309584797,0.0003339009260419129,1.3090290277425257e-05,0.03920411492294603,19098.0,8.25,0.030303030303030304,14.0,0.019992185464964833,0.04363115394634019,0.1034774680906486,0.21991404011461319,3026,11
2024,13,14766,0.019707436001625354,6.358330569924611,0.03931849677374735,0.0003327400066544354,1.310968215595666e-05,0.03939917621499485,19069.75,8.25,0.030303030303030304,14.0,0.019707436001625354,0.040566165515373155,0.10321007720438846,0.22192875524854394,2948,11
2024,14,14760,0.02046070460704607,7.009665202974146,0.03566504144790353,0.00036803830117496523,1.3122068038138294e-05,0.03565408273064512,19051.75,8.25,0.030303030303030304,14.0,0.02046070460704607,0.03726287262872629,0.09803523035230352,0.21246612466124662,2800,11
2024,15,14760,0.01964769647696477,7.433214966173756,0.03363282255896972,0.0003880079861784254,1.3122584624350044e-05,0.033820398269626406,19051.0,8.75,0.02857142857142857,14.0,0.01964769647696477,0.03692411924119241,0.09613821138211383,0.2165989159891599,2880,11
2024,16,14747,0.051400284803688884,5.907771936440363,0.042317137948055875,0.0003098614061716209,1.3121379319656067e-05,0.04234596196335795,19052.75,3.75,0.06666666666666667,6.0,0.051400284803688884,0.09771478944870143,0.24276123957415066,0.4668068081643724,5830,11
2024,17,246,0.024390243902439025,3.740691117272743,0.06683256974777153,0.0001953416488813535,1.3123445692036057e-05,0.06718201554655132,19049.75,4.5,0.05555555555555555,7.0,0.024390243902439025,0.06910569105691057,0.1910569105691057,0.3943089430894309,92,11
2024,18,14803,0.050192528541511856,3.508687200927153,0.07125172056772082,0.00018208758382410434,1.310332627950202e-05,0.07196166813965615,19079.0,3.25,0.07692307692307693,5.0,0.050192528541511856,0.10984259947307978,0.2571100452610957,0.5006417618050395,6356,11
2024,19,15346,0.061449237586341715,2.8875173727735874,0.08657956567023664,0.00015063417031479183,1.3103927247118707e-05,0.08699173115724287,19078.125,2.75,0.09090909090909091,5.0,0.061449237586341715,0.11540466571093444,0.28509057734914633,0.5411833702593509,6988,11
2024,20,15356,0.05053399322740297,3.242875790649005,0.07709206770141722,0.00016986927424202848,1.3103841391366595e-05,0.0771407392527994,19078.25,3.25,0.07692307692307693,6.0,0.05053399322740297,0.09774680906486063,0.24361812972128158,0.47909611878093256,6296,11
2024,21,15352,0.055693069306930694,2.998060189952017,0.08338725180964468,0.00015832106154696057,1.3100751328347371e-05,0.08274800080506962,19082.75,3.0,0.08333333333333333,5.0,0.055693069306930694,0.11040906722251173,0.265372589890568,0.5241010943199583,6788,11
2024,22,15333,0.06789278027783213,2.6519778078639535,0.09426926547374223,0.000138889902066805,1.3095775957675412e-05,0.09428889906896502,19090.0,2.5,0.1,4.0,0.06789278027783213,0.1298506489271506,0.3163764429661514,0.5996217309071936,7618,11
2024,23,15516,0.07282804846609951,2.2025697895965433,0.1135037814378603,0.00011513594222638631,1.3089347888936987e-05,0.11368602745439844,19099.375,2.25,0.1111111111111111,4.0,0.07282804846609951,0.1439804073214746,0.3509280742459397,0.6395978344934261,8167,11
2025,0,7186,0.04661842471472307,4.188158644756562,0.059692103667799645,0.00021964018225867333,1.1781268960573476e-05,0.053638950939762516,21220.0,3.5,0.07142857142857142,6.0,0.04661842471472307,0.0921235736153632,0.23142220985249096,0.46590592819371,2903,11
2025,1,7195,0.03863794301598332,4.7320890784814855,0.05283078907724711,0.0002495251136894791,1.1777106482836657e-05,0.04719808082120602,21227.5,4.25,0.058823529411764705,7.0,0.03863794301598332,0.0788047255038221,0.19444058373870743,0.3919388464211258,2473,11
2025,2,7200,0.030694444444444444,5.199111963522241,0.04808513487573223,0.0002698513638228227,1.177232326804545e-05,0.04362521315910357,21236.125,5.75,0.043478260869565216,10.0,0.030694444444444444,0.06111111111111111,0.14888888888888888,0.31069444444444444,1974,11
2025,3,7190,0.0239221140472879,7.75638765854342,0.0322314988633443,0.00040669159865894575,1.1768444094092883e-05,0.028937022876545766,21243.125,7.5,0.03333333333333333,13.0,0.0239221140472879,0.04200278164116829,0.10987482614742698,0.23908205841446453,1528,11
2025,4,7180,0.022423398328690808,7.477737180633462,0.033432573780136754,0.0003932757274269898,1.176782089394121e-05,0.029922571044321222,21244.25,7.25,0.034482758620689655,12.0,0.022423398328690808,0.045682451253481894,0.11239554317548746,0.2416434540389972,1554,11
2025,5,7200,0.028194444444444446,5.480422898853818,0.0456169176382876,0.00028128120259444223,1.1775719643871473e-05,0.041864580836743576,21230.0,5.75,0.043478260869565216,10.0,0.028194444444444446,0.05722222222222222,0.14680555555555555,0.31,1972,11
2025,6,7198,0.02917477076965824,7.065677491737775,0.0353823112210169,0.0003731283898541304,1.1769552168673537e-05,0.0315429018233501,21241.125,6.0,0.041666666666666664,10.0,0.02917477076965824,0.0576549041400389,0.14573492636843569,0.2979994442900806,1900,11
2025,7,7198,0.0225062517365935,7.893110742545897,0.031673190476403136,0.00041751322446896056,1.1769621430231967e-05,0.028189817089511047,21241.0,7.25,0.034482758620689655,12.0,0.0225062517365935,0.04876354542928591,0.11683801055848847,0.24965268130036122,1611,11
2025,8,7200,0.021666666666666667,10.06549111221526,0.024837337514173097,0.0005053809796354019,1.1760347635915676e-05,0.02327026166358688,21257.75,8.5,0.029411764705882353,14.0,0.021666666666666667,0.043472222222222225,0.1076388888888889,0.22680555555555557,1457,11
2025,9,7142,0.011341360963315597,14.209116534880103,0.017594338070653984,0.0007222851694945385,1.1767751653476646e-05,0.01629238997349457,21244.375,15.25,0.01639344262295082,24.0,0.011341360963315597,0.024362923550826098,0.06048725847101652,0.14379725567068047,937,11
2025,10,7076,0.010175240248728096,17.245856587993973,0.014496235587047743,0.000899594694727149,1.1758411673975642e-05,0.013070788148147114,21261.25,18.75,0.013333333333333334,30.0,0.010175240248728096,0.01921989824759751,0.0501695873374788,0.10839457320520068,691,11
2025,11,7080,0.014265536723163842,12.677613562776386,0.019719799689591595,0.0006581625911317476,1.1756545456754573e-05,0.017862676510584614,21264.625,14.25,0.017543859649122806,23.0,0.014265536723163842,0.024152542372881357,0.06412429378531073,0.14251412429378532,901,11
2025,12,7080,0.014265536723163842,10.81429624558645,0.023117546840094236,0.0005575903503950842,1.1762768485385103e-05,0.021095717451083074,21253.375,12.25,0.02040816326530612,20.0,0.014265536723163842,0.033757062146892655,0.07824858757062148,0.16596045197740114,1066,11
2025,13,6844,0.015488018702513151,14.715230663309933,0.01698920021847397,0.0007809054747628303,1.1810000708816193e-05,0.015123470241264503,21168.375,12.0,0.020833333333333332,20.0,0.015488018702513151,0.025569842197545295,0.06984219754529515,0.1564874342489772,952,11
2025,14,6840,0.0152046783625731,11.3192502460883,0.022086268486412767,0.0005774350209466534,1.1823685206291292e-05,0.020476217716943128,21143.875,12.25,0.02040816326530612,20.0,0.0152046783625731,0.028362573099415204,0.07441520467836257,0.16125730994152046,992,11
2025,15,6840,0.011403508771929825,12.19250063940974,0.02050440737250623,0.0006247939538348098,1.1816489911715349e-05,0.018912618854886563,21156.75,13.5,0.018518518518518517,21.0,0.011403508771929825,0.02982456140350877,0.06681286549707602,0.14649122807017545,915,11
2025,16,6838,0.029540801403919275,9.261198548764689,0.026994346215949167,0.0004667988832866008,1.1800384692665468e-05,0.02527937644062524,21185.625,6.25,0.04,10.0,0.029540801403919275,0.05820415326118748,0.1441942088329921,0.3063761333723311,1862,11
2025,17,114,0.05263157894736842,4.062946558643697,0.061531697843314886,0.00020039261059047746,1.1798365926461749e-05,0.05887625243114828,21189.25,6.5,0.038461538461538464,9.0,0.05263157894736842,0.02631578947368421,0.14035087719298245,0.3508771929824561,35,11
2025,18,6958,0.030612244897959183,7.964758992276917,0.0313882692800139,0.00042469736451547334,1.1781407760575067e-05,0.027740713140558766,21219.75,6.5,0.038461538461538464,11.0,0.030612244897959183,0.05159528600172463,0.13567116987640127,0.2930439781546421,1798,11
2025,19,7200,0.03138888888888889,5.831394791361051,0.04287138994093896,0.0002978150833868033,1.179029776400333e-05,0.039589323784148464,21203.75,5.5,0.045454545454545456,9.0,0.03138888888888889,0.06861111111111111,0.1609722222222222,0.33625,2146,11
2025,20,7200,0.03180555555555555,6.9201592823922535,0.03612633608537066,0.000362605522972963,1.1781338360241213e-05,0.03249078575430211,21219.875,6.0,0.041666666666666664,10.0,0.03180555555555555,0.052222222222222225,0.1388888888888889,0.3073611111111111,1943,11
2025,21,7200,0.03652777777777778,5.446867099588669,0.04589794379577927,0.00028546268088274276,1.1785156595386252e-05,0.04128440382799861,21213.0,5.25,0.047619047619047616,8.0,0.03652777777777778,0.06569444444444444,0.1723611111111111,0.3640277777777778,2295,11
2025,22,7192,0.0389321468298109,4.486438903530594,0.055723482560581176,0.00023379777731910586,1.1778632383145317e-05,0.05037957382746586,21224.75,4.25,0.058823529411764705,7.0,0.0389321468298109,0.08259176863181313,0.19827586206896552,0.403642936596218,2546,11
2025,23,7193,0.04504379257611567,4.056924871686113,0.06162302924187418,0.00021181944174575334,1.1784184446268511e-05,0.055633157887428744,21214.75,3.75,0.06666666666666667,6.0,0.04504379257611567,0.08994856110107048,0.22118726539691366,0.4430696510496316,2761,11
