source_file,before_ts_utc,after_ts_utc,gap_minutes,before_ny,before_ny_time,after_ny,after_ny_time,before_date,after_date,cause,confidence,cause_detail,expected_ts_inicio,expected_ts_fin
05_mnq_06_21.Last.txt,2021-06-18 01:32:00+00:00,2021-06-18 01:34:00+00:00,2.0,2021-06-17 21:32:00-04:00,21:32:00,2021-06-17 21:34:00-04:00,21:34:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 01:33:00+00:00,2021-06-18 01:33:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 01:41:00+00:00,2021-06-18 01:43:00+00:00,2.0,2021-06-17 21:41:00-04:00,21:41:00,2021-06-17 21:43:00-04:00,21:43:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 01:42:00+00:00,2021-06-18 01:42:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 01:53:00+00:00,2021-06-18 01:55:00+00:00,2.0,2021-06-17 21:53:00-04:00,21:53:00,2021-06-17 21:55:00-04:00,21:55:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 01:54:00+00:00,2021-06-18 01:54:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 01:58:00+00:00,2021-06-18 02:00:00+00:00,2.0,2021-06-17 21:58:00-04:00,21:58:00,2021-06-17 22:00:00-04:00,22:00:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 01:59:00+00:00,2021-06-18 01:59:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:03:00+00:00,2021-06-18 02:05:00+00:00,2.0,2021-06-17 22:03:00-04:00,22:03:00,2021-06-17 22:05:00-04:00,22:05:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:04:00+00:00,2021-06-18 02:04:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:06:00+00:00,2021-06-18 02:08:00+00:00,2.0,2021-06-17 22:06:00-04:00,22:06:00,2021-06-17 22:08:00-04:00,22:08:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:07:00+00:00,2021-06-18 02:07:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:21:00+00:00,2021-06-18 02:23:00+00:00,2.0,2021-06-17 22:21:00-04:00,22:21:00,2021-06-17 22:23:00-04:00,22:23:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:22:00+00:00,2021-06-18 02:22:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:24:00+00:00,2021-06-18 02:26:00+00:00,2.0,2021-06-17 22:24:00-04:00,22:24:00,2021-06-17 22:26:00-04:00,22:26:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:25:00+00:00,2021-06-18 02:25:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:33:00+00:00,2021-06-18 02:35:00+00:00,2.0,2021-06-17 22:33:00-04:00,22:33:00,2021-06-17 22:35:00-04:00,22:35:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:34:00+00:00,2021-06-18 02:34:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:35:00+00:00,2021-06-18 02:37:00+00:00,2.0,2021-06-17 22:35:00-04:00,22:35:00,2021-06-17 22:37:00-04:00,22:37:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:36:00+00:00,2021-06-18 02:36:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:37:00+00:00,2021-06-18 02:39:00+00:00,2.0,2021-06-17 22:37:00-04:00,22:37:00,2021-06-17 22:39:00-04:00,22:39:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:38:00+00:00,2021-06-18 02:38:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:42:00+00:00,2021-06-18 02:44:00+00:00,2.0,2021-06-17 22:42:00-04:00,22:42:00,2021-06-17 22:44:00-04:00,22:44:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:43:00+00:00,2021-06-18 02:43:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:44:00+00:00,2021-06-18 02:46:00+00:00,2.0,2021-06-17 22:44:00-04:00,22:44:00,2021-06-17 22:46:00-04:00,22:46:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:45:00+00:00,2021-06-18 02:45:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:55:00+00:00,2021-06-18 02:57:00+00:00,2.0,2021-06-17 22:55:00-04:00,22:55:00,2021-06-17 22:57:00-04:00,22:57:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:56:00+00:00,2021-06-18 02:56:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 02:57:00+00:00,2021-06-18 02:59:00+00:00,2.0,2021-06-17 22:57:00-04:00,22:57:00,2021-06-17 22:59:00-04:00,22:59:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 02:58:00+00:00,2021-06-18 02:58:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:00:00+00:00,2021-06-18 03:02:00+00:00,2.0,2021-06-17 23:00:00-04:00,23:00:00,2021-06-17 23:02:00-04:00,23:02:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:01:00+00:00,2021-06-18 03:01:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:02:00+00:00,2021-06-18 03:05:00+00:00,3.0,2021-06-17 23:02:00-04:00,23:02:00,2021-06-17 23:05:00-04:00,23:05:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:03:00+00:00,2021-06-18 03:04:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:06:00+00:00,2021-06-18 03:08:00+00:00,2.0,2021-06-17 23:06:00-04:00,23:06:00,2021-06-17 23:08:00-04:00,23:08:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:07:00+00:00,2021-06-18 03:07:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:09:00+00:00,2021-06-18 03:11:00+00:00,2.0,2021-06-17 23:09:00-04:00,23:09:00,2021-06-17 23:11:00-04:00,23:11:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:10:00+00:00,2021-06-18 03:10:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:11:00+00:00,2021-06-18 03:13:00+00:00,2.0,2021-06-17 23:11:00-04:00,23:11:00,2021-06-17 23:13:00-04:00,23:13:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:12:00+00:00,2021-06-18 03:12:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:17:00+00:00,2021-06-18 03:19:00+00:00,2.0,2021-06-17 23:17:00-04:00,23:17:00,2021-06-17 23:19:00-04:00,23:19:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:18:00+00:00,2021-06-18 03:18:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:20:00+00:00,2021-06-18 03:22:00+00:00,2.0,2021-06-17 23:20:00-04:00,23:20:00,2021-06-17 23:22:00-04:00,23:22:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:21:00+00:00,2021-06-18 03:21:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:24:00+00:00,2021-06-18 03:26:00+00:00,2.0,2021-06-17 23:24:00-04:00,23:24:00,2021-06-17 23:26:00-04:00,23:26:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:25:00+00:00,2021-06-18 03:25:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:28:00+00:00,2021-06-18 03:31:00+00:00,3.0,2021-06-17 23:28:00-04:00,23:28:00,2021-06-17 23:31:00-04:00,23:31:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:29:00+00:00,2021-06-18 03:30:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:31:00+00:00,2021-06-18 03:33:00+00:00,2.0,2021-06-17 23:31:00-04:00,23:31:00,2021-06-17 23:33:00-04:00,23:33:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:32:00+00:00,2021-06-18 03:32:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:38:00+00:00,2021-06-18 03:40:00+00:00,2.0,2021-06-17 23:38:00-04:00,23:38:00,2021-06-17 23:40:00-04:00,23:40:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:39:00+00:00,2021-06-18 03:39:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:40:00+00:00,2021-06-18 03:42:00+00:00,2.0,2021-06-17 23:40:00-04:00,23:40:00,2021-06-17 23:42:00-04:00,23:42:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:41:00+00:00,2021-06-18 03:41:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 03:58:00+00:00,2021-06-18 04:00:00+00:00,2.0,2021-06-17 23:58:00-04:00,23:58:00,2021-06-18 00:00:00-04:00,00:00:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 03:59:00+00:00,2021-06-18 03:59:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:11:00+00:00,2021-06-18 04:13:00+00:00,2.0,2021-06-18 00:11:00-04:00,00:11:00,2021-06-18 00:13:00-04:00,00:13:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:12:00+00:00,2021-06-18 04:12:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:13:00+00:00,2021-06-18 04:15:00+00:00,2.0,2021-06-18 00:13:00-04:00,00:13:00,2021-06-18 00:15:00-04:00,00:15:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:14:00+00:00,2021-06-18 04:14:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:15:00+00:00,2021-06-18 04:19:00+00:00,4.0,2021-06-18 00:15:00-04:00,00:15:00,2021-06-18 00:19:00-04:00,00:19:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:16:00+00:00,2021-06-18 04:18:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:23:00+00:00,2021-06-18 04:25:00+00:00,2.0,2021-06-18 00:23:00-04:00,00:23:00,2021-06-18 00:25:00-04:00,00:25:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:24:00+00:00,2021-06-18 04:24:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:25:00+00:00,2021-06-18 04:27:00+00:00,2.0,2021-06-18 00:25:00-04:00,00:25:00,2021-06-18 00:27:00-04:00,00:27:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:26:00+00:00,2021-06-18 04:26:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:29:00+00:00,2021-06-18 04:33:00+00:00,4.0,2021-06-18 00:29:00-04:00,00:29:00,2021-06-18 00:33:00-04:00,00:33:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:30:00+00:00,2021-06-18 04:32:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:35:00+00:00,2021-06-18 04:37:00+00:00,2.0,2021-06-18 00:35:00-04:00,00:35:00,2021-06-18 00:37:00-04:00,00:37:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:36:00+00:00,2021-06-18 04:36:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:37:00+00:00,2021-06-18 04:42:00+00:00,5.0,2021-06-18 00:37:00-04:00,00:37:00,2021-06-18 00:42:00-04:00,00:42:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:38:00+00:00,2021-06-18 04:41:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:42:00+00:00,2021-06-18 04:44:00+00:00,2.0,2021-06-18 00:42:00-04:00,00:42:00,2021-06-18 00:44:00-04:00,00:44:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:43:00+00:00,2021-06-18 04:43:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:44:00+00:00,2021-06-18 04:46:00+00:00,2.0,2021-06-18 00:44:00-04:00,00:44:00,2021-06-18 00:46:00-04:00,00:46:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:45:00+00:00,2021-06-18 04:45:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:46:00+00:00,2021-06-18 04:49:00+00:00,3.0,2021-06-18 00:46:00-04:00,00:46:00,2021-06-18 00:49:00-04:00,00:49:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:47:00+00:00,2021-06-18 04:48:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:49:00+00:00,2021-06-18 04:53:00+00:00,4.0,2021-06-18 00:49:00-04:00,00:49:00,2021-06-18 00:53:00-04:00,00:53:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:50:00+00:00,2021-06-18 04:52:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:53:00+00:00,2021-06-18 04:56:00+00:00,3.0,2021-06-18 00:53:00-04:00,00:53:00,2021-06-18 00:56:00-04:00,00:56:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:54:00+00:00,2021-06-18 04:55:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 04:57:00+00:00,2021-06-18 05:00:00+00:00,3.0,2021-06-18 00:57:00-04:00,00:57:00,2021-06-18 01:00:00-04:00,01:00:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 04:58:00+00:00,2021-06-18 04:59:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:00:00+00:00,2021-06-18 05:02:00+00:00,2.0,2021-06-18 01:00:00-04:00,01:00:00,2021-06-18 01:02:00-04:00,01:02:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:01:00+00:00,2021-06-18 05:01:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:07:00+00:00,2021-06-18 05:09:00+00:00,2.0,2021-06-18 01:07:00-04:00,01:07:00,2021-06-18 01:09:00-04:00,01:09:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:08:00+00:00,2021-06-18 05:08:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:09:00+00:00,2021-06-18 05:11:00+00:00,2.0,2021-06-18 01:09:00-04:00,01:09:00,2021-06-18 01:11:00-04:00,01:11:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:10:00+00:00,2021-06-18 05:10:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:14:00+00:00,2021-06-18 05:17:00+00:00,3.0,2021-06-18 01:14:00-04:00,01:14:00,2021-06-18 01:17:00-04:00,01:17:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:15:00+00:00,2021-06-18 05:16:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:17:00+00:00,2021-06-18 05:21:00+00:00,4.0,2021-06-18 01:17:00-04:00,01:17:00,2021-06-18 01:21:00-04:00,01:21:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:18:00+00:00,2021-06-18 05:20:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:30:00+00:00,2021-06-18 05:33:00+00:00,3.0,2021-06-18 01:30:00-04:00,01:30:00,2021-06-18 01:33:00-04:00,01:33:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:31:00+00:00,2021-06-18 05:32:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:34:00+00:00,2021-06-18 05:38:00+00:00,4.0,2021-06-18 01:34:00-04:00,01:34:00,2021-06-18 01:38:00-04:00,01:38:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:35:00+00:00,2021-06-18 05:37:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:39:00+00:00,2021-06-18 05:42:00+00:00,3.0,2021-06-18 01:39:00-04:00,01:39:00,2021-06-18 01:42:00-04:00,01:42:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:40:00+00:00,2021-06-18 05:41:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:47:00+00:00,2021-06-18 05:49:00+00:00,2.0,2021-06-18 01:47:00-04:00,01:47:00,2021-06-18 01:49:00-04:00,01:49:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:48:00+00:00,2021-06-18 05:48:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:50:00+00:00,2021-06-18 05:52:00+00:00,2.0,2021-06-18 01:50:00-04:00,01:50:00,2021-06-18 01:52:00-04:00,01:52:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:51:00+00:00,2021-06-18 05:51:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 05:58:00+00:00,2021-06-18 06:00:00+00:00,2.0,2021-06-18 01:58:00-04:00,01:58:00,2021-06-18 02:00:00-04:00,02:00:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 05:59:00+00:00,2021-06-18 05:59:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 06:12:00+00:00,2021-06-18 06:14:00+00:00,2.0,2021-06-18 02:12:00-04:00,02:12:00,2021-06-18 02:14:00-04:00,02:14:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 06:13:00+00:00,2021-06-18 06:13:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 06:17:00+00:00,2021-06-18 06:19:00+00:00,2.0,2021-06-18 02:17:00-04:00,02:17:00,2021-06-18 02:19:00-04:00,02:19:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 06:18:00+00:00,2021-06-18 06:18:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 06:20:00+00:00,2021-06-18 06:22:00+00:00,2.0,2021-06-18 02:20:00-04:00,02:20:00,2021-06-18 02:22:00-04:00,02:22:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 06:21:00+00:00,2021-06-18 06:21:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 06:34:00+00:00,2021-06-18 06:36:00+00:00,2.0,2021-06-18 02:34:00-04:00,02:34:00,2021-06-18 02:36:00-04:00,02:36:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 06:35:00+00:00,2021-06-18 06:35:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 06:41:00+00:00,2021-06-18 06:43:00+00:00,2.0,2021-06-18 02:41:00-04:00,02:41:00,2021-06-18 02:43:00-04:00,02:43:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 06:42:00+00:00,2021-06-18 06:42:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 06:43:00+00:00,2021-06-18 06:45:00+00:00,2.0,2021-06-18 02:43:00-04:00,02:43:00,2021-06-18 02:45:00-04:00,02:45:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 06:44:00+00:00,2021-06-18 06:44:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 06:51:00+00:00,2021-06-18 06:53:00+00:00,2.0,2021-06-18 02:51:00-04:00,02:51:00,2021-06-18 02:53:00-04:00,02:53:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 06:52:00+00:00,2021-06-18 06:52:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 07:04:00+00:00,2021-06-18 07:06:00+00:00,2.0,2021-06-18 03:04:00-04:00,03:04:00,2021-06-18 03:06:00-04:00,03:06:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 07:05:00+00:00,2021-06-18 07:05:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 07:11:00+00:00,2021-06-18 07:15:00+00:00,4.0,2021-06-18 03:11:00-04:00,03:11:00,2021-06-18 03:15:00-04:00,03:15:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 07:12:00+00:00,2021-06-18 07:14:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 07:19:00+00:00,2021-06-18 07:21:00+00:00,2.0,2021-06-18 03:19:00-04:00,03:19:00,2021-06-18 03:21:00-04:00,03:21:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 07:20:00+00:00,2021-06-18 07:20:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 07:26:00+00:00,2021-06-18 07:28:00+00:00,2.0,2021-06-18 03:26:00-04:00,03:26:00,2021-06-18 03:28:00-04:00,03:28:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 07:27:00+00:00,2021-06-18 07:27:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 07:37:00+00:00,2021-06-18 07:40:00+00:00,3.0,2021-06-18 03:37:00-04:00,03:37:00,2021-06-18 03:40:00-04:00,03:40:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 07:38:00+00:00,2021-06-18 07:39:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 07:57:00+00:00,2021-06-18 07:59:00+00:00,2.0,2021-06-18 03:57:00-04:00,03:57:00,2021-06-18 03:59:00-04:00,03:59:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 07:58:00+00:00,2021-06-18 07:58:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 08:00:00+00:00,2021-06-18 08:02:00+00:00,2.0,2021-06-18 04:00:00-04:00,04:00:00,2021-06-18 04:02:00-04:00,04:02:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 08:01:00+00:00,2021-06-18 08:01:00+00:00
05_mnq_06_21.Last.txt,2021-06-18 08:05:00+00:00,2021-06-18 08:09:00+00:00,4.0,2021-06-18 04:05:00-04:00,04:05:00,2021-06-18 04:09:00-04:00,04:09:00,2021-06-18,2021-06-18,UNKNOWN,BAJA,hueco intradia (mismo trading_date en ambos bordes) que no coincide con ningun break declarado por el calendario,2021-06-18 08:06:00+00:00,2021-06-18 08:08:00+00:00
