series,config,theoretical_q,empirical_q
z,ewma_240_raw,0.37723361676181155,0.23583936534224895
z,ewma_240_raw,0.3826220751625341,0.23942652068991555
z,ewma_240_raw,0.38802166621797707,0.24294105224918833
z,ewma_240_raw,0.3934325941109666,0.2465387019956479
z,ewma_240_raw,0.39885506564233686,0.25006709874220134
z,ewma_240_raw,0.40428929029857885,0.25372870765591177
z,ewma_240_raw,0.4097354803212812,0.2573175131061775
z,ewma_240_raw,0.41519385077842685,0.26096301515707115
z,ewma_240_raw,0.4206646196376157,0.26454756475485575
z,ewma_240_raw,0.42614800784127826,0.2682185940198146
z,ewma_240_raw,0.43164423938395613,0.27193396884224524
z,ewma_240_raw,0.43715354139172224,0.27556470529877486
z,ewma_240_raw,0.44267614420382156,0.2792511908840747
z,ewma_240_raw,0.44821228145660913,0.282938854427516
z,ewma_240_raw,0.4537621901698796,0.28676702143385024
z,ewma_240_raw,0.45932611083566305,0.29049145747762045
z,ewma_240_raw,0.46490428750959456,0.2942976939337002
z,ewma_240_raw,0.4704969679049415,0.2982319717112982
z,ewma_240_raw,0.47610440348939514,0.30221206778697335
z,ewma_240_raw,0.48172684958473033,0.3060969377396791
z,ewma_240_raw,0.4873645654694408,0.3100243903081261
z,ewma_240_raw,0.4930178144844647,0.31404013687916915
z,ewma_240_raw,0.49868686414212166,0.3180920882705106
z,ewma_240_raw,0.5043719862383814,0.32202274438511197
z,ewma_240_raw,0.5100734569685945,0.3258245243862568
z,ewma_240_raw,0.5157915570468273,0.32980149249112095
z,ewma_240_raw,0.521526571828932,0.3339600039015971
z,ewma_240_raw,0.5272787914395082,0.33785474892880796
z,ewma_240_raw,0.5330485109029087,0.34186080329500595
z,ewma_240_raw,0.5388360302784502,0.3460223578822795
z,ewma_240_raw,0.544641654799999,0.35016806979410536
z,ewma_240_raw,0.5504656950201124,0.35449183913612803
z,ewma_240_raw,0.5563084669589181,0.3587123910315084
z,ewma_240_raw,0.5621702922579263,0.3629968266909723
z,ewma_240_raw,0.5680514983389827,0.3671925450724867
z,ewma_240_raw,0.5739524185685733,0.37141134246389834
z,ewma_240_raw,0.5798733924277044,0.37571061599294997
z,ewma_240_raw,0.5858147656875988,0.38007595136611955
z,ewma_240_raw,0.5917768905914464,0.38444061563886667
z,ewma_240_raw,0.5977601260424784,0.3887192861212687
z,ewma_240_raw,0.6037648377986299,0.3932325222559569
z,ewma_240_raw,0.6097913986740797,0.39788611762264314
z,ewma_240_raw,0.6158401887479719,0.402443444276311
z,ewma_240_raw,0.6219115955806241,0.4069328141186331
z,ewma_240_raw,0.6280060144375696,0.4114717759798676
z,ewma_240_raw,0.6341238485217698,0.4162503162819059
z,ewma_240_raw,0.6402655092143741,0.4209889792807699
z,ewma_240_raw,0.6464314163244075,0.4257595520698916
z,ewma_240_raw,0.652621998347801,0.430389505283145
z,ewma_240_raw,0.6588376927361879,0.43507032061132667
z,ewma_240_raw,0.6650789461759234,0.4397446558098544
z,ewma_240_raw,0.6713462148778053,0.4446903734446315
z,ewma_240_raw,0.6776399648779956,0.44966437975763324
z,ewma_240_raw,0.6839606723506823,0.45463710233915733
z,ewma_240_raw,0.690308823933034,0.4596061371036937
z,ewma_240_raw,0.6966849170630507,0.46442634627066043
z,ewma_240_raw,0.7030894603309286,0.4693085423634007
z,ewma_240_raw,0.7095229738446082,0.47438690233436753
z,ewma_240_raw,0.7159859896102049,0.47943057247533893
z,ewma_240_raw,0.7224790519280627,0.48461450784676086
z,ewma_240_raw,0.7290027178052185,0.48992380221293574
z,ewma_240_raw,0.7355575573851106,0.4953548009869415
z,ewma_240_raw,0.7421441543954094,0.5007538215399407
z,ewma_240_raw,0.7487631066149087,0.5061888080368251
z,ewma_240_raw,0.7554150263604693,0.5115781077546807
z,ewma_240_raw,0.7621005409950667,0.5171150288055021
z,ewma_240_raw,0.7688202934580621,0.5226258334517891
z,ewma_240_raw,0.7755749428188843,0.5280275876098607
z,ewma_240_raw,0.7823651648553872,0.5335459196460868
z,ewma_240_raw,0.7891916526582223,0.5391874301747035
z,ewma_240_raw,0.7960551172626629,0.5448439403854503
z,ewma_240_raw,0.8029562883093937,0.5505875856526051
z,ewma_240_raw,0.809895914735898,0.5562897492015217
z,ewma_240_raw,0.8168747655001637,0.5620552156147052
z,ewma_240_raw,0.8238936303385576,0.5678606466132821
z,ewma_240_raw,0.830953320559838,0.5738733583719885
z,ewma_240_raw,0.8380546698774067,0.5801011750281919
z,ewma_240_raw,0.84519853528205,0.5862123138218045
z,ewma_240_raw,0.8523857979575752,0.5925719830615024
z,ewma_240_raw,0.8596173642419117,0.5987943699353097
z,ewma_240_raw,0.866894166636438,0.60524051016962
z,ewma_240_raw,0.8742171648664836,0.6116836331175679
z,ewma_240_raw,0.8815873469961749,0.6181148431477202
z,ewma_240_raw,0.8890057306010245,0.6243830292914656
z,ewma_240_raw,0.8964733640019159,0.6311097533148794
z,ewma_240_raw,0.9039913275644013,0.6375112228396135
z,ewma_240_raw,0.9115607350675405,0.6439224214682737
z,ewma_240_raw,0.9191827351468197,0.6505481662315677
z,ewma_240_raw,0.9268585128160437,0.6574601561186758
z,ewma_240_raw,0.9345892910734798,0.6645202593368474
z,ewma_240_raw,0.9423763325979503,0.6715044841052898
z,ewma_240_raw,0.9502209415410151,0.6785708589971614
z,ewma_240_raw,0.9581244654219027,0.6856953961689396
z,ewma_240_raw,0.9660882971323729,0.6929392788640001
z,ewma_240_raw,0.974113877059309,0.7001917850072805
z,ewma_240_raw,0.9822026953334697,0.7078079650015896
z,ewma_240_raw,0.9903562942135747,0.7153638622345482
z,ewma_240_raw,0.9985762706156596,0.7229227948693796
z,ewma_240_raw,1.0068642787985222,0.7304881218737352
z,ewma_240_raw,1.015222033217028,0.7382677707022484
z,ewma_240_raw,1.0236513115560881,0.746130601778672
z,ewma_240_raw,1.032153957959306,0.7542684966265992
z,ewma_240_raw,1.0407318864675446,0.7623433549489314
z,ewma_240_raw,1.0493870846841045,0.7705609388333197
z,ewma_240_raw,1.058121617684777,0.7787931494884262
z,ewma_240_raw,1.0669376321927655,0.7871644370046093
z,ewma_240_raw,1.0758373610404315,0.7960020146382649
z,ewma_240_raw,1.0848231279419567,0.8048372526861538
z,ewma_240_raw,1.0938973526034377,0.8135627282575819
z,ewma_240_raw,1.1030625561995975,0.8225167717038377
z,ewma_240_raw,1.1123213672493113,0.831765787554523
z,ewma_240_raw,1.1216765279254888,0.8408611675644234
z,ewma_240_raw,1.131130900838633,0.8505043516551889
z,ewma_240_raw,1.140687476337622,0.8601789717561189
z,ewma_240_raw,1.1503493803760079,0.870016247047142
z,ewma_240_raw,1.1601198829975194,0.8796747555853197
z,ewma_240_raw,1.1700024075004787,0.8896306639063164
z,ewma_240_raw,1.180000540347729,0.9000560024424344
z,ewma_240_raw,1.1901180418964235,0.9105826471172404
z,ewma_240_raw,1.200358858030859,0.9211007911229353
z,ewma_240_raw,1.2107271327915974,0.931915762523427
z,ewma_240_raw,1.2212272221055693,0.94284676731009
z,ewma_240_raw,1.2318637087349833,0.9540356368789236
z,ewma_240_raw,1.242641418577882,0.9651889839957823
z,ewma_240_raw,1.2535654384704509,0.9765794573585183
z,ewma_240_raw,1.2646411356610803,0.9887126678481913
z,ewma_240_raw,1.2758741791491297,1.0010162588324112
z,ewma_240_raw,1.2872705631079415,1.0133631636753768
z,ewma_240_raw,1.2988366326425054,1.026005893894113
z,ewma_240_raw,1.310579112168129,1.0387220426486479
z,ewma_240_raw,1.3225051367384355,1.0521032714653227
z,ewma_240_raw,1.3346222867001933,1.0655504257420054
z,ewma_240_raw,1.3469386261102796,1.0793642562080663
z,ewma_240_raw,1.3594627454182584,1.0933801769695304
z,ewma_240_raw,1.3722038089987263,1.1076561126726638
z,ewma_240_raw,1.3851716082134358,1.1225185459910443
z,ewma_240_raw,1.398376620797496,1.137429903090396
z,ewma_240_raw,1.4118300775008088,1.1531367388918032
z,ewma_240_raw,1.4255440370804517,1.1693692083596483
z,ewma_240_raw,1.439531470938456,1.1855642861084579
z,ewma_240_raw,1.453806358940575,1.2027047689051849
z,ewma_240_raw,1.4683837982456598,1.2205636152401937
z,ewma_240_raw,1.483280127335621,1.2386346379681277
z,ewma_240_raw,1.4985130678799756,1.2570576714983763
z,ewma_240_raw,1.514101887619284,1.275805268032369
z,ewma_240_raw,1.530067588137829,1.2957223702365148
z,ewma_240_raw,1.5464331222567471,1.3166212141068467
z,ewma_240_raw,1.5632236468662757,1.337512150047483
z,ewma_240_raw,1.580466818399361,1.3591561378814991
z,ewma_240_raw,1.5981931399228169,1.3821902381079627
z,ewma_240_raw,1.6164363711150211,1.4052745459929068
z,ewma_240_raw,1.635234015388649,1.4302106199707343
z,ewma_240_raw,1.654627902351077,1.4556314318433925
z,ewma_240_raw,1.6746648890243248,1.483482073664121
z,ewma_240_raw,1.6953977102721358,1.5118406423020063
z,ewma_240_raw,1.7168860184310404,1.5418639120300086
z,ewma_240_raw,1.7391976652852514,1.5742071811885876
z,ewma_240_raw,1.7624102978623888,1.6080557325146907
z,ewma_240_raw,1.7866133654934697,1.6425805678185903
z,ewma_240_raw,1.8119106729525971,1.6799176573715386
z,ewma_240_raw,1.8384236692477764,1.718432040668619
z,ewma_240_raw,1.8662957434581071,1.7611029771978894
z,ewma_240_raw,1.895697923991838,1.8057336275456481
z,ewma_240_raw,1.9268365732639101,1.8552696189512614
z,ewma_240_raw,1.9599639845400536,1.9093906875319373
z,ewma_240_raw,1.9953933101678243,1.9670191361053262
z,ewma_240_raw,2.0335201492530506,2.0325266800432367
z,ewma_240_raw,2.0748547343933095,2.1052508660562133
z,ewma_240_raw,2.1200716897421503,2.1865312725894657
z,ewma_240_raw,2.17009037758456,2.279967448848527
z,ewma_240_raw,2.2262117693171737,2.3955380981884273
z,ewma_240_raw,2.290367877855267,2.533014338333891
z,ewma_240_raw,2.365618126864292,2.7016840327673086
z,ewma_240_raw,2.457263390205436,2.920526923325481
z,ewma_240_raw,2.5758293035489,3.244158140767746
z,ewma_240_raw,2.7477813854449917,3.7817147767189057
z,ewma_240_raw,3.090232306167813,5.138713242712699
z,rolling_std_30_clock_adjusted,-3.090232306167813,-4.528856538353307
z,rolling_std_30_clock_adjusted,-2.747781385444993,-3.4868590487182822
z,rolling_std_30_clock_adjusted,-2.5758293035489,-3.065748493134581
z,rolling_std_30_clock_adjusted,-2.4572633902054375,-2.812085849249774
z,rolling_std_30_clock_adjusted,-2.365618126864292,-2.633554178563698
z,rolling_std_30_clock_adjusted,-2.290367877855267,-2.494577318310706
z,rolling_std_30_clock_adjusted,-2.226211769317175,-2.38666179570956
z,rolling_std_30_clock_adjusted,-2.17009037758456,-2.2956507111139173
z,rolling_std_30_clock_adjusted,-2.1200716897421503,-2.2134958993728393
z,rolling_std_30_clock_adjusted,-2.0748547343933095,-2.142314789776072
z,rolling_std_30_clock_adjusted,-2.0335201492530506,-2.080063111239316
z,rolling_std_30_clock_adjusted,-1.9953933101678247,-2.025101860737311
z,rolling_std_30_clock_adjusted,-1.9599639845400538,-1.974874028605308
z,rolling_std_30_clock_adjusted,-1.9268365732639106,-1.928062140110746
z,rolling_std_30_clock_adjusted,-1.8956979239918383,-1.8855361219079372
z,rolling_std_30_clock_adjusted,-1.8662957434581073,-1.8463359300320423
z,rolling_std_30_clock_adjusted,-1.8384236692477767,-1.809308204916142
z,rolling_std_30_clock_adjusted,-1.8119106729525978,-1.7747301933783108
z,rolling_std_30_clock_adjusted,-1.78661336549347,-1.7406378653322647
z,rolling_std_30_clock_adjusted,-1.7624102978623895,-1.7091842785005695
z,rolling_std_30_clock_adjusted,-1.7391976652852517,-1.680554877505516
z,rolling_std_30_clock_adjusted,-1.7168860184310404,-1.6527234275317453
z,rolling_std_30_clock_adjusted,-1.6953977102721358,-1.6257687206395335
z,rolling_std_30_clock_adjusted,-1.6746648890243252,-1.6008859902796513
z,rolling_std_30_clock_adjusted,-1.6546279023510773,-1.5758853609270511
z,rolling_std_30_clock_adjusted,-1.63523401538865,-1.5522096709289352
z,rolling_std_30_clock_adjusted,-1.6164363711150214,-1.5293651895932985
z,rolling_std_30_clock_adjusted,-1.5981931399228173,-1.506995459909415
z,rolling_std_30_clock_adjusted,-1.5804668183993618,-1.4855989465305741
z,rolling_std_30_clock_adjusted,-1.563223646866276,-1.4654311566613172
z,rolling_std_30_clock_adjusted,-1.5464331222567476,-1.4462218353651997
z,rolling_std_30_clock_adjusted,-1.530067588137828,-1.4268176100150596
z,rolling_std_30_clock_adjusted,-1.5141018876192833,-1.408468561939969
z,rolling_std_30_clock_adjusted,-1.4985130678799752,-1.39112132858197
z,rolling_std_30_clock_adjusted,-1.4832801273356204,-1.3736769194189926
z,rolling_std_30_clock_adjusted,-1.4683837982456598,-1.3568637931155103
z,rolling_std_30_clock_adjusted,-1.4538063589405745,-1.3404333251722265
z,rolling_std_30_clock_adjusted,-1.4395314709384557,-1.3249398912051198
z,rolling_std_30_clock_adjusted,-1.4255440370804515,-1.3092280972578456
z,rolling_std_30_clock_adjusted,-1.4118300775008081,-1.2941832366408843
z,rolling_std_30_clock_adjusted,-1.398376620797495,-1.2795261319656936
z,rolling_std_30_clock_adjusted,-1.3851716082134353,-1.2649896164452883
z,rolling_std_30_clock_adjusted,-1.3722038089987258,-1.251020554160383
z,rolling_std_30_clock_adjusted,-1.3594627454182584,-1.2370392266664452
z,rolling_std_30_clock_adjusted,-1.3469386261102796,-1.223335573562961
z,rolling_std_30_clock_adjusted,-1.3346222867001933,-1.2100630322437724
z,rolling_std_30_clock_adjusted,-1.3225051367384355,-1.1968543444872883
z,rolling_std_30_clock_adjusted,-1.310579112168129,-1.1843393353807368
z,rolling_std_30_clock_adjusted,-1.2988366326425054,-1.1717808309557
z,rolling_std_30_clock_adjusted,-1.2872705631079415,-1.1598013507664124
z,rolling_std_30_clock_adjusted,-1.2758741791491297,-1.147609630003254
z,rolling_std_30_clock_adjusted,-1.2646411356610803,-1.1361552883831783
z,rolling_std_30_clock_adjusted,-1.2535654384704509,-1.1246271086959303
z,rolling_std_30_clock_adjusted,-1.242641418577882,-1.1131196878868148
z,rolling_std_30_clock_adjusted,-1.2318637087349833,-1.1023624320640246
z,rolling_std_30_clock_adjusted,-1.2212272221055693,-1.091474839204189
z,rolling_std_30_clock_adjusted,-1.2107271327915974,-1.0805445659067656
z,rolling_std_30_clock_adjusted,-1.200358858030859,-1.0697433713100373
z,rolling_std_30_clock_adjusted,-1.1901180418964235,-1.0592291192922478
z,rolling_std_30_clock_adjusted,-1.180000540347729,-1.0490834196524703
z,rolling_std_30_clock_adjusted,-1.1700024075004787,-1.0390033548261628
z,rolling_std_30_clock_adjusted,-1.1601198829975194,-1.028906803902069
z,rolling_std_30_clock_adjusted,-1.1503493803760079,-1.01928097499209
z,rolling_std_30_clock_adjusted,-1.140687476337622,-1.0097130790197686
z,rolling_std_30_clock_adjusted,-1.131130900838633,-1.0003541606054336
z,rolling_std_30_clock_adjusted,-1.1216765279254888,-0.9910619226629839
z,rolling_std_30_clock_adjusted,-1.1123213672493113,-0.9816697638365154
z,rolling_std_30_clock_adjusted,-1.1030625561995975,-0.9725118921050584
z,rolling_std_30_clock_adjusted,-1.0938973526034377,-0.9634549968294841
z,rolling_std_30_clock_adjusted,-1.0848231279419567,-0.9545163883155822
z,rolling_std_30_clock_adjusted,-1.0758373610404315,-0.9456377789871308
z,rolling_std_30_clock_adjusted,-1.0669376321927655,-0.9370853702649147
z,rolling_std_30_clock_adjusted,-1.058121617684777,-0.9284925103249709
z,rolling_std_30_clock_adjusted,-1.0493870846841045,-0.9198154417822288
z,rolling_std_30_clock_adjusted,-1.0407318864675446,-0.9112135074281708
z,rolling_std_30_clock_adjusted,-1.032153957959306,-0.902975941369653
z,rolling_std_30_clock_adjusted,-1.0236513115560881,-0.8948971986182256
z,rolling_std_30_clock_adjusted,-1.015222033217028,-0.8866086705430962
z,rolling_std_30_clock_adjusted,-1.0068642787985222,-0.8785280823249183
z,rolling_std_30_clock_adjusted,-0.9985762706156596,-0.8707198842504029
z,rolling_std_30_clock_adjusted,-0.9903562942135747,-0.8627181387762419
z,rolling_std_30_clock_adjusted,-0.9822026953334697,-0.8548288608611371
z,rolling_std_30_clock_adjusted,-0.974113877059309,-0.8471426622559524
z,rolling_std_30_clock_adjusted,-0.9660882971323729,-0.8395130443118599
z,rolling_std_30_clock_adjusted,-0.9581244654219027,-0.8320629312640893
z,rolling_std_30_clock_adjusted,-0.9502209415410151,-0.8246491570409543
z,rolling_std_30_clock_adjusted,-0.9423763325979505,-0.8172617674848133
z,rolling_std_30_clock_adjusted,-0.9345892910734802,-0.8097937646247882
z,rolling_std_30_clock_adjusted,-0.9268585128160437,-0.8025840166458892
z,rolling_std_30_clock_adjusted,-0.9191827351468197,-0.7955338447233483
z,rolling_std_30_clock_adjusted,-0.9115607350675407,-0.7884617039476386
z,rolling_std_30_clock_adjusted,-0.9039913275644016,-0.7812881145699052
z,rolling_std_30_clock_adjusted,-0.8964733640019162,-0.7742512885941143
z,rolling_std_30_clock_adjusted,-0.8890057306010248,-0.7674249073356012
z,rolling_std_30_clock_adjusted,-0.8815873469961746,-0.7602501133166706
z,rolling_std_30_clock_adjusted,-0.8742171648664834,-0.753397422718421
z,rolling_std_30_clock_adjusted,-0.8668941666364379,-0.7466281272125751
z,rolling_std_30_clock_adjusted,-0.8596173642419114,-0.7398015616616757
z,rolling_std_30_clock_adjusted,-0.852385797957575,-0.733169079449303
z,rolling_std_30_clock_adjusted,-0.8451985352820499,-0.7266522600170802
z,rolling_std_30_clock_adjusted,-0.8380546698774065,-0.7200066294542316
z,rolling_std_30_clock_adjusted,-0.8309533205598377,-0.7136131479243945
z,rolling_std_30_clock_adjusted,-0.8238936303385576,-0.7071182914423481
z,rolling_std_30_clock_adjusted,-0.8168747655001637,-0.7008806951781087
z,rolling_std_30_clock_adjusted,-0.809895914735898,-0.6943436091297985
z,rolling_std_30_clock_adjusted,-0.8029562883093937,-0.6879460298958767
z,rolling_std_30_clock_adjusted,-0.7960551172626629,-0.6816654234129825
z,rolling_std_30_clock_adjusted,-0.7891916526582223,-0.6754915673092853
z,rolling_std_30_clock_adjusted,-0.7823651648553872,-0.6693431114802378
z,rolling_std_30_clock_adjusted,-0.7755749428188843,-0.6631736690448006
z,rolling_std_30_clock_adjusted,-0.7688202934580621,-0.6570822983384607
z,rolling_std_30_clock_adjusted,-0.7621005409950667,-0.6509342299405882
z,rolling_std_30_clock_adjusted,-0.7554150263604693,-0.6448741250663215
z,rolling_std_30_clock_adjusted,-0.7487631066149087,-0.638957764669441
z,rolling_std_30_clock_adjusted,-0.7421441543954094,-0.6329796113595753
z,rolling_std_30_clock_adjusted,-0.7355575573851106,-0.6270177244310156
z,rolling_std_30_clock_adjusted,-0.7290027178052185,-0.6211984074749721
z,rolling_std_30_clock_adjusted,-0.7224790519280627,-0.6154104714889248
z,rolling_std_30_clock_adjusted,-0.7159859896102049,-0.6095951373444644
z,rolling_std_30_clock_adjusted,-0.7095229738446082,-0.6038187556808384
z,rolling_std_30_clock_adjusted,-0.7030894603309286,-0.5980225818151174
z,rolling_std_30_clock_adjusted,-0.6966849170630507,-0.5922004602442301
z,rolling_std_30_clock_adjusted,-0.690308823933034,-0.5864835207182516
z,rolling_std_30_clock_adjusted,-0.6839606723506823,-0.580907265914225
z,rolling_std_30_clock_adjusted,-0.6776399648779956,-0.5753201880575706
z,rolling_std_30_clock_adjusted,-0.6713462148778053,-0.5696917438375408
z,rolling_std_30_clock_adjusted,-0.6650789461759234,-0.5641372235520714
z,rolling_std_30_clock_adjusted,-0.6588376927361879,-0.5585105490092132
z,rolling_std_30_clock_adjusted,-0.652621998347801,-0.5530459092742761
z,rolling_std_30_clock_adjusted,-0.6464314163244075,-0.5474780895174345
z,rolling_std_30_clock_adjusted,-0.6402655092143741,-0.5417897664367801
z,rolling_std_30_clock_adjusted,-0.6341238485217698,-0.5362648038754749
z,rolling_std_30_clock_adjusted,-0.6280060144375696,-0.5307805092678076
z,rolling_std_30_clock_adjusted,-0.6219115955806241,-0.5254365799002556
z,rolling_std_30_clock_adjusted,-0.6158401887479719,-0.5200790679476822
z,rolling_std_30_clock_adjusted,-0.6097913986740797,-0.5147490180649192
z,rolling_std_30_clock_adjusted,-0.6037648377986299,-0.5094349113650066
z,rolling_std_30_clock_adjusted,-0.5977601260424784,-0.5041056308582615
z,rolling_std_30_clock_adjusted,-0.5917768905914464,-0.49874767905487
z,rolling_std_30_clock_adjusted,-0.5858147656875988,-0.49355562385888757
z,rolling_std_30_clock_adjusted,-0.5798733924277044,-0.4880925846094307
z,rolling_std_30_clock_adjusted,-0.5739524185685735,-0.48277617792344124
z,rolling_std_30_clock_adjusted,-0.5680514983389829,-0.4776897897919676
z,rolling_std_30_clock_adjusted,-0.5621702922579264,-0.47231593487050283
z,rolling_std_30_clock_adjusted,-0.5563084669589183,-0.4671613061080172
z,rolling_std_30_clock_adjusted,-0.5504656950201127,-0.46204606055988806
z,rolling_std_30_clock_adjusted,-0.5446416547999992,-0.4569654056127732
z,rolling_std_30_clock_adjusted,-0.5388360302784503,-0.4519112250788066
z,rolling_std_30_clock_adjusted,-0.5330485109029091,-0.44695719563149405
z,rolling_std_30_clock_adjusted,-0.5272787914395083,-0.44198029167008274
z,rolling_std_30_clock_adjusted,-0.5215265718289321,-0.43694311380563666
z,rolling_std_30_clock_adjusted,-0.5157915570468274,-0.4319963426099092
z,rolling_std_30_clock_adjusted,-0.5100734569685947,-0.4269643029160403
z,rolling_std_30_clock_adjusted,-0.5043719862383813,-0.42207669200026643
z,rolling_std_30_clock_adjusted,-0.49868686414212227,-0.41707953993462726
z,rolling_std_30_clock_adjusted,-0.4930178144844647,-0.4121493513631596
z,rolling_std_30_clock_adjusted,-0.48736456546944074,-0.4072460939107889
z,rolling_std_30_clock_adjusted,-0.4817268495847302,-0.4023451252871581
z,rolling_std_30_clock_adjusted,-0.47610440348939487,-0.3974466658826617
z,rolling_std_30_clock_adjusted,-0.4704969679049413,-0.39259948169633
z,rolling_std_30_clock_adjusted,-0.4649042875095944,-0.3876903430944823
z,rolling_std_30_clock_adjusted,-0.4593261108356628,-0.3829844377081614
z,rolling_std_30_clock_adjusted,-0.4537621901698793,-0.37818777153584116
z,rolling_std_30_clock_adjusted,-0.448212281456609,-0.3733641186556766
z,rolling_std_30_clock_adjusted,-0.4426761442038212,-0.36848380379401396
z,rolling_std_30_clock_adjusted,-0.43715354139172213,-0.3636857055629096
z,rolling_std_30_clock_adjusted,-0.431644239383956,-0.3589428923276642
z,rolling_std_30_clock_adjusted,-0.4261480078412781,-0.3542892456175453
z,rolling_std_30_clock_adjusted,-0.4206646196376155,-0.3496623681914949
z,rolling_std_30_clock_adjusted,-0.41519385077842663,-0.3448441874449777
z,rolling_std_30_clock_adjusted,-0.40973548032128104,-0.3401057128483947
z,rolling_std_30_clock_adjusted,-0.4042892902985787,-0.33539220678565773
z,rolling_std_30_clock_adjusted,-0.39885506564233686,-0.3307661196307964
z,rolling_std_30_clock_adjusted,-0.3934325941109666,-0.3261780738103281
z,rolling_std_30_clock_adjusted,-0.38802166621797707,-0.3216244054867565
z,rolling_std_30_clock_adjusted,-0.3826220751625341,-0.3170161771429971
z,rolling_std_30_clock_adjusted,-0.37723361676181155,-0.31241235448496835
z,rolling_std_30_clock_adjusted,-0.3718560893850747,-0.3078479828328209
z,rolling_std_30_clock_adjusted,-0.36648929388943363,-0.30337905605557886
z,rolling_std_30_clock_adjusted,-0.36113303355721227,-0.2987357733878242
z,rolling_std_30_clock_adjusted,-0.3557871140348752,-0.2940556762730595
z,rolling_std_30_clock_adjusted,-0.35045134327346134,-0.2893631540930992
z,rolling_std_30_clock_adjusted,-0.34512553147047226,-0.2848311305991693
z,rolling_std_30_clock_adjusted,-0.3398094910131667,-0.28025756834862303
z,rolling_std_30_clock_adjusted,-0.3345030364232122,-0.2756321998135539
z,rolling_std_30_clock_adjusted,-0.32920598430265113,-0.27115216899574557
z,rolling_std_30_clock_adjusted,-0.323918153281133,-0.2666552419720409
z,rolling_std_30_clock_adjusted,-0.31863936396437514,-0.262241022909415
z,rolling_std_30_clock_adjusted,-0.31336943888380603,-0.2578160386183129
z,rolling_std_30_clock_adjusted,-0.3081082024473549,-0.25333524131076424
z,rolling_std_30_clock_adjusted,-0.30285548089134917,-0.2489078980947136
z,rolling_std_30_clock_adjusted,-0.2976111022334798,-0.24445735851458844
z,rolling_std_30_clock_adjusted,-0.2923748962268042,-0.2400291135226569
z,rolling_std_30_clock_adjusted,-0.28714669431474543,-0.23561282373564255
z,rolling_std_30_clock_adjusted,-0.2819263295870614,-0.23117052262159848
z,rolling_std_30_clock_adjusted,-0.27671363673674687,-0.2267790391659004
z,rolling_std_30_clock_adjusted,-0.2715084520178386,-0.2223729582228229
z,rolling_std_30_clock_adjusted,-0.26631061320409494,-0.218003273487598
z,rolling_std_30_clock_adjusted,-0.26111995954851813,-0.21365294468956547
z,rolling_std_30_clock_adjusted,-0.2559363317436934,-0.20940653001277187
z,rolling_std_30_clock_adjusted,-0.250759571882916,-0.2050974633155785
z,rolling_std_30_clock_adjusted,-0.24558952342208085,-0.20083121236332271
z,rolling_std_30_clock_adjusted,-0.24042603114230793,-0.19654987475688748
z,rolling_std_30_clock_adjusted,-0.2352689411132797,-0.19228990917569144
z,rolling_std_30_clock_adjusted,-0.23011810065726568,-0.1880538402921447
z,rolling_std_30_clock_adjusted,-0.22497335831381154,-0.18382760871271867
z,rolling_std_30_clock_adjusted,-0.2198345638050687,-0.17952660434722642
z,rolling_std_30_clock_adjusted,-0.21470156800174453,-0.17526281143540623
z,rolling_std_30_clock_adjusted,-0.20957422288964928,-0.17108083404862443
z,rolling_std_30_clock_adjusted,-0.2044523815368209,-0.16681899914631348
z,rolling_std_30_clock_adjusted,-0.1993358980612069,-0.16269262487310404
z,rolling_std_30_clock_adjusted,-0.1942246275988834,-0.1584852013617886
z,rolling_std_30_clock_adjusted,-0.1891184262727925,-0.15415439497625885
z,rolling_std_30_clock_adjusted,-0.1840171511619796,-0.14988547001495386
z,rolling_std_30_clock_adjusted,-0.17892066027131207,-0.14564833678567243
z,rolling_std_30_clock_adjusted,-0.1738288125016624,-0.14146278477239715
z,rolling_std_30_clock_adjusted,-0.16874146762053802,-0.137287586574839
z,rolling_std_30_clock_adjusted,-0.16365848623314122,-0.13306373280021028
z,rolling_std_30_clock_adjusted,-0.15857972975384346,-0.12890289719025763
z,rolling_std_30_clock_adjusted,-0.15350506037805708,-0.12455718843111319
z,rolling_std_30_clock_adjusted,-0.14843434105448977,-0.12041497803721506
z,rolling_std_30_clock_adjusted,-0.14336743545776665,-0.11613528513858108
z,rolling_std_30_clock_adjusted,-0.1383042079614045,-0.11179519524793298
z,rolling_std_30_clock_adjusted,-0.13324452361112382,-0.10741309806764042
z,rolling_std_30_clock_adjusted,-0.12818824809848547,-0.10302887270210145
z,rolling_std_30_clock_adjusted,-0.1231352477348365,-0.09842848931247063
z,rolling_std_30_clock_adjusted,-0.11808538942555283,-0.09375281053784232
z,rolling_std_30_clock_adjusted,-0.11303854064456507,-0.08909043039495705
z,rolling_std_30_clock_adjusted,-0.10799456940915403,-0.08426222674745469
z,rolling_std_30_clock_adjusted,-0.1029533442550038,-0.07938039681509491
z,rolling_std_30_clock_adjusted,-0.09791473421149931,-0.07427163487002439
z,rolling_std_30_clock_adjusted,-0.09287860877725637,-0.06899175001196842
z,rolling_std_30_clock_adjusted,-0.08784483789587168,-0.06323768589275086
z,rolling_std_30_clock_adjusted,-0.08281329193188118,-0.05696730454635155
z,rolling_std_30_clock_adjusted,-0.07778384164691525,-0.050050073199887087
