variable,raw_adjusted,year_month,lag,n_pairs,rho,beta,insufficient_sample,n_boot_used,rho_ci_lo,rho_ci_hi
abs_r,adjusted,2024-11,1,28455,0.26319225198419605,0.2631564048151743,False,50.0,0.21385597953132351,0.31660852490701974
abs_r,adjusted,2024-12,1,28698,0.2852699995988397,0.28524869541911646,False,50.0,0.2146906998485802,0.36480158694016557
abs_r,adjusted,2025-01,1,29604,0.2782153283813296,0.27819161423525335,False,50.0,0.20177682138597025,0.32499076891179346
abs_r,adjusted,2025-02,1,27320,0.3459270843434355,0.34592684715482885,False,50.0,0.25795367524688345,0.4193192375417864
abs_r,adjusted,2025-03,1,27555,0.2146574608734805,0.21461525876859733,False,50.0,0.17349413528215027,0.24828696811903708
abs_r,adjusted,2025-04,1,28930,0.4134276377583681,0.4124266710757946,False,50.0,0.2889242688708447,0.4625800563280793
abs_r,adjusted,2025-05,1,30076,0.2455406240329606,0.24434458069994971,False,50.0,0.20781823130161692,0.2765305426558878
abs_r,adjusted,2025-06,1,19911,0.24999432539568728,0.25005502185698975,False,50.0,0.1800181081229177,0.28501143259090056
abs_r,adjusted,2019-12,5,6807,0.1364131494056851,0.1368604647539959,False,,,
abs_r,adjusted,2020-01,5,29379,0.26445561982584564,0.2615059778227844,False,,,
abs_r,adjusted,2020-02,5,26844,0.4011382497622029,0.39982137653225386,False,,,
abs_r,adjusted,2020-03,5,25221,0.31374258262984883,0.31047305226993366,False,,,
abs_r,adjusted,2020-04,5,28392,0.1842928901887541,0.18351573620009715,False,,,
abs_r,adjusted,2020-05,5,28195,0.13433161411393071,0.13373372001913952,False,,,
abs_r,adjusted,2020-06,5,28047,0.2085443969797706,0.20696420194206178,False,,,
abs_r,adjusted,2020-07,5,30882,0.12599366778571305,0.1253321142252411,False,,,
abs_r,adjusted,2020-08,5,28413,0.13096985994664181,0.13076871896643752,False,,,
abs_r,adjusted,2020-09,5,28401,0.17658495102531777,0.1755352059377682,False,,,
abs_r,adjusted,2020-10,5,28840,0.28106469466366335,0.27967152814528895,False,,,
abs_r,adjusted,2020-11,5,27946,0.33840820703638347,0.33841542611071684,False,,,
abs_r,adjusted,2020-12,5,27928,0.18834941065370905,0.18783326569199996,False,,,
abs_r,adjusted,2021-01,5,26842,0.27108486837904633,0.2731403225102676,False,,,
abs_r,adjusted,2021-02,5,26834,0.30904707795332237,0.308048708063031,False,,,
abs_r,adjusted,2021-03,5,30041,0.16691900384049513,0.1657566559500575,False,,,
abs_r,adjusted,2021-04,5,29298,0.0982444874476882,0.0982884192122947,False,,,
abs_r,adjusted,2021-05,5,28171,0.17654251595865691,0.17631751527891726,False,,,
abs_r,adjusted,2021-06,5,28282,0.16833266330969893,0.1678807154433429,False,,,
abs_r,adjusted,2021-07,5,29974,0.1856025074257163,0.18617477401132843,False,,,
abs_r,adjusted,2021-08,5,30192,0.17013666352597892,0.170262388612476,False,,,
abs_r,adjusted,2021-09,5,28552,0.21854033658266242,0.218304197077115,False,,,
abs_r,adjusted,2021-10,5,28743,0.19946614258564652,0.19944154237008052,False,,,
abs_r,adjusted,2021-11,5,29748,0.2690700238240482,0.2687289682899914,False,,,
abs_r,adjusted,2021-12,5,29229,0.2052548191425632,0.2050528266245466,False,,,
abs_r,adjusted,2022-01,5,28614,0.24917637733157913,0.24885951670730197,False,,,
abs_r,adjusted,2022-02,5,27233,0.20641504834880442,0.20536118086363617,False,,,
abs_r,adjusted,2022-03,5,30587,0.18275773355851016,0.18235490496411205,False,,,
abs_r,adjusted,2022-04,5,27480,0.18024942591980198,0.17972361876212625,False,,,
abs_r,adjusted,2022-05,5,29981,0.13463667086797004,0.13429357675092687,False,,,
abs_r,adjusted,2022-06,5,29167,0.12932615616824172,0.12866222468205354,False,,,
abs_r,adjusted,2022-07,5,28600,0.15212147208266993,0.15184985717325286,False,,,
abs_r,adjusted,2022-08,5,31588,0.10404520766974268,0.10392305304823637,False,,,
abs_r,adjusted,2022-09,5,28994,0.14692689749132187,0.14670768574567702,False,,,
abs_r,adjusted,2022-10,5,28854,0.15026735379314712,0.15033441713959056,False,,,
abs_r,adjusted,2022-11,5,29109,0.17681496542525035,0.17665159422285787,False,,,
abs_r,adjusted,2022-12,5,27955,0.132694271980133,0.13939611684537412,False,,,
abs_r,adjusted,2023-01,5,28614,0.14408593315251486,0.14391394685043887,False,,,
abs_r,adjusted,2023-02,5,27240,0.189749462345658,0.18960585414699344,False,,,
abs_r,adjusted,2023-03,5,30582,0.24814829725184379,0.24779664683956137,False,,,
abs_r,adjusted,2023-04,5,26718,0.07684745438993557,0.07686265459764137,False,,,
abs_r,adjusted,2023-05,5,31362,0.14457378055083847,0.14484856251755407,False,,,
abs_r,adjusted,2023-06,5,29121,0.11957920743184211,0.11973569319861362,False,,,
abs_r,adjusted,2023-07,5,28367,0.19621185071095798,0.19575105133101936,False,,,
abs_r,adjusted,2023-08,5,31595,0.1340152260274625,0.13383854619326108,False,,,
abs_r,adjusted,2023-09,5,27744,0.10675773914067893,0.10667934412806951,False,,,
abs_r,adjusted,2023-10,5,30213,0.11444170129523737,0.11335951159995893,False,,,
abs_r,adjusted,2023-11,5,29748,0.13619434838115438,0.13614156476552045,False,,,
abs_r,adjusted,2023-12,5,26540,0.16090606230760646,0.16123705613908756,False,,,
abs_r,adjusted,2024-01,5,29988,0.12840507130754492,0.1283877342591185,False,,,
abs_r,adjusted,2024-02,5,28599,0.1637401266962719,0.16408042953237792,False,,,
abs_r,adjusted,2024-03,5,26687,0.16488175733467836,0.1651356987695253,False,,,
abs_r,adjusted,2024-04,5,30203,0.20490076896032008,0.20472023666668715,False,,,
abs_r,adjusted,2024-05,5,31362,0.17735457082823525,0.17733556987644686,False,,,
abs_r,adjusted,2024-06,5,26140,0.1325969275465362,0.1323816359454857,False,,,
abs_r,adjusted,2024-07,5,31091,0.2419311946025903,0.2413716433900185,False,,,
abs_r,adjusted,2024-08,5,30206,0.3472666753192339,0.3471961473519199,False,,,
abs_r,adjusted,2024-09,5,27727,0.18284212933141508,0.18281359743266,False,,,
abs_r,adjusted,2024-10,5,31594,0.14044938423715475,0.14028331409037578,False,,,
abs_r,adjusted,2024-11,5,28367,0.20259697786513042,0.2024614709379888,False,,,
abs_r,adjusted,2024-12,5,28614,0.28283500406274925,0.2818910358152478,False,,,
abs_r,adjusted,2025-01,5,29508,0.22163014481081766,0.22077478952775703,False,,,
abs_r,adjusted,2025-02,5,27240,0.22910440185805672,0.22833945276208256,False,,,
abs_r,adjusted,2025-03,5,27467,0.1999331322398546,0.19972126103919322,False,,,
abs_r,adjusted,2025-04,5,28838,0.318293049941289,0.3219225579796806,False,,,
abs_r,adjusted,2025-05,5,29988,0.17988802319678007,0.17840956093776697,False,,,
abs_r,adjusted,2025-06,5,19775,0.2012679192054036,0.20089693580528326,False,,,
abs_r,adjusted,2019-12,20,5741,0.12383678624577137,0.12508784410705823,False,,,
abs_r,adjusted,2020-01,20,28508,0.2142850047777279,0.21132118158364233,False,,,
abs_r,adjusted,2020-02,20,26259,0.3734798332294477,0.3714105315033849,False,,,
abs_r,adjusted,2020-03,20,24141,0.2834581069250123,0.2786679508843778,False,,,
abs_r,adjusted,2020-04,20,27747,0.15101756549414747,0.14651994121097683,False,,,
abs_r,adjusted,2020-05,20,27580,0.12940557844092163,0.12760913052700576,False,,,
abs_r,adjusted,2020-06,20,27010,0.17431373673200307,0.17126617470425837,False,,,
abs_r,adjusted,2020-07,20,30177,0.10480438985652064,0.10443832140948732,False,,,
abs_r,adjusted,2020-08,20,27783,0.10529926901584284,0.10495207405755473,False,,,
abs_r,adjusted,2020-09,20,27311,0.1593018907064308,0.15668988282034035,False,,,
abs_r,adjusted,2020-10,20,28120,0.24208226836743846,0.2422257396419022,False,,,
abs_r,adjusted,2020-11,20,27301,0.28787008976238554,0.28688740674297025,False,,,
abs_r,adjusted,2020-12,20,27096,0.17939665198514473,0.17816344623242447,False,,,
abs_r,adjusted,2021-01,20,26257,0.22731828152637343,0.2303975677747314,False,,,
abs_r,adjusted,2021-02,20,26234,0.3058061145801939,0.3027150095276048,False,,,
abs_r,adjusted,2021-03,20,29094,0.16357765807724667,0.16201633831603274,False,,,
abs_r,adjusted,2021-04,20,28623,0.06841766781752817,0.06870776001246084,False,,,
abs_r,adjusted,2021-05,20,27526,0.1460470031639672,0.14554048649489046,False,,,
abs_r,adjusted,2021-06,20,27251,0.12225006403069183,0.12158259237192627,False,,,
abs_r,adjusted,2021-07,20,29614,0.16352823020540982,0.1652217068443724,False,,,
abs_r,adjusted,2021-08,20,29817,0.14424438813943066,0.1448239957086982,False,,,
abs_r,adjusted,2021-09,20,27903,0.19837468805172262,0.19863412993272106,False,,,
abs_r,adjusted,2021-10,20,28428,0.168738276829397,0.16885188356469316,False,,,
abs_r,adjusted,2021-11,20,29418,0.24479331391247391,0.24343377081603806,False,,,
abs_r,adjusted,2021-12,20,28626,0.17827889978476005,0.17796147631063966,False,,,
abs_r,adjusted,2022-01,20,28299,0.2535847956677327,0.2538395199816606,False,,,
abs_r,adjusted,2022-02,20,26918,0.19348630449161466,0.19183020984843732,False,,,
abs_r,adjusted,2022-03,20,29971,0.14140721361653513,0.14141671121603927,False,,,
abs_r,adjusted,2022-04,20,27180,0.15092297877284672,0.15159414018103962,False,,,
abs_r,adjusted,2022-05,20,29636,0.10659780365130472,0.10635214941268016,False,,,
abs_r,adjusted,2022-06,20,28722,0.09913075762784453,0.09821343946911844,False,,,
abs_r,adjusted,2022-07,20,28255,0.09146588330398901,0.09125038315795146,False,,,
abs_r,adjusted,2022-08,20,31213,0.08564608561936786,0.08548492472182605,False,,,
abs_r,adjusted,2022-09,20,28371,0.1251053171988964,0.12486189177567947,False,,,
abs_r,adjusted,2022-10,20,28539,0.08922213910093993,0.09001570481678958,False,,,
abs_r,adjusted,2022-11,20,28764,0.13758161366799454,0.13737012613194907,False,,,
abs_r,adjusted,2022-12,20,27420,0.12181940796652166,0.12744947951413899,False,,,
abs_r,adjusted,2023-01,20,28299,0.09554847393686514,0.09465243111552177,False,,,
abs_r,adjusted,2023-02,20,26940,0.13100535384951953,0.13299174517354978,False,,,
abs_r,adjusted,2023-03,20,29944,0.22403394955669778,0.21913079134307703,False,,,
abs_r,adjusted,2023-04,20,26418,0.07865424715621094,0.0783254981254522,False,,,
abs_r,adjusted,2023-05,20,31017,0.09217007442592519,0.09228586069079088,False,,,
abs_r,adjusted,2023-06,20,28652,0.09152288045999585,0.09165659379352914,False,,,
abs_r,adjusted,2023-07,20,28037,0.14235015993166442,0.14052525762152993,False,,,
abs_r,adjusted,2023-08,20,31242,0.08137521299081855,0.08150439244613518,False,,,
abs_r,adjusted,2023-09,20,27214,0.08513292146726735,0.08497592449266302,False,,,
abs_r,adjusted,2023-10,20,29862,0.10052623149758486,0.0991357484839757,False,,,
abs_r,adjusted,2023-11,20,29418,0.08456484564974874,0.08470569642818965,False,,,
abs_r,adjusted,2023-12,20,25979,0.11063995414623316,0.110909718011357,False,,,
abs_r,adjusted,2024-01,20,29658,0.08944687287951804,0.08988435283883385,False,,,
abs_r,adjusted,2024-02,20,28269,0.07638835505403509,0.07703542382950389,False,,,
abs_r,adjusted,2024-03,20,26302,0.12310538750015194,0.12300764345499,False,,,
abs_r,adjusted,2024-04,20,29873,0.16418690466113714,0.1642809155636688,False,,,
abs_r,adjusted,2024-05,20,31017,0.13271152288317709,0.13329421295920943,False,,,
abs_r,adjusted,2024-06,20,25477,0.11228645742280545,0.11233572237978172,False,,,
abs_r,adjusted,2024-07,20,30716,0.20403710363895017,0.20366205020616054,False,,,
abs_r,adjusted,2024-08,20,29846,0.29950425347270265,0.29851007363906723,False,,,
abs_r,adjusted,2024-09,20,27182,0.14376716931244807,0.14374136882015454,False,,,
abs_r,adjusted,2024-10,20,31234,0.11088434532055426,0.11098854661594162,False,,,
abs_r,adjusted,2024-11,20,28037,0.1393782283327252,0.13952381689824045,False,,,
abs_r,adjusted,2024-12,20,28299,0.2368862025964998,0.23664099883454845,False,,,
abs_r,adjusted,2025-01,20,29148,0.16954152360899763,0.17018436173413867,False,,,
abs_r,adjusted,2025-02,20,26940,0.18807003856731702,0.1867643864925543,False,,,
abs_r,adjusted,2025-03,20,27137,0.1540430500534141,0.15312130374296642,False,,,
abs_r,adjusted,2025-04,20,28493,0.2912536763482906,0.2928734018882074,False,,,
abs_r,adjusted,2025-05,20,29658,0.1278556711770239,0.12486548700292512,False,,,
abs_r,adjusted,2025-06,20,19331,0.16095968296398602,0.15981770120592986,False,,,
abs_r,adjusted,2019-12,60,4546,0.06520928531832933,0.06420462352724964,False,,,
abs_r,adjusted,2020-01,60,27032,0.20618508897318658,0.1942888056729069,False,,,
abs_r,adjusted,2020-02,60,25288,0.3544656767207435,0.3412485776407449,False,,,
abs_r,adjusted,2020-03,60,22659,0.23240970367201738,0.22561817786251934,False,,,
abs_r,adjusted,2020-04,60,26709,0.1449023256630314,0.13870116241886735,False,,,
abs_r,adjusted,2020-05,60,26560,0.11178156863381641,0.10853898568329134,False,,,
abs_r,adjusted,2020-06,60,25578,0.15468380863724127,0.15048728572519923,False,,,
abs_r,adjusted,2020-07,60,28979,0.07936402210054475,0.07934631745408591,False,,,
abs_r,adjusted,2020-08,60,26754,0.07361075751418389,0.07271188692463852,False,,,
abs_r,adjusted,2020-09,60,25899,0.13677442190716269,0.13214097667601346,False,,,
abs_r,adjusted,2020-10,60,26877,0.1858533382721495,0.18711384097234113,False,,,
abs_r,adjusted,2020-11,60,26170,0.24588050308934217,0.246949672132902,False,,,
abs_r,adjusted,2020-12,60,25800,0.12020249472408188,0.11747877448087438,False,,,
abs_r,adjusted,2021-01,60,25286,0.1991168628905317,0.2012472420825121,False,,,
abs_r,adjusted,2021-02,60,25223,0.2770037932274137,0.2686499743371995,False,,,
abs_r,adjusted,2021-03,60,27738,0.14458185010793453,0.1420774391647416,False,,,
abs_r,adjusted,2021-04,60,27474,0.06073871401987835,0.06057659987964476,False,,,
abs_r,adjusted,2021-05,60,26457,0.12567731458835665,0.12481007532615218,False,,,
abs_r,adjusted,2021-06,60,25863,0.09048058637073876,0.08910854404732514,False,,,
abs_r,adjusted,2021-07,60,28654,0.11895503510105047,0.123177777912282,False,,,
abs_r,adjusted,2021-08,60,28817,0.11550105771621204,0.11693076767115233,False,,,
abs_r,adjusted,2021-09,60,26750,0.17223696093332116,0.17301803294377077,False,,,
abs_r,adjusted,2021-10,60,27588,0.16095038109192353,0.16432725052488995,False,,,
abs_r,adjusted,2021-11,60,28538,0.1951769499148349,0.19176883408502482,False,,,
abs_r,adjusted,2021-12,60,27388,0.162209367722166,0.16066352485994087,False,,,
abs_r,adjusted,2022-01,60,27459,0.218593837082465,0.21962702253541697,False,,,
abs_r,adjusted,2022-02,60,26078,0.14069653911632882,0.1397989134409326,False,,,
abs_r,adjusted,2022-03,60,28753,0.1161191517858391,0.1167724496497879,False,,,
abs_r,adjusted,2022-04,60,26380,0.1056549308980675,0.11133093574347283,False,,,
abs_r,adjusted,2022-05,60,28716,0.08997662459661326,0.09000601684115228,False,,,
abs_r,adjusted,2022-06,60,27682,0.07448817755884529,0.07420253918540153,False,,,
abs_r,adjusted,2022-07,60,27335,0.07248695015575207,0.07438237356207199,False,,,
abs_r,adjusted,2022-08,60,30213,0.05951891427020801,0.0590860741627497,False,,,
abs_r,adjusted,2022-09,60,27244,0.09243889266191818,0.09177752776477152,False,,,
abs_r,adjusted,2022-10,60,27699,0.051182776814946894,0.054445892550797965,False,,,
abs_r,adjusted,2022-11,60,27845,0.09313606503901616,0.09345365763469193,False,,,
abs_r,adjusted,2022-12,60,26404,0.07204525833865803,0.07530863791988343,False,,,
abs_r,adjusted,2023-01,60,27459,0.04747568398798445,0.04730964310747742,False,,,
abs_r,adjusted,2023-02,60,26140,0.0715914955197159,0.07857622569008654,False,,,
abs_r,adjusted,2023-03,60,28816,0.17696910205973965,0.16689688716810008,False,,,
abs_r,adjusted,2023-04,60,25618,0.04041599618283706,0.042592745536076525,False,,,
abs_r,adjusted,2023-05,60,30097,0.05829068592740986,0.06291121809689662,False,,,
abs_r,adjusted,2023-06,60,27508,0.06816097707678745,0.06793404678434266,False,,,
abs_r,adjusted,2023-07,60,27170,0.08628021298145462,0.08618190100410267,False,,,
abs_r,adjusted,2023-08,60,30322,0.054576005606961686,0.05826472477075213,False,,,
abs_r,adjusted,2023-09,60,26062,0.07385398102199107,0.07384244234014099,False,,,
abs_r,adjusted,2023-10,60,28942,0.04453403610250928,0.04541795260825741,False,,,
abs_r,adjusted,2023-11,60,28538,0.04586389863402011,0.04820800470523339,False,,,
abs_r,adjusted,2023-12,60,24871,0.08950735201737614,0.0903886780340452,False,,,
abs_r,adjusted,2024-01,60,28778,0.048993909592043805,0.04960326550550767,False,,,
abs_r,adjusted,2024-02,60,27417,0.05507650288314002,0.07110193491359956,False,,,
abs_r,adjusted,2024-03,60,25302,0.075946308048504,0.08045534558601532,False,,,
abs_r,adjusted,2024-04,60,28993,0.12317900839446631,0.12962747936860555,False,,,
abs_r,adjusted,2024-05,60,30097,0.11707893579186043,0.1338038202901361,False,,,
abs_r,adjusted,2024-06,60,24456,0.08564363786244777,0.08738259840654158,False,,,
abs_r,adjusted,2024-07,60,29716,0.16709301633714077,0.17331032896913284,False,,,
abs_r,adjusted,2024-08,60,28886,0.2701438468980085,0.278776968444275,False,,,
abs_r,adjusted,2024-09,60,25938,0.11862325343024895,0.12002408462802942,False,,,
abs_r,adjusted,2024-10,60,30298,0.07589136018729808,0.0753603763157381,False,,,
abs_r,adjusted,2024-11,60,27157,0.12564027592346538,0.1351073032042851,False,,,
abs_r,adjusted,2024-12,60,27459,0.18526258765403897,0.19539085230536177,False,,,
abs_r,adjusted,2025-01,60,28228,0.11693964250330287,0.1173854592522407,False,,,
abs_r,adjusted,2025-02,60,26140,0.13658876420992605,0.1446134346736436,False,,,
abs_r,adjusted,2025-03,60,26257,0.12768188868385147,0.12710448107700983,False,,,
abs_r,adjusted,2025-04,60,27606,0.2518212080264613,0.2548178849969974,False,,,
abs_r,adjusted,2025-05,60,28778,0.07105246725822309,0.06951179888126027,False,,,
abs_r,adjusted,2025-06,60,18359,0.11581825308538644,0.11336226032261189,False,,,
log_hl,raw,2019-12,1,7406,0.7124011352241433,0.7095807545597618,False,50.0,0.6245542100221161,0.7451492836213861
log_hl,raw,2020-01,1,29704,0.6914904937206791,0.6780388561563309,False,50.0,0.6661483102476126,0.7133562075025284
log_hl,raw,2020-02,1,27039,0.7996896475187226,0.795659346756879,False,50.0,0.7186544197075957,0.8160317963316722
log_hl,raw,2020-03,1,26015,0.6714761318707009,0.6547276427962179,False,50.0,0.6138284448126012,0.7050710985505401
log_hl,raw,2020-04,1,28612,0.5836984447874655,0.574411900410121,False,50.0,0.5515706823479084,0.615968527545754
log_hl,raw,2020-05,1,28400,0.6089824408488924,0.6033427981145689,False,50.0,0.5729424744527445,0.6336854242542964
log_hl,raw,2020-06,1,28718,0.6501243520240115,0.6454819478714852,False,50.0,0.6149298890176467,0.6790725928393575
log_hl,raw,2020-07,1,31117,0.7195752174122637,0.7132172088500385,False,50.0,0.6943107054055518,0.7484896842042575
log_hl,raw,2020-08,1,28623,0.706273264238414,0.7002519691861883,False,50.0,0.6697429627445555,0.7356959720502918
log_hl,raw,2020-09,1,28884,0.7030713405703883,0.7020030241786305,False,50.0,0.6276016841807548,0.7490480428712376
log_hl,raw,2020-10,1,29080,0.6365864023771507,0.6333594449084103,False,50.0,0.6063525177337779,0.659128081273305
log_hl,raw,2020-11,1,28161,0.6947178360534779,0.6904145851131963,False,50.0,0.6432103479394671,0.7205814439353634
log_hl,raw,2020-12,1,28295,0.7135283283758844,0.706462731212659,False,50.0,0.6839096888441331,0.7362243337755418
log_hl,raw,2021-01,1,27037,0.70551615264529,0.7031461718660574,False,50.0,0.6654515321002966,0.7458625390593225
log_hl,raw,2021-02,1,27034,0.7588804894133677,0.7574890536747719,False,50.0,0.7226626649214454,0.7804285484669817
log_hl,raw,2021-03,1,30481,0.6980908082878433,0.6968405310656111,False,50.0,0.6559163600656928,0.7285394333757879
log_hl,raw,2021-04,1,29523,0.6803682333087164,0.675364155826046,False,50.0,0.6415924769996731,0.701523129346875
log_hl,raw,2021-05,1,28386,0.6929295362143996,0.6922317593348297,False,50.0,0.6670685927050463,0.7097529717948015
log_hl,raw,2021-06,1,28921,0.6978813796416927,0.6957472977258962,False,50.0,0.6646215044863607,0.7152325666374333
log_hl,raw,2021-07,1,30094,0.7149706474168668,0.7140549156799222,False,50.0,0.6866455380219358,0.7447447923816336
log_hl,raw,2021-08,1,30319,0.7408700793147981,0.7400916366271829,False,50.0,0.7164175173678199,0.7517100024618817
log_hl,raw,2021-09,1,29016,0.7324235187319399,0.7315946217663843,False,50.0,0.7130753537270389,0.7465752516944402
log_hl,raw,2021-10,1,28848,0.6977606273349335,0.6968334491585677,False,50.0,0.6873611421314156,0.7098178523745174
log_hl,raw,2021-11,1,29858,0.7531649095781532,0.7492561941179029,False,50.0,0.723817273098125,0.7658479655106805
log_hl,raw,2021-12,1,29522,0.7368621181904884,0.7357737141354126,False,50.0,0.6962399231353036,0.7540080339341484
log_hl,raw,2022-01,1,28719,0.7412575267463416,0.7401660803524025,False,50.0,0.6993175960381302,0.7704204803212673
log_hl,raw,2022-02,1,27338,0.6773924218019186,0.6695575991709475,False,50.0,0.6528247320550045,0.7019798120184512
log_hl,raw,2022-03,1,30871,0.6629303304289335,0.6601770017457719,False,50.0,0.6290300538118392,0.686297546547456
log_hl,raw,2022-04,1,27580,0.7058068514247935,0.7003469025788783,False,50.0,0.6883758920766515,0.7357066771945494
log_hl,raw,2022-05,1,30096,0.7355241110581406,0.7326762520462887,False,50.0,0.7230699606899811,0.7474720774736342
log_hl,raw,2022-06,1,29327,0.7003631167336821,0.6967098816170002,False,50.0,0.6754538084153661,0.7226895150820208
log_hl,raw,2022-07,1,28715,0.6969069954636112,0.6926291578537833,False,50.0,0.6774947233609326,0.7120285165438152
log_hl,raw,2022-08,1,31713,0.7053074193669928,0.6997387218125798,False,50.0,0.6713088082914698,0.7341935456789347
log_hl,raw,2022-09,1,29259,0.6694448395154361,0.6683742486836749,False,50.0,0.6090164331316026,0.7226475580159383
log_hl,raw,2022-10,1,28959,0.6249883182315845,0.6224635937626071,False,50.0,0.5966179350402605,0.6547473562992567
log_hl,raw,2022-11,1,29224,0.6377391157011029,0.636214657428231,False,50.0,0.5429769714746034,0.7212744283244786
log_hl,raw,2022-12,1,28195,0.6523916594538448,0.6436909695116205,False,50.0,0.5948826086979857,0.7273755048999219
log_hl,raw,2023-01,1,28719,0.7007794538529708,0.6995773298481093,False,50.0,0.661465144920964,0.7340272717214319
log_hl,raw,2023-02,1,27340,0.7530036333394636,0.7521692304066995,False,50.0,0.7340338607617897,0.7710590240189202
log_hl,raw,2023-03,1,30862,0.7346185559380441,0.7322679994389499,False,50.0,0.6712420170087796,0.7648444800467096
log_hl,raw,2023-04,1,26818,0.672548792074712,0.6701496739659052,False,50.0,0.6387321069045618,0.693028805889221
log_hl,raw,2023-05,1,31477,0.7207558635910852,0.7190141427609391,False,50.0,0.6882856864399105,0.7448010737424176
log_hl,raw,2023-06,1,29308,0.732831907603341,0.732761806670537,False,50.0,0.7108539386419959,0.7509621968095623
log_hl,raw,2023-07,1,28477,0.7314658356200565,0.7303756696166471,False,50.0,0.7098452525902941,0.7550108016801576
log_hl,raw,2023-08,1,31715,0.7061963333989157,0.7018368910288364,False,50.0,0.6864817643956017,0.7255741600536981
log_hl,raw,2023-09,1,27930,0.7068580474341705,0.7067744335571499,False,50.0,0.6802753466462431,0.7222964477542414
log_hl,raw,2023-10,1,30333,0.694317464290332,0.691239303519351,False,50.0,0.6658274817493626,0.7188499438440343
log_hl,raw,2023-11,1,29858,0.6952785715651453,0.6939401791657556,False,50.0,0.6308097846743504,0.7501310195167369
log_hl,raw,2023-12,1,26799,0.7325707992226442,0.7339084523625626,False,50.0,0.7087713673495686,0.7529800380810096
log_hl,raw,2024-01,1,30098,0.7315585847963597,0.7290199754592248,False,50.0,0.7084256194066642,0.7480556943791546
log_hl,raw,2024-02,1,28709,0.6935984375227204,0.6920910051446434,False,50.0,0.6688695948964527,0.7231912345598956
log_hl,raw,2024-03,1,26817,0.7364084637957187,0.7386908012276463,False,50.0,0.7197188960469535,0.7500943400617991
log_hl,raw,2024-04,1,30313,0.6788771773503559,0.676293715418051,False,50.0,0.654436002842122,0.7025577019426328
log_hl,raw,2024-05,1,31477,0.6926083893712865,0.6906247357239316,False,50.0,0.6035551265212046,0.7546980956558086
log_hl,raw,2024-06,1,26470,0.6970073295818559,0.6964731202738177,False,50.0,0.6727417200686046,0.7326398795160851
log_hl,raw,2024-07,1,31216,0.7527955799240909,0.7503630715381343,False,50.0,0.7214237953137158,0.7756630873220077
log_hl,raw,2024-08,1,30326,0.7420657470951754,0.7400713674811908,False,50.0,0.694756560637463,0.772027678430485
log_hl,raw,2024-09,1,27925,0.6736726551276077,0.6723201524626442,False,50.0,0.6464439921109582,0.6921613158268725
log_hl,raw,2024-10,1,31714,0.6857302117090499,0.6846957074109548,False,50.0,0.6613137782730165,0.7071687068581598
log_hl,raw,2024-11,1,28477,0.6814995217759008,0.6784274706507551,False,50.0,0.6278360879909681,0.711014317148825
log_hl,raw,2024-12,1,28719,0.7610887523447912,0.7566661518469221,False,50.0,0.7386841498656026,0.7983140940365592
log_hl,raw,2025-01,1,29628,0.6940754294149268,0.6918223162538687,False,50.0,0.654929398478559,0.7237367792800842
log_hl,raw,2025-02,1,27340,0.6794641474570609,0.6559886052262699,False,50.0,0.6122326919254579,0.7183371612047919
log_hl,raw,2025-03,1,27577,0.7154880461540997,0.7136398576267033,False,50.0,0.6908077820386195,0.7353329294270035
log_hl,raw,2025-04,1,28953,0.7624843672300508,0.7523978647188527,False,50.0,0.7066606595096263,0.7823051459952568
log_hl,raw,2025-05,1,30098,0.6561591740964462,0.6477329302618468,False,50.0,0.6218273674385343,0.6918391227125406
log_hl,raw,2025-06,1,19948,0.6027381652971809,0.5985388507367484,False,50.0,0.5488139199151213,0.6394125358169944
log_hl,raw,2019-12,5,6911,0.6207296847312097,0.6183086454730308,False,,,
log_hl,raw,2020-01,5,29441,0.5598708709577304,0.5430449034896339,False,,,
log_hl,raw,2020-02,5,26883,0.7399502784025652,0.7339706343681546,False,,,
log_hl,raw,2020-03,5,25326,0.5839222315062532,0.56103067115251,False,,,
log_hl,raw,2020-04,5,28436,0.4994105626856152,0.4893285567808879,False,,,
log_hl,raw,2020-05,5,28236,0.5247394585006524,0.5192713634689927,False,,,
log_hl,raw,2020-06,5,28149,0.573052156515576,0.5666405965783945,False,,,
log_hl,raw,2020-07,5,30929,0.6327536572950412,0.6269462305040753,False,,,
log_hl,raw,2020-08,5,28455,0.6359355610098898,0.630182627568957,False,,,
log_hl,raw,2020-09,5,28489,0.6638191592953774,0.660577174098879,False,,,
log_hl,raw,2020-10,5,28888,0.567196684450742,0.5634765577386363,False,,,
log_hl,raw,2020-11,5,27989,0.6237726256751366,0.6147191093687536,False,,,
log_hl,raw,2020-12,5,27996,0.6303665345765274,0.6235610102770933,False,,,
log_hl,raw,2021-01,5,26881,0.6366937753619747,0.6370242101986135,False,,,
log_hl,raw,2021-02,5,26874,0.7001229860705406,0.6957087017540554,False,,,
log_hl,raw,2021-03,5,30120,0.6506168461807604,0.6474464770381105,False,,,
log_hl,raw,2021-04,5,29343,0.5939196223650064,0.5894305564397139,False,,,
log_hl,raw,2021-05,5,28214,0.6072453053071747,0.6069031510701949,False,,,
log_hl,raw,2021-06,5,28384,0.6119341499510644,0.610039064331236,False,,,
log_hl,raw,2021-07,5,29998,0.6490009706185311,0.6483720879057395,False,,,
