lag,rho,beta,n_pairs,estimable,series,bartlett_se
793,0.002518588640673341,0.002099682969091606,750305,True,r_tilde,0.0007256092521243731
794,0.0003572903414485315,0.0002978174439555548,748934,True,r_tilde,0.0007256138182528434
795,0.004096197231586213,0.003413436389332556,747564,True,r_tilde,0.0007256139101442298
796,-0.00022306552187313652,-0.00018588131576150634,746194,True,r_tilde,0.0007256259880136358
797,-0.0015910151936873113,-0.0013254023709453227,744824,True,r_tilde,0.0007256260238306916
798,0.0038442347050281745,0.003201613095105651,743454,True,r_tilde,0.0007256278459343621
799,-4.88893382910194e-05,-4.0708481055692457e-05,742085,True,r_tilde,0.0007256384834568342
800,0.0028973441766925374,0.0024121937206218937,740716,True,r_tilde,0.0007256384851772991
801,0.0012814437128675653,0.0010667491113835177,739347,True,r_tilde,0.00072564452766652
802,0.003185177279338433,0.00265090232771559,737978,True,r_tilde,0.0007256457096532892
803,-0.00016474606673268238,-0.0001370588835865721,736609,True,r_tilde,0.0007256530122652672
804,-0.0003561581219026014,-0.000296224085890869,735240,True,r_tilde,0.0007256530318014146
805,-0.004918784530372057,-0.0040893996378785925,733871,True,r_tilde,0.0007256531231063992
806,-0.0012378945183057729,-0.0010285989761009949,732502,True,r_tilde,0.0007256705379324584
807,-0.004816774318509901,-0.00400234250670695,731133,True,r_tilde,0.0007256716409064769
808,-0.0034409452805371187,-0.0028582377624747964,729764,True,r_tilde,0.0007256883404758794
809,0.0035785604495124435,0.002972536395465841,728395,True,r_tilde,0.0007256968624588354
810,0.002741727960540216,0.002277132258109067,727026,True,r_tilde,0.0007257060796063073
811,0.00028440696731770056,0.00023618659325014708,725657,True,r_tilde,0.0007257114899414201
812,0.003271435563068718,0.0027161276899731815,724288,True,r_tilde,0.0007257115481590164
813,0.0026936716398241255,0.002235808430157621,722919,True,r_tilde,0.0007257192509520006
814,-0.0005173047201930185,-0.000429245611038556,721550,True,r_tilde,0.000725724473193186
815,0.00036187313117813744,0.00030027959557931544,720181,True,r_tilde,0.0007257246657943378
816,0.001599811649968784,0.0013270231337137043,718812,True,r_tilde,0.0007257247600437365
817,-0.002652551772441606,-0.002199699602645476,717443,True,r_tilde,0.0007257266021006421
818,-0.0008126535762193947,-0.0006737608401337238,716075,True,r_tilde,0.0007257316660692461
819,0.0019732693170006455,0.0016352147745724705,714707,True,r_tilde,0.0007257321413743855
820,0.0014194615996467482,0.0011760965541798962,713339,True,r_tilde,0.0007257349437952247
821,-0.0028070311359647193,-0.002324768781952982,711971,True,r_tilde,0.0007257363939242715
822,-0.0008336037602593248,-0.000690189893469122,710603,True,r_tilde,0.0007257420648202963
823,0.0001226098480361725,0.00010147430254234085,709236,True,r_tilde,0.0007257425649408558
824,-0.0003071077240239199,-0.0002540590389710727,707869,True,r_tilde,0.0007257425757603245
825,-0.002283847555965071,-0.0018887507519143032,706502,True,r_tilde,0.0007257426436395191
826,-0.00012102171626679629,-0.00010006329887349986,705135,True,r_tilde,0.0007257463975877769
827,5.951295381238633e-05,4.919668336002524e-05,703768,True,r_tilde,0.0007257464081287219
828,0.0010367256755875126,0.0008564772038212509,702401,True,r_tilde,0.0007257464106777578
829,-0.0025734194041340114,-0.0021253824744670337,701034,True,r_tilde,0.0007257471842135342
830,0.0017093527704092144,0.001411233353015743,699667,True,r_tilde,0.0007257519504126423
831,0.0021359868493443044,0.0017633857619731245,698300,True,r_tilde,0.0007257540532824402
832,-0.0029367509761996495,-0.002424296274045129,696933,True,r_tilde,0.000725757336839145
833,0.0009300803792899167,0.0007676151508535646,695566,True,r_tilde,0.0007257635437967001
834,0.0014882996324424936,0.001228141875772153,694199,True,r_tilde,0.0007257641663599119
835,-0.004580495705158005,-0.003779089689518468,692832,True,r_tilde,0.0007257657604856522
836,-0.0012028031581449315,-0.000991786131909655,691465,True,r_tilde,0.0007257808599587007
837,0.002689071529646069,0.002215933455447264,690098,True,r_tilde,0.0007257819011274423
838,0.002768472877082363,0.002281333698788099,688731,True,r_tilde,0.000725787105098139
839,0.0020735362637217094,0.0017085337055603416,687364,True,r_tilde,0.000725792620884949
840,-0.0009054700367334884,-0.0007460741867584322,685999,True,r_tilde,0.0007257957150795214
841,-5.7428218517009884e-06,-4.730473881592155e-06,684634,True,r_tilde,0.0007257963051058814
842,-0.0007233743769355726,-0.0005958228863624809,683269,True,r_tilde,0.0007257963051296155
843,-0.0014088524009011596,-0.0011603398766834748,681904,True,r_tilde,0.0007257966817026353
844,0.004233126529966699,0.00348533011106389,680539,True,r_tilde,0.0007257981101143761
845,-0.0011176485462499237,-0.000920244233246203,679174,True,r_tilde,0.0007258110056870324
846,-0.0027389482829437172,-0.0022547637902083045,677809,True,r_tilde,0.000725811904614231
847,-0.0017996706785715548,-0.0014814858892777084,676444,True,r_tilde,0.0007258173031972666
848,-0.0010925468967462938,-0.000899190258052345,675079,True,r_tilde,0.0007258196339483304
849,-0.0013901310403134257,-0.0011436607248365457,673714,True,r_tilde,0.0007258204929401553
850,0.002676898860468692,0.0022021678494016073,672349,True,r_tilde,0.0007258218835959945
851,0.002716018852632009,0.002233835113365268,670985,True,r_tilde,0.000725827040275602
852,-0.0018253381145092824,-0.001500892946311229,669621,True,r_tilde,0.0007258323487368665
853,0.000595151166256667,0.0004893047779316392,668257,True,r_tilde,0.0007258347463959471
854,0.00037669306825118454,0.000309763501445233,666893,True,r_tilde,0.0007258350012869882
855,-0.0009845465482249609,-0.0008092463345680212,665530,True,r_tilde,0.0007258351033986029
856,-0.00152860089083317,-0.0012565545089842475,664167,True,r_tilde,0.0007258358009434824
857,0.0011034608390283666,0.0009068196258579874,662804,True,r_tilde,0.0007258374824058513
858,0.0018394071757993216,0.001511605251623829,661441,True,r_tilde,0.0007258383586235483
859,0.00012111554080099057,9.952690620837739e-05,660078,True,r_tilde,0.000725840793365465
860,0.0035195749203066565,0.002893099392928398,658715,True,r_tilde,0.0007258408039213874
861,-0.007131762427019117,-0.005862475636228273,657352,True,r_tilde,0.0007258497179537626
862,0.0012288322810419462,0.001010194918072521,655990,True,r_tilde,0.0007258863173480244
863,-0.00025315029629516917,-0.0002080692852658771,654628,True,r_tilde,0.0007258874039090223
864,0.0016176796210654602,0.0013293428157568228,653266,True,r_tilde,0.0007258874500222402
865,0.0018528618583537062,0.0015223491404728414,651904,True,r_tilde,0.0007258893330338676
866,0.0041417145333940645,0.0034028297883713526,650542,True,r_tilde,0.000725891803351244
867,-0.003680566456978725,-0.0030252083837811745,649180,True,r_tilde,0.0007259041464033717
868,-9.352460355647346e-05,-7.683906142608994e-05,647818,True,r_tilde,0.0007259138937174193
869,-0.0010163888134130112,-0.0008317772908125974,646456,True,r_tilde,0.0007259139000110966
870,0.0010369938300620995,0.0008362514569669212,645094,True,r_tilde,0.0007259146433249758
871,0.0010215932503474976,0.0008232087283832301,643733,True,r_tilde,0.0007259154170816003
872,0.0026494510665764576,0.002132015206102214,642372,True,r_tilde,0.0007259161680256995
873,-0.0007146459816411511,-0.0005747440835563068,641011,True,r_tilde,0.0007259212188428843
874,-0.0015784583922268218,-0.0012690719387036503,639650,True,r_tilde,0.0007259215863198613
875,0.002670502106190241,0.002145817485098057,638289,True,r_tilde,0.0007259233790455998
876,-0.003311639853565073,-0.0026596355131627953,636929,True,r_tilde,0.0007259285103922577
877,-0.0011188483913706043,-0.0008980002384425701,635569,True,r_tilde,0.0007259364013153584
878,-0.0016908030663741577,-0.0013564668577192094,634209,True,r_tilde,0.0007259373020180571
879,0.001379993128448034,0.0011068470898755475,632849,True,r_tilde,0.0007259393589700187
880,0.0020102452995016066,0.001611634899863064,631490,True,r_tilde,0.0007259407291919624
881,-0.0015430545055070744,-0.001236906325244004,630131,True,r_tilde,0.000725943636786883
882,0.000682278112655373,0.0005466008615909542,628772,True,r_tilde,0.0007259453499430056
883,-0.0026557304261158477,-0.0021264866693578226,627415,True,r_tilde,0.0007259456848750305
884,-8.53732459871982e-05,-6.836425666118708e-05,626058,True,r_tilde,0.0007259507594556496
885,0.0004924689913434773,0.0003942162370667925,624701,True,r_tilde,0.0007259507646997892
886,0.001999675579831461,0.0016007207646049106,623344,True,r_tilde,0.0007259509391969579
887,0.0017757318215137357,0.0014210600690518485,621987,True,r_tilde,0.0007259538162560237
888,-0.0025990673116943717,-0.0020792948753565296,620630,True,r_tilde,0.0007259560849865133
889,-0.0015491019795761843,-0.0012389976449728524,619273,True,r_tilde,0.0007259609452641083
890,-0.00134164844222762,-0.0010727801854989898,617916,True,r_tilde,0.0007259626718336209
891,-0.002692107095906454,-0.0021522029631859487,616559,True,r_tilde,0.0007259639669255824
892,0.0011184050726899585,0.0008940733920928138,615202,True,r_tilde,0.0007259691813438514
893,-0.001146704298942029,-0.0009165991136184256,613845,True,r_tilde,0.0007259700812922879
894,-0.0021392568367679158,-0.0017095894592136429,612488,True,r_tilde,0.000725971027358864
895,-0.0024039980185204595,-0.001920806498021111,611131,True,r_tilde,0.0007259743199924778
896,0.001418603809290355,0.0011340018374568607,609774,True,r_tilde,0.0007259784779833581
897,0.001778046442131341,0.0014209539972149434,608417,True,r_tilde,0.0007259799258744241
898,0.0015365987791805108,0.0012276971806220002,607060,True,r_tilde,0.0007259822004414158
899,-0.002803151201755286,-0.0022391846119297256,605703,True,r_tilde,0.0007259838992025282
900,-0.00042180244269357644,-0.00033689522674561076,604346,True,r_tilde,0.00072598955250461
901,-0.0009023721822856358,-0.0007208718403863287,602989,True,r_tilde,0.0007259896805092155
902,0.002479431488214386,0.0019801760136484168,601632,True,r_tilde,0.0007259902663486456
903,-0.0026353471449612484,-0.002104968567230887,600275,True,r_tilde,0.0007259946892772384
904,-0.0019777840995690173,-0.0015795072894107909,598918,True,r_tilde,0.0007259996859228546
905,-0.0026116106574644985,-0.0020858154990130357,597561,True,r_tilde,0.000726002500144581
906,-0.0012183931187016547,-0.0009729796190059242,596204,True,r_tilde,0.0007260074071338077
907,0.0022919112946555233,0.0018306661549212554,594847,True,r_tilde,0.0007260084751339927
908,0.0016420989014922383,0.0013114645290906578,593490,True,r_tilde,0.000726012254253387
909,-0.0011813975515311773,-0.0009436865616563357,592133,True,r_tilde,0.0007260141942095385
910,-0.0022860867591032574,-0.001826054857794959,590776,True,r_tilde,0.0007260151983270589
911,0.007660929753608067,0.006119490739633014,589419,True,r_tilde,0.0007260189582280051
912,0.001102951340929889,0.0008810408991098053,588062,True,r_tilde,0.0007260611803634614
913,0.00011204573427925814,8.948045317455033e-05,586705,True,r_tilde,0.0007260620555024869
914,-0.00010470128949280836,-8.362542386726487e-05,585348,True,r_tilde,0.0007260620645338797
915,0.0009362112029910918,0.0007476592592643366,583993,True,r_tilde,0.0007260620724200862
916,-0.0009533202656903618,-0.0007616647932685257,582638,True,r_tilde,0.0007260627029585029
917,-0.0010622837472725113,-0.0008497387280737716,581284,True,r_tilde,0.0007260633567528347
918,-0.0023136231532928527,-0.001850994222835597,579930,True,r_tilde,0.0007260641685436548
919,0.005102039545915179,0.0040818064276634865,578576,True,r_tilde,0.0007260680193077271
920,0.0035642358358346526,0.002852365417033722,577222,True,r_tilde,0.0007260867452015509
921,0.0008764715980988796,0.0007019594238817775,575868,True,r_tilde,0.0007260958837968914
922,-0.0007149145879221624,-0.0005727486525642519,574514,True,r_tilde,0.0007260964364077048
923,-0.00038423780780384704,-0.0003078102406344655,573161,True,r_tilde,0.0007260968040722288
924,0.00036474528742284017,0.0002922182319056074,571808,True,r_tilde,0.0007260969102768609
925,0.0001682581991314715,0.0001348105647964556,570455,True,r_tilde,0.0007260970059792072
926,-0.0009386450454479765,-0.000752592344350354,569103,True,r_tilde,0.0007260970263447338
927,0.002439185759492178,0.0019561695852678435,567751,True,r_tilde,0.0007260976601352854
928,0.0027580451938980515,0.002211715954683518,566399,True,r_tilde,0.0007261019400119959
929,-0.0016632923446277196,-0.001334475660730375,565047,True,r_tilde,0.0007261074119522538
930,0.0012566605718277546,0.0010085133625654154,563696,True,r_tilde,0.0007261094020460059
931,0.005242399523346877,0.00420877517744007,562345,True,r_tilde,0.0007261105380278816
932,0.0031450341991036677,0.0025259849713262735,560994,True,r_tilde,0.0007261303072419066
933,0.0013093333957782379,0.0010520804069623665,559643,True,r_tilde,0.000726137422192313
934,0.0028844576225301732,0.0023182481665404227,558292,True,r_tilde,0.0007261386553514534
935,-0.00011470696841900666,-9.223702663938356e-05,556941,True,r_tilde,0.0007261446400847781
936,0.0006295931577394873,0.000506376633008715,555590,True,r_tilde,0.0007261446495492044
937,0.0014487766965733272,0.0011655970525221914,554239,True,r_tilde,0.0007261449346737435
938,0.0016837126431836513,0.0013549646834325679,552888,True,r_tilde,0.0007261464444652013
939,0.0015289053603511332,0.0012308326285999168,551537,True,r_tilde,0.0007261484836141285
940,0.0014447749920453818,0.0011631908274617956,550186,True,r_tilde,0.000726150165022065
941,-0.0005044342107803732,-0.0004063782845842596,548836,True,r_tilde,0.0007261516664737654
942,0.0032513676291283434,0.002619987500976603,547486,True,r_tilde,0.0007261518495025924
943,-0.0014490364369011612,-0.0011680453619596462,546136,True,r_tilde,0.0007261594534701872
944,9.260313205232194e-05,7.467719320271562e-05,544786,True,r_tilde,0.000726160963772854
945,0.0019915692526080745,0.001607559652655887,543437,True,r_tilde,0.000726160969941023
946,0.003870833825739925,0.0031257568974476855,542088,True,r_tilde,0.0007261638228958404
947,0.0013131104786579867,0.001060903548686005,540739,True,r_tilde,0.000726174600172895
948,-0.003315663723271385,-0.0026796700823197316,539390,True,r_tilde,0.000726175840393473
949,0.00558248354161993,0.0045157781280948,538041,True,r_tilde,0.0007261837478100509
950,0.0027747161853888887,0.0022450006374936356,536693,True,r_tilde,0.0007262061628490624
951,-0.0021121507739861735,-0.001709618520317024,535345,True,r_tilde,0.0007262117003443932
952,-0.0030064703081094895,-0.002434501880205228,533997,True,r_tilde,0.0007262149090025899
953,0.004513605172980299,0.0036557159109385723,532649,True,r_tilde,0.00072622141006833
954,0.0002871579806949326,0.0002327482235392419,531301,True,r_tilde,0.0007262360625614964
955,-0.00429335392575883,-0.0034811574627426523,529953,True,r_tilde,0.0007262361218679257
956,0.0036935308656365446,0.0029951431076961723,528605,True,r_tilde,0.0007262493789943089
957,-0.0009989057404921314,-0.0008103465279963772,527258,True,r_tilde,0.0007262591904304526
958,-0.0013310978885173986,-0.0010799107801718949,525911,True,r_tilde,0.0007262599080511997
959,0.0015887034972447594,0.0012898308952956998,524565,True,r_tilde,0.0007262611823326519
960,0.0013858056877112056,0.001124944236668703,523219,True,r_tilde,0.0007262629975563473
961,0.0013183055297040374,0.0010709699698655817,521873,True,r_tilde,0.0007262643787296408
962,-0.00042785570789830794,-0.00034770572997865415,520527,True,r_tilde,0.0007262656286284493
963,-0.0012044332031576792,-0.0009793542001957207,519181,True,r_tilde,0.000726265760283327
964,-0.0021475265232641857,-0.0017471263775700474,517835,True,r_tilde,0.0007262668035789395
965,0.001015364292820741,0.000826231642492454,516489,True,r_tilde,0.0007262701203669225
966,0.001486673805835633,0.0012101489719726888,515143,True,r_tilde,0.000726270861819191
967,0.0014865162290119728,0.001210275543850634,513798,True,r_tilde,0.0007262724513542358
968,0.0001759149613102268,0.0001432719031644946,512453,True,r_tilde,0.0007262740405488619
969,-0.0008766679460914433,-0.000714182237243775,511108,True,r_tilde,0.0007262740628046435
970,0.005897942315709825,0.004805638121593144,509763,True,r_tilde,0.0007262746155274429
971,-0.0007164977860280428,-0.0005839413828066976,508418,True,r_tilde,0.000726299632256247
972,-0.002521908698236701,-0.00205602452654749,507073,True,r_tilde,0.0007263000014476632
973,0.0006411315203218718,0.0005230053666408067,505728,True,r_tilde,0.0007263045752683104
974,-0.0019402417220171636,-0.0015832252057185194,504383,True,r_tilde,0.0007263048708742891
975,0.00020553439285819568,0.00016781981142285131,503038,True,r_tilde,0.0007263075781328538
976,0.0009378016952202417,0.0007658122328906228,501693,True,r_tilde,0.0007263076085127475
977,-0.0031069061854939193,-0.0025374760566390887,500348,True,r_tilde,0.0007263082409814918
978,0.004284467264102139,0.00349877480758074,499003,True,r_tilde,0.0007263151827648544
979,-1.2289949107249106e-05,-1.0039878550452748e-05,497658,True,r_tilde,0.0007263283836305472
980,0.0007139907701402896,0.0005834785549440474,496313,True,r_tilde,0.0007263283837391658
981,-0.0015042802392185492,-0.0012300841962940116,494968,True,r_tilde,0.0007263287503369991
982,0.00018839309592513076,0.00015412232451517333,493623,True,r_tilde,0.000726330377614438
983,7.199097145458581e-05,5.890808491401347e-05,492278,True,r_tilde,0.0007263304031375469
984,0.0024563101768877967,0.002010787988878496,490933,True,r_tilde,0.0007263304068645493
985,-0.004424038852533555,-0.003623888092983891,489588,True,r_tilde,0.0007263347456554066
986,-0.00266456434033648,-0.0021839076983041147,488243,True,r_tilde,0.0007263488202100331
987,-0.0007832018683512935,-0.0006423486956980926,486899,True,r_tilde,0.0007263539257712183
988,-0.0011049727318693185,-0.0009065207506817455,485555,True,r_tilde,0.0007263543668709906
989,0.002043906305619032,0.0016776462236728804,484211,True,r_tilde,0.0007263552448661697
990,0.0012073981281207602,0.0009913489148624804,482868,True,r_tilde,0.0007263582489345638
991,-0.0028420691647638857,-0.0023346251744255663,481525,True,r_tilde,0.000726359297239508
992,0.00047334930350260225,0.00038903433793127055,480182,True,r_tilde,0.0007263651056041537
993,0.003409887765772342,0.002804283445752818,478839,True,r_tilde,0.0007263652667229794
994,-0.0014830876410558591,-0.0012209291856352697,477496,True,r_tilde,0.0007263736277653631
995,0.0013898454213068724,0.001145410762485848,476153,True,r_tilde,0.0007263752094172904
996,-0.000836888749591626,-0.00069008064695426,474811,True,r_tilde,0.0007263765984401606
997,-0.0030124113577977077,-0.0024852375947851837,473469,True,r_tilde,0.0007263771020698088
998,0.002220093450778328,0.001831961885695398,472127,True,r_tilde,0.000726383627396819
999,0.00021265961200365893,0.0001756132112115852,470785,True,r_tilde,0.0007263871715560799
1000,-0.0018417126168897477,-0.0015216969702291402,469444,True,r_tilde,0.0007263872040752672
1001,-0.0035438552099392225,-0.0029294044630338648,468104,True,r_tilde,0.0007263896430799626
1002,0.0011546971523501725,0.0009559897445243189,466765,True,r_tilde,0.000726398673696898
1003,-0.0010004655523315692,-0.0008289369962100629,465427,True,r_tilde,0.0007263996324321237
1004,-0.0020671566045281455,-0.0017138220112584144,464089,True,r_tilde,0.0007264003521566004
1005,-0.004152637985626619,-0.003445560240919782,462751,True,r_tilde,0.0007264034247678632
1006,0.004041483968299726,0.0033558803268787523,461414,True,r_tilde,0.0007264158242737432
1007,0.0020530888120893587,0.0017051483885877363,460077,True,r_tilde,0.0007264275686711306
1008,0.0021081311357999304,0.0017518885558102783,458740,True,r_tilde,0.0007264305994906326
1009,-0.00018870172489770062,-0.00015692707060082186,457403,True,r_tilde,0.0007264337949844692
1010,0.0012029785974810104,0.0010011505935651034,456066,True,r_tilde,0.000726433820587626
1011,0.00011804109698519267,9.83131115815272e-05,454729,True,r_tilde,0.0007264348611239824
1012,0.0022294737108386007,0.0018577037070082918,453393,True,r_tilde,0.0007264348711425958
1013,0.0013050559012021028,0.0010878239289871068,452058,True,r_tilde,0.0007264384450622393
1014,0.0035174157855482977,0.0029360012413858984,450723,True,r_tilde,0.0007264396696696052
1015,-0.0038275054767843006,-0.003197547103021728,449388,True,r_tilde,0.0007264485654290262
1016,-0.004786949186672285,-0.00400266727077534,448053,True,r_tilde,0.000726459098656097
1017,-0.003240665007541998,-0.0027114162511535983,446718,True,r_tilde,0.0007264755741850531
1018,-0.0034391683250985816,-0.0028783545274307255,445383,True,r_tilde,0.0007264831248087997
1019,-0.002921555978102235,-0.00244777837958061,444048,True,r_tilde,0.0007264916286788699
1020,0.0043467623147598385,0.003642399236295005,442713,True,r_tilde,0.0007264977653634201
1021,0.000993660044493185,0.0008330464925007119,441378,True,r_tilde,0.0007265113494758505
1022,-0.002027196049420376,-0.001700467549807838,440043,True,r_tilde,0.0007265120593328395
1023,0.0014296630457850308,0.0011994487829038738,438708,True,r_tilde,0.0007265150138438707
1024,-0.0005009077549529014,-0.0004203615898419049,437373,True,r_tilde,0.0007265164833120103
1025,-0.0006733064133185551,-0.0005652437333027925,436038,True,r_tilde,0.0007265166637000789
1026,0.0011530017276478685,0.0009679783864193008,434704,True,r_tilde,0.00072651698962506
1027,4.172476072750949e-06,3.5056076050888337e-06,433370,True,r_tilde,0.000726517945391286
1028,-0.000996281151858982,-0.0008374798787744452,432036,True,r_tilde,0.0007265179454038023
1029,0.003865511377792542,0.003251815516649276,430702,True,r_tilde,0.0007265186590042159
1030,0.0033433017042146444,0.0028147747080556258,429368,True,r_tilde,0.0007265294014149231
1031,-0.004112440474379886,-0.0034642960866975267,428035,True,r_tilde,0.0007265374372935297
1032,0.0009139010774031141,0.0007703910336823069,426703,True,r_tilde,0.0007265495956659505
1033,0.0007488204759444875,0.0006317202898390919,425371,True,r_tilde,0.0007265501961075287
1034,0.0045335809790313965,0.003823847691802716,424039,True,r_tilde,0.0007265505992211765
1035,0.0028725114195726734,0.0024237142740299437,422711,True,r_tilde,0.0007265653749971462
1036,0.0009698355629203989,0.0008186996421644176,421384,True,r_tilde,0.0007265713067750454
1037,0.0006772400311857911,0.0005721325031387085,420058,True,r_tilde,0.0007265719829445644
1038,-0.0029913024845578937,-0.002529209724453867,418732,True,r_tilde,0.0007265723126638274
1039,-0.0015044761214780575,-0.0012731026968537161,417406,True,r_tilde,0.0007265787451331061
1040,-0.004382564172878176,-0.0037090362973400915,416082,True,r_tilde,0.0007265803722743253
1041,0.00309082605850568,0.002617347076078733,414758,True,r_tilde,0.0007265941795057457
1042,-0.000106115139671346,-8.99033466983886e-05,413434,True,r_tilde,0.0007266010469159156
1043,-0.0008492246244961527,-0.0007198355833808797,412110,True,r_tilde,0.0007266010550105363
1044,0.001615151472212406,0.0013704404327761822,410786,True,r_tilde,0.00072660157343657
1045,0.0005741166635574376,0.00048743624953259045,409463,True,r_tilde,0.0007266034487222825
1046,0.004954809466671677,0.004207019072105788,408140,True,r_tilde,0.000726603685663493
1047,0.004079786626639799,0.0034663165953834293,406817,True,r_tilde,0.0007266213333943139
1048,0.0007777074998572434,0.0006610872153854525,405495,True,r_tilde,0.000726633298072008
1049,-0.0017042404878173524,-0.001449294120869134,404173,True,r_tilde,0.0007266337328374064
1050,-0.0034783214365822503,-0.002960413560304926,402851,True,r_tilde,0.0007266358206110084
1051,0.004675495138304994,0.003980561176135128,401529,True,r_tilde,0.0007266445173782809
1052,-0.004311770884359682,-0.003673118893853008,400207,True,r_tilde,0.0007266602306400944
1053,-0.00023514507748152995,-0.00020049332597539947,398885,True,r_tilde,0.0007266735939422873
1054,0.0005812364693286757,0.0004958116488558079,397563,True,r_tilde,0.0007266736336861631
1055,-0.0011075224167170967,-0.0009452320189311658,396241,True,r_tilde,0.0007266738765171253
1056,0.0010726559310987416,0.0009161143380871815,394920,True,r_tilde,0.0007266747581810344
1057,0.0016166974659039453,0.0013836848187225564,393599,True,r_tilde,0.0007266755852055413
1058,0.0024830616253627867,0.0021260342221881613,392278,True,r_tilde,0.0007266774638915835
1059,-0.0017529688491685412,-0.0015016493436395644,390957,True,r_tilde,0.0007266818955859776
1060,0.002906564811784805,0.002490741915861862,389636,True,r_tilde,0.000726684104308811
1061,0.0006750337549210149,0.0005787853227821222,388315,True,r_tilde,0.0007266901765689967
1062,0.0008547463280257129,0.0007332193937799621,386995,True,r_tilde,0.0007266905040901972
1063,0.0035675854060254458,0.0030613603872301897,385675,True,r_tilde,0.000726691029215167
1064,-0.004602825885808143,-0.003951397631519327,384355,True,r_tilde,0.0007267001773814236
1065,-0.0021296164541928344,-0.0018290321005719787,383035,True,r_tilde,0.0007267154048285925
1066,0.003046273419420373,0.0026178584638073834,381715,True,r_tilde,0.0007267186645108673
1067,-0.001195675128165493,-0.0010283565695094318,380395,True,r_tilde,0.0007267253342258974
1068,0.0020145993508048354,0.0017340822554144436,379076,True,r_tilde,0.0007267263617537608
1069,0.0027175220679443667,0.0023427942025865457,377757,True,r_tilde,0.0007267292788006987
1070,0.001458101719754739,0.0012574950053288693,376438,True,r_tilde,0.0007267345865419051
1071,-0.0015947067624472954,-0.0013760132476320615,375119,True,r_tilde,0.000726736114590558
1072,0.00086962565100678,0.0007508801348377975,373800,True,r_tilde,0.000726737942363345
1073,-0.0015311584159204599,-0.0013226367440447265,372481,True,r_tilde,0.0007267384858945838
1074,-0.0007754973578458149,-0.0006701418618370268,371163,True,r_tilde,0.0007267401708926716
1075,0.0010529790131570827,0.0009104601428654077,369845,True,r_tilde,0.0007267406031269177
1076,0.003859322858734914,0.003337608534257876,368527,True,r_tilde,0.0007267414000154766
1077,-0.00209859991904368,-0.0018152709369792385,367209,True,r_tilde,0.0007267521047757973
1078,-0.0014690919900317155,-0.0012711759815868678,365891,True,r_tilde,0.0007267552700393981
1079,0.001039372057098229,0.0009000891446057583,364573,True,r_tilde,0.0007267568211656658
1080,0.00238041350393332,0.002064606279506796,363264,True,r_tilde,0.0007267575975746447
1081,-0.0009283459709152564,-0.000805291663808781,361956,True,r_tilde,0.0007267616699878521
1082,-0.0028971443641032445,-0.002513939386096417,360648,True,r_tilde,0.000726762289379491
1083,-0.006947752387460828,-0.006029970372272831,359340,True,r_tilde,0.0007267683216930833
1084,-0.0036731288117712478,-0.0031894998109904017,358032,True,r_tilde,0.0007268030129578964
1085,0.0015243238037310092,0.0013241223966989622,356724,True,r_tilde,0.0007268127089114327
1086,-0.0027523907598975966,-0.002391690257068304,355416,True,r_tilde,0.0007268143787299608
1087,-0.002407037184204609,-0.002092206641537307,354108,True,r_tilde,0.0007268198229148955
1088,0.00021060645490654755,0.0001830407341932529,352800,True,r_tilde,0.0007268239865764008
1089,-0.002106166346263509,-0.0018322405863768414,351492,True,r_tilde,0.0007268240184515274
1090,0.00019906482594339486,0.00017319719871527288,350184,True,r_tilde,0.0007268272062652752
1091,0.0026339068498117627,0.002292965572570128,348877,True,r_tilde,0.000726827234742371
1092,-0.0014355583396525784,-0.0012500038756696494,347570,True,r_tilde,0.0007268322202107469
1093,0.0017829613077398004,0.001552961269358257,346263,True,r_tilde,0.0007268337011761169
1094,0.0002919421661890495,0.0002543641870842465,344956,True,r_tilde,0.0007268359856485546
1095,-0.00026612221621888154,-0.00023192652681771635,343650,True,r_tilde,0.0007268360468969954
1096,-0.00018673609455678616,-0.00016297056640088777,342344,True,r_tilde,0.0007268360977906472
1097,-0.00423507664989993,-0.003697417260249715,341038,True,r_tilde,0.0007268361228493089
1098,-0.0005443477271864232,-0.0004755043141901814,339732,True,r_tilde,0.0007268490118729477
1099,0.003909953797778713,0.003418737230886516,338426,True,r_tilde,0.0007268492248076202
1100,0.003376136815029404,0.0029543513458518867,337120,True,r_tilde,0.0007268602106524756
1101,-0.0002588543903256822,-0.00022671267479222718,335814,True,r_tilde,0.0007268684014191928
1102,0.004653556975085837,0.004077561599730938,334508,True,r_tilde,0.0007268684495688379
1103,-0.0001722906893585927,-0.0001510220341253083,333203,True,r_tilde,0.0007268840109244665
1104,0.004089011053158463,0.0035851774491669234,331898,True,r_tilde,0.0007268840322547349
1105,-0.0032917094521799717,-0.0028871586453670262,330593,True,r_tilde,0.0007268960467540014
1106,-0.0017868547686256146,-0.001568614402469363,329288,True,r_tilde,0.0007269038326066522
1107,-0.004911028810232271,-0.0043131621822351555,327983,True,r_tilde,0.0007269061268458259
1108,0.0044200808364829045,0.0038828096562449482,326678,True,r_tilde,0.0007269234568745079
1109,-0.0008965868021744476,-0.0007882468292629423,325373,True,r_tilde,0.0007269374948788174
1110,0.0016499609971622736,0.0014510799318978632,324068,True,r_tilde,0.0007269380724762644
1111,-0.0018692608064298738,-0.001644267169034934,322763,True,r_tilde,0.0007269400285588244
