variable,raw_adjusted,lag,rho,beta,n_pairs,estimable,bartlett_se
r2,raw,167,0.04470085054423329,0.046929693931717975,1635663,True,0.0010212696932825934
r2,raw,168,0.033592344731168136,0.035270352161870806,1634177,True,0.0010222911308452
r2,raw,169,0.03604538531884724,0.03785011114046025,1632691,True,0.0010228675274997633
r2,raw,170,0.05803524552436658,0.060937592035075046,1631206,True,0.0010235307771004575
r2,raw,171,0.03816898481694661,0.04008122901668306,1629722,True,0.0010252481174750907
r2,raw,172,0.03418077105013676,0.03590223711866849,1628238,True,0.0010259900645825499
r2,raw,173,0.03635483237521649,0.03819315613164782,1626754,True,0.0010265846750503167
r2,raw,174,0.03224803760598709,0.03388862150876315,1625270,True,0.0010272569163163872
r2,raw,175,0.03557584407075482,0.03739333890701257,1623786,True,0.001027785548503153
r2,raw,176,0.03535286274516155,0.03716367327927868,1622303,True,0.0010284285469347792
r2,raw,177,0.032015956378210794,0.03366227659708055,1620820,True,0.001029063116019143
r2,raw,178,0.03226654737660011,0.03393141998135155,1619337,True,0.0010295832545514567
r2,raw,179,0.03389556427980034,0.03567209883283068,1617854,True,0.0010301112984067464
r2,raw,180,0.034459841887454164,0.03640733143190795,1616371,True,0.0010306936920939508
r2,raw,181,0.03552770135637063,0.03754381614601864,1614888,True,0.0010312952923877666
r2,raw,182,0.032915161300463174,0.03478297075950892,1613405,True,0.0010319343712680326
r2,raw,183,0.03131226145239475,0.03309693602780221,1611923,True,0.0010324826007341924
r2,raw,184,0.03161297589317691,0.03341950750838292,1610441,True,0.0010329784842503674
r2,raw,185,0.0328672323560516,0.034748583509363294,1608959,True,0.00103348369329753
r2,raw,186,0.0317448285506668,0.0335640879620613,1607478,True,0.001034029508714452
r2,raw,187,0.0306220937698337,0.032364532067730815,1605997,True,0.0010345384222522635
r2,raw,188,0.03588667942187409,0.03800132235291466,1604517,True,0.0010350117496290378
r2,raw,189,0.03579127967718696,0.03791622801105968,1603037,True,0.0010356614644957372
r2,raw,190,0.03529573271835123,0.037419662854113675,1601557,True,0.0010363073254993323
r2,raw,191,0.03610359061373452,0.03825420380949432,1600078,True,0.001036935039982119
r2,raw,192,0.032246733324417375,0.03421322313941571,1598599,True,0.0010375914113604087
r2,raw,193,0.033588715914769356,0.0355986377842766,1597122,True,0.0010381147386711617
r2,raw,194,0.03245842698593915,0.03444494462890323,1595645,True,0.0010386822317648029
r2,raw,195,0.032227770369282246,0.034191467713382176,1594169,True,0.0010392118944066294
r2,raw,196,0.03135934834132627,0.03326062654995675,1592693,True,0.0010397337918837655
r2,raw,197,0.03174263701203848,0.03361415550466017,1591217,True,0.0010402277004785533
r2,raw,198,0.03244515001845853,0.03437551777024046,1589742,True,0.001040733513306951
r2,raw,199,0.034385916470554174,0.03643740636205585,1588267,True,0.0010412617002560547
r2,raw,200,0.03183628195901076,0.0337355903175691,1586792,True,0.0010418546467431226
r2,raw,201,0.03407057426672528,0.03609956835783212,1585319,True,0.0010423626535224747
r2,raw,202,0.031464440343566685,0.033344767397404024,1583846,True,0.0010429441629558433
r2,raw,203,0.031281620844340094,0.03315362181037948,1582373,True,0.0010434398568789412
r2,raw,204,0.03062547762952778,0.032479412735298516,1580900,True,0.0010439295759260667
r2,raw,205,0.030471084943166447,0.032322153691495506,1579428,True,0.0010443987508383422
r2,raw,206,0.03219057363788102,0.034135569626080005,1577956,True,0.0010448629996512885
r2,raw,207,0.03010861349262215,0.03192909535016151,1576484,True,0.001045380878640065
r2,raw,208,0.03352957342542138,0.0355682813133406,1575012,True,0.0010458337248423
r2,raw,209,0.029600685573433077,0.031419825599159595,1573540,True,0.0010463950502562983
r2,raw,210,0.030614749213861783,0.03250504282923951,1572068,True,0.0010468323255631937
r2,raw,211,0.03181458678650368,0.033783652547536694,1570596,True,0.001047299872415798
r2,raw,212,0.0320552932473518,0.034239256214057115,1569124,True,0.0010478045508184005
r2,raw,213,0.03143538550188822,0.03357619721152901,1567652,True,0.0010483166462934342
r2,raw,214,0.029906121089704245,0.031947799010358616,1566180,True,0.0010488088909065322
r2,raw,215,0.031197686057580526,0.033350409824265785,1564709,True,0.001049254208085449
r2,raw,216,0.03050598351417063,0.032610219678404606,1563238,True,0.0010497386052975728
r2,raw,217,0.03096527468982373,0.033106009428093136,1561768,True,0.001050201551966434
r2,raw,218,0.030828767296068895,0.03296098218413737,1560298,True,0.0010506783302559615
r2,raw,219,0.029415289230056544,0.031474355045060194,1558828,True,0.001051150700739497
r2,raw,220,0.031943043415781566,0.034187549692071516,1557358,True,0.0010515805639654701
r2,raw,221,0.03682006728655999,0.04089182526627906,1555888,True,0.0010520872550232958
r2,raw,222,0.030860303089947413,0.03428262637010896,1554418,True,0.0010527601020984888
r2,raw,223,0.03328468762251715,0.03697719673071752,1552948,True,0.0010532325036897833
r2,raw,224,0.030262778671995345,0.03362201519449585,1551479,True,0.001053781778030184
r2,raw,225,0.03424268451800603,0.03804857042981616,1550010,True,0.0010542356268710869
r2,raw,226,0.032098450920333144,0.03566441469720117,1548542,True,0.0010548164128631964
r2,raw,227,0.031797347023312605,0.035324001695505446,1547074,True,0.0010553264761938741
r2,raw,228,0.03248784465956513,0.03609414505370034,1545606,True,0.001055826775421499
r2,raw,229,0.02985365933344216,0.03316918490626859,1544139,True,0.0010563487863630187
r2,raw,230,0.032047454345440395,0.03560877752819299,1542672,True,0.0010567893768051464
r2,raw,231,0.0302419531212565,0.033603069781993705,1541205,True,0.0010572968723023945
r2,raw,232,0.03117511869135969,0.034642619600897706,1539738,True,0.0010577485907057311
r2,raw,233,0.03212156256705841,0.035695696920847196,1538271,True,0.0010582284049194357
r2,raw,234,0.030157608965657584,0.03351265692604336,1536804,True,0.0010587375567056299
r2,raw,235,0.02989158689849419,0.033217447249509445,1535337,True,0.0010591861484943869
r2,raw,236,0.030014229238723787,0.03335524986877636,1533870,True,0.0010596266761420798
r2,raw,237,0.03387523068043416,0.0376645272959813,1532404,True,0.001060070640759942
r2,raw,238,0.03995707992860314,0.04445662014867102,1530939,True,0.001060635905329984
r2,raw,239,0.0318637717536719,0.03545182420148291,1529475,True,0.0010614218610923818
r2,raw,240,0.03370470692051917,0.037591045671555454,1528012,True,0.001061921368557238
r2,raw,241,0.03366930413921438,0.037552718713198006,1526550,True,0.00106247998325818
r2,raw,242,0.03247220055142818,0.036219993669018534,1525089,True,0.0010630371324368184
r2,raw,243,0.029565797659867638,0.032981619617064646,1523628,True,0.0010635551053345973
r2,raw,244,0.030257336709125414,0.03375722542553652,1522168,True,0.0010639843149125004
r2,raw,245,0.031959073016825844,0.03565963520726907,1520708,True,0.0010644336520349163
r2,raw,246,0.030493305327706943,0.034027898839407815,1519250,True,0.0010649347300708647
r2,raw,247,0.031123198878695336,0.03473100327404546,1517792,True,0.001065390694405757
r2,raw,248,0.03278535523319695,0.03658932881728166,1516334,True,0.0010658654833748244
r2,raw,249,0.029125903783565568,0.032510020494303085,1514876,True,0.0010663920919672296
r2,raw,250,0.03003579159724742,0.03352793750660872,1513418,True,0.0010668075193741773
r2,raw,251,0.03443129106418109,0.03843738307008776,1511960,True,0.0010672491305346908
r2,raw,252,0.03008290647336826,0.03358474522648176,1510502,True,0.0010678291741189323
r2,raw,253,0.032357767007317656,0.036130664293736084,1509045,True,0.0010682717478565054
r2,raw,254,0.03120574544081369,0.034848380699013255,1507590,True,0.001068783558301956
r2,raw,255,0.03213554003010047,0.03589745842115739,1506135,True,0.001069259354015283
r2,raw,256,0.03472710106515699,0.03880964530988289,1504680,True,0.001069763694185369
r2,raw,257,0.03071979506063588,0.034336883019225224,1503225,True,0.0010703523582936737
r2,raw,258,0.033328492613660554,0.03726056392323725,1501770,True,0.0010708127784038546
r2,raw,259,0.03247224253584657,0.03630838336490133,1500315,True,0.0010713544621318496
r2,raw,260,0.027396318898525552,0.03063576589219622,1498860,True,0.0010718684170745944
r2,raw,261,0.02968533361589473,0.03319541539561055,1497405,True,0.001072234101697323
r2,raw,262,0.030240851855046377,0.03381732238512568,1495950,True,0.0010726632873221717
r2,raw,263,0.030784843995057872,0.03442779387735169,1494495,True,0.0010731085049272132
r2,raw,264,0.02914296135084566,0.03259202401191071,1493040,True,0.001073569689519019
r2,raw,265,0.03059696189938586,0.034219142033821655,1491585,True,0.0010739828239472455
r2,raw,266,0.03048745716280264,0.03409497714350057,1490130,True,0.0010744380269020243
r2,raw,267,0.029798476886645914,0.033326496020551905,1488675,True,0.0010748897866860903
r2,raw,268,0.030762404351024668,0.0344058418919718,1487221,True,0.0010753211814596667
r2,raw,269,0.031199521186297163,0.034898074769400766,1485767,True,0.0010757807469220675
r2,raw,270,0.02958535841176964,0.03309729933914181,1484313,True,0.001076253260777448
r2,raw,271,0.02964581048726673,0.03316512698164674,1482860,True,0.0010766779696479727
r2,raw,272,0.03462660176914536,0.03874107829883091,1481408,True,0.0010771042474216298
r2,raw,273,0.02660964352015324,0.02977649785806429,1479956,True,0.0010776855237789884
r2,raw,274,0.026441003734846116,0.029590021066312453,1478504,True,0.0010780286506700796
r2,raw,275,0.029601111827936285,0.03312963898834919,1477052,True,0.0010783673350597597
r2,raw,276,0.029862831118869,0.033426519563435,1475600,True,0.0010787916630789496
r2,raw,277,0.030975843045371904,0.03467504161167554,1474148,True,0.0010792233563837665
r2,raw,278,0.028144622888090887,0.03150458179199846,1472696,True,0.001079687635717217
r2,raw,279,0.028417281025285027,0.03181199966769091,1471244,True,0.0010800707722053058
r2,raw,280,0.028666056494924624,0.03209469365679392,1469792,True,0.0010804612282591666
r2,raw,281,0.02810381669116297,0.031468725074422714,1468341,True,0.001080858405839617
r2,raw,282,0.026825274325797073,0.03004200374866905,1466890,True,0.001081240018669684
r2,raw,283,0.026691057221923154,0.029892774055617802,1465439,True,0.0010815875822484267
r2,raw,284,0.03103213556250035,0.034757181929518315,1463989,True,0.0010819315665546744
r2,raw,285,0.02827304466827364,0.03167038253239608,1462539,True,0.001082396368655482
r2,raw,286,0.029873637410748766,0.033465390705755785,1461089,True,0.0010827820417037108
r2,raw,287,0.027801728235957734,0.031146532202313393,1459639,True,0.0010832124559935728
r2,raw,288,0.029856084556803587,0.033450925127735814,1458189,True,0.0010835850990817766
r2,raw,289,0.027933075104525293,0.03129714963073959,1456739,True,0.0010840146893395025
r2,raw,290,0.029310996937279624,0.03284379241139772,1455289,True,0.0010843905828805131
r2,raw,291,0.0284493929620046,0.031879307185606755,1453839,True,0.0010848043256559824
r2,raw,292,0.028160338722769237,0.03156745793028198,1452389,True,0.0010851939574943745
r2,raw,293,0.025507391660666547,0.028593677001588023,1450939,True,0.0010855755763726487
r2,raw,294,0.0261852588328731,0.02935147333255304,1449489,True,0.0010858885784763188
r2,raw,295,0.026800704741580476,0.03002385838918586,1448039,True,0.0010862183402899459
r2,raw,296,0.026252746086833156,0.029399131915914263,1446589,True,0.0010865636780674546
r2,raw,297,0.027230788346724762,0.03049974357866825,1445140,True,0.0010868949357208638
r2,raw,298,0.029257251375621327,0.03276781065415799,1443692,True,0.001087251222340315
r2,raw,299,0.028225797847323875,0.03161760033417889,1442244,True,0.0010876623653014764
r2,raw,300,0.029203531283728643,0.032718775584718016,1440798,True,0.001088044890292163
r2,raw,301,0.026168125173212344,0.029317042653423744,1439352,True,0.0010884542264070565
r2,raw,302,0.026801683432693894,0.030035117277174818,1437906,True,0.0010887827808385
r2,raw,303,0.027285483171671156,0.03057968580076138,1436460,True,0.0010891273306486246
r2,raw,304,0.029574193133340494,0.033148058918387555,1435014,True,0.0010894843167400935
r2,raw,305,0.029232119508198554,0.03276743835492093,1433568,True,0.0010899035532527233
r2,raw,306,0.02676137673435314,0.030001916296063188,1432122,True,0.0010903129918678944
r2,raw,307,0.026271859537320565,0.02945587841419793,1430676,True,0.001090656024335625
r2,raw,308,0.02678588738646071,0.030013840409831027,1429230,True,0.00109098652006536
r2,raw,309,0.02738922724542523,0.03069567170556644,1427784,True,0.0010913299689915426
r2,raw,310,0.025009998444646565,0.02802707424931263,1426338,True,0.0010916889486822852
r2,raw,311,0.028342877704629985,0.03176604488557748,1424892,True,0.001091988179778608
r2,raw,312,0.0318126672520546,0.03565610350010698,1423447,True,0.0010923723567987328
r2,raw,313,0.027683400138384356,0.031030563200627772,1422002,True,0.0010928561626602463
r2,raw,314,0.031357445522635564,0.03514946513392514,1420557,True,0.0010932223816987577
r2,raw,315,0.026419849086946105,0.029621308723827892,1419112,True,0.001093692078255442
r2,raw,316,0.027989097034382,0.031383635541059676,1417667,True,0.0010940253797432529
r2,raw,317,0.027297920461361883,0.030606263419459778,1416223,True,0.0010943993301288737
r2,raw,318,0.02879250484135639,0.03228350051503145,1414779,True,0.001094754920984422
r2,raw,319,0.02869248811299571,0.03217733612898108,1413336,True,0.0010951503799098358
r2,raw,320,0.029640744062052166,0.03324070197645573,1411895,True,0.0010955429549226665
r2,raw,321,0.028100595728170624,0.031513400601064785,1410454,True,0.0010959617519735014
r2,raw,322,0.02678332639689522,0.0300430111636901,1409013,True,0.0010963380214027802
r2,raw,323,0.027718510150835277,0.031094006885548243,1407573,True,0.0010966797290519082
r2,raw,324,0.026567559028442263,0.02980570823906746,1406133,True,0.0010970455978195437
r2,raw,325,0.027873539145917416,0.031274467401735256,1404693,True,0.0010973816060763585
r2,raw,326,0.02898301480416632,0.03252215728387674,1403253,True,0.0010977513416365397
r2,raw,327,0.027928427248662797,0.031350952201644376,1401814,True,0.0010981509567673281
r2,raw,328,0.02862133740329272,0.03213468639181939,1400375,True,0.0010985218897036225
r2,raw,329,0.027846677767746228,0.03127010852467429,1398936,True,0.0010989113220150682
r2,raw,330,0.03305566438209743,0.037129333956009876,1397497,True,0.0010992798319005553
r2,raw,331,0.028147341021979775,0.031619871445950624,1396059,True,0.0010997988934077804
r2,raw,332,0.02799245470793015,0.03145444588424527,1394621,True,0.0011001750988058044
r2,raw,333,0.027577892796086526,0.03100616988365219,1393183,True,0.001100547048815136
r2,raw,334,0.026043401358692323,0.02928575845704009,1391746,True,0.0011009079432348183
r2,raw,335,0.026923052468298132,0.030290573937913085,1390309,True,0.0011012296933922967
r2,raw,336,0.026393479710938767,0.029708580547471518,1388873,True,0.0011015734418267213
r2,raw,337,0.02814289244938291,0.0316836912433881,1387438,True,0.0011019036992383194
r2,raw,338,0.02569038581807763,0.028924513914326926,1386003,True,0.0011022790676122932
r2,raw,339,0.029048105939895656,0.03273138670703264,1384568,True,0.0011025917662002812
r2,raw,340,0.027756750912724937,0.03132470111415271,1383133,True,0.0011029914163846388
r2,raw,341,0.026439896979261048,0.029839689734482592,1381698,True,0.0011033561964852046
r2,raw,342,0.025382886286109376,0.028650765861655464,1380263,True,0.001103687081034124
r2,raw,343,0.024644478975176447,0.027825175622101465,1378828,True,0.0011039919504756918
r2,raw,344,0.026113554517817078,0.029486832737235836,1377394,True,0.001104279263087647
r2,raw,345,0.02846765413924088,0.03214936662028942,1375960,True,0.0011046017614230632
r2,raw,346,0.023684179100359685,0.026965791472261417,1374526,True,0.0011049849037575536
r2,raw,347,0.02546876916144203,0.029000067736910405,1373093,True,0.001105250025933063
r2,raw,348,0.027393597332806618,0.031193021300985325,1371660,True,0.0011055565277057785
r2,raw,349,0.029407473941758806,0.03349304482750938,1370227,True,0.001105911002523388
r2,raw,350,0.02883120778864102,0.03284236627074333,1368794,True,0.0011063193716586454
r2,raw,351,0.027306563688639915,0.031111886711213878,1367362,True,0.0011067117508522595
r2,raw,352,0.026820548453821993,0.03056134910282987,1365930,True,0.0011070636096160399
r2,raw,353,0.025605741482460878,0.029182908789637044,1364499,True,0.0011074029487932525
r2,raw,354,0.030292880627259555,0.03453059803659543,1363069,True,0.0011077121535985773
r2,raw,355,0.026575044642641408,0.030302001764198148,1361639,True,0.001108144774253992
r2,raw,356,0.028206056419397697,0.032164444704241485,1360209,True,0.0011084776055158181
r2,raw,357,0.02484773473644376,0.02834250304919905,1358779,True,0.0011088524250540575
r2,raw,358,0.02704905192615176,0.030863787497794035,1357349,True,0.0011091432159031263
r2,raw,359,0.027584349976563026,0.03140239295693204,1355919,True,0.001109487714019566
r2,raw,360,0.02758557883609935,0.03140546522605173,1354489,True,0.0011098458687926755
r2,raw,361,0.02783750252564874,0.031678203486895505,1353059,True,0.001110203939920354
r2,raw,362,0.025593065293985657,0.029123733669861693,1351629,True,0.00111056846239236
r2,raw,363,0.025289288249801034,0.02876039973401401,1350199,True,0.001110876480944382
r2,raw,364,0.026564182898652068,0.030212142447048847,1348769,True,0.0011111771484512277
r2,raw,365,0.02533917459097194,0.028811481042703844,1347340,True,0.001111508800465395
r2,raw,366,0.02437520323250863,0.027729167726345517,1345911,True,0.0011118104835171198
r2,raw,367,0.028380182636419865,0.032301589650922974,1344482,True,0.0011120895765813284
r2,raw,368,0.028548769065550907,0.03248239276434099,1343053,True,0.001112467805367405
r2,raw,369,0.02507943371060894,0.028561910195151467,1341624,True,0.001112850410218223
r2,raw,370,0.023952323829848448,0.027324120865534558,1340196,True,0.0011131455847568038
r2,raw,371,0.025061950571522853,0.02859374074406721,1338768,True,0.0011134147559995905
r2,raw,372,0.024430784851053416,0.02785134829373265,1337341,True,0.0011137093698332426
r2,raw,373,0.02794816878869525,0.031868472952580384,1335914,True,0.001113989259084528
r2,raw,374,0.02628837059543098,0.029983269319619844,1334487,True,0.0011143554370127214
r2,raw,375,0.02383503993638202,0.027899828320452635,1333060,True,0.0011146793126777352
r2,raw,376,0.02530000236780907,0.029614974670655495,1331633,True,0.0011149454880076692
r2,raw,377,0.028120758999779602,0.03293342662025338,1330206,True,0.0011152453123732004
r2,raw,378,0.027924662899090517,0.032718633171450975,1328780,True,0.0011156156086971698
r2,raw,379,0.046388000935833576,0.054368568398266544,1327356,True,0.0011159806382912943
r2,raw,380,0.0304649550798673,0.03572869546053836,1325933,True,0.0011169873303458941
r2,raw,381,0.02551192824215772,0.029962993441819945,1324510,True,0.001117421246994991
r2,raw,382,0.024514145580001798,0.02881478936391532,1323087,True,0.0011177254393948367
r2,raw,383,0.023678322579471906,0.0278513467484729,1321664,True,0.0011180062294116533
r2,raw,384,0.022776570285000783,0.026822774512887507,1320241,True,0.0011182681349004493
r2,raw,385,0.02523860917536282,0.029738421546074503,1318819,True,0.0011185104170881206
r2,raw,386,0.025487348955743207,0.030122726681911065,1317399,True,0.0011188078375821444
r2,raw,387,0.023447371530470995,0.027699140707925663,1315979,True,0.0011191110680281097
r2,raw,388,0.03083167061190982,0.036449053050208395,1314559,True,0.0011193676364379867
r2,raw,389,0.02522664207754421,0.029839693903380135,1313140,True,0.0011198111155512414
r2,raw,390,0.020635899535428354,0.02443241029986068,1311722,True,0.0011201079090557783
r2,raw,391,0.0225858724772995,0.0267569854125321,1310304,True,0.0011203064665478723
r2,raw,392,0.019369033591972565,0.02297448819498792,1308886,True,0.0011205442757374882
r2,raw,393,0.019209728828993713,0.022792279719319037,1307468,True,0.0011207191358779968
r2,raw,394,0.018320287255782088,0.021743584307324315,1306050,True,0.0011208911048860514
r2,raw,395,0.02074005379225662,0.024629048792846577,1304632,True,0.001121047494772137
r2,raw,396,0.02154685302768469,0.025599970754659668,1303214,True,0.001121247893404308
r2,raw,397,0.01817627738398644,0.021613664059828716,1301796,True,0.0011214641463360023
r2,raw,398,0.017875119114347936,0.02127187069496154,1300378,True,0.0011216180087432364
r2,raw,399,0.019120629204396847,0.022766450883569125,1298960,True,0.001121766794697588
r2,raw,400,0.016906021292277182,0.020186479952521017,1297542,True,0.0011219370131563076
r2,raw,401,0.01721194313038172,0.020561483900736054,1296124,True,0.001122070066692116
r2,raw,402,0.016503382303625583,0.019990803189014986,1294706,True,0.0011222079624692643
r2,raw,403,0.01675188212253351,0.020343558801124904,1293288,True,0.001122334723531889
r2,raw,404,0.01678282354197498,0.020426787964960127,1291870,True,0.0011224653157730568
r2,raw,405,0.016534150989554196,0.02018393505646009,1290453,True,0.0011225963756020673
r2,raw,406,0.020316507010459596,0.024810606153755438,1289036,True,0.0011227235657243252
r2,raw,407,0.01693803663533306,0.02079410467577695,1287619,True,0.001122915576647114
r2,raw,408,0.01767422060567418,0.021708253944570093,1286203,True,0.0011230490181884242
r2,raw,409,0.015561397444178676,0.019136798279784966,1284787,True,0.0011231942934164002
r2,raw,410,0.01834236531112728,0.02281299278502441,1283371,True,0.0011233068985930259
r2,raw,411,0.015866841310434716,0.01975652762570836,1281955,True,0.0011234633285179564
r2,raw,412,0.015665404523418552,0.01950958666285268,1280541,True,0.001123580369311594
r2,raw,413,0.015419760783646153,0.01920909489293065,1279127,True,0.0011236944454635605
r2,raw,414,0.01614403285067598,0.0201147915107861,1277713,True,0.0011238049610433763
r2,raw,415,0.017697166607479105,0.02205579295925523,1276299,True,0.001123926089878251
r2,raw,416,0.01575201550379566,0.0196360936762194,1274885,True,0.0011240716288936582
r2,raw,417,0.017126101692287118,0.02135257747157495,1273471,True,0.0011241869194745756
r2,raw,418,0.02026040751364361,0.025270314294239593,1272057,True,0.0011243231862606033
r2,raw,419,0.01663486756790521,0.020755569197796735,1270643,True,0.001124513866717645
r2,raw,420,0.018540725942482197,0.02318757472650595,1269230,True,0.001124642391502771
r2,raw,421,0.01602208535194922,0.020038361224238983,1267817,True,0.0011248020330840208
r2,raw,422,0.016783682157793592,0.020992257688027493,1266404,True,0.0011249212332340012
r2,raw,423,0.018763053410537404,0.023466683872643425,1264991,True,0.0011250520203481558
r2,raw,424,0.016606548235290102,0.020774984274509866,1263578,True,0.0011252154537070734
r2,raw,425,0.016151702534391806,0.02021345302482603,1262165,True,0.0011253434614310839
r2,raw,426,0.015757141118682226,0.01972149913136718,1260752,True,0.0011254645396390848
r2,raw,427,0.015419258842451296,0.01930292709629617,1259339,True,0.0011255797624925995
r2,raw,428,0.016359633898418574,0.0204858293240774,1257926,True,0.0011256900857973856
r2,raw,429,0.018422010867908147,0.023075174477475126,1256514,True,0.0011258142630911315
r2,raw,430,0.015457782983418728,0.019359452183097408,1255103,True,0.00112597170298195
r2,raw,431,0.01592457733946706,0.01995144458718672,1253692,True,0.0011260825396303554
r2,raw,432,0.01681545636489441,0.021075429487138402,1252282,True,0.001126200159514591
r2,raw,433,0.0172424456069266,0.02161940645813059,1250872,True,0.0011263312932017274
r2,raw,434,0.016570383302111216,0.020784784005302245,1249462,True,0.00112646915464638
r2,raw,435,0.014987220969517007,0.01881578020780518,1248052,True,0.0011265964636409966
r2,raw,436,0.01639444297436438,0.020590145134716506,1246642,True,0.0011267005974107266
r2,raw,437,0.015108605520761424,0.018984067279829892,1245232,True,0.0011268251918380044
r2,raw,438,0.01575399300966277,0.019804063012496025,1243822,True,0.0011269309976809322
r2,raw,439,0.01705198730412213,0.021451826061241793,1242412,True,0.0011270460246382784
r2,raw,440,0.020641459497891108,0.02598457097344776,1241002,True,0.0011271807719820618
r2,raw,441,0.015632426273899592,0.019687800777021536,1239592,True,0.0011273781901082996
r2,raw,442,0.01663033700601081,0.020963024239250387,1238182,True,0.0011274914038561447
r2,raw,443,0.016383726829806076,0.020669694750838113,1236772,True,0.0011276195194550832
r2,raw,444,0.01666614462864442,0.021037205045003525,1235362,True,0.0011277438496726713
r2,raw,445,0.01711547029875201,0.021630102414565172,1233952,True,0.0011278724887393904
r2,raw,446,0.017487368042845,0.02210876585460941,1232542,True,0.001128008141731896
r2,raw,447,0.017130852422974244,0.021675911157567285,1231132,True,0.0011281497365088287
r2,raw,448,0.015135740713826151,0.019175027289039304,1229722,True,0.0011282856000328027
r2,raw,449,0.01605884048644933,0.020367077400584487,1228312,True,0.0011283916488252998
r2,raw,450,0.01754501722597099,0.02227374454000003,1226902,True,0.0011285110155724004
r2,raw,451,0.01573636730826363,0.019977550262362843,1225492,True,0.0011286534818925782
r2,raw,452,0.014865753604741619,0.018872702328588824,1224082,True,0.0011287680764837508
r2,raw,453,0.016172125953445582,0.020532560543654314,1222672,True,0.0011288703321293784
r2,raw,454,0.017822188037467372,0.02262812719202072,1221262,True,0.0011289913375202873
r2,raw,455,0.01603905558570281,0.020366085006001764,1219852,True,0.0011291382778452971
r2,raw,456,0.014506079861404649,0.018419731474908344,1218442,True,0.0011292572719361809
r2,raw,457,0.013800713278060267,0.01752429956926794,1217032,True,0.001129354597368555
r2,raw,458,0.014711336935390841,0.018684067735145977,1215623,True,0.001129442680679365
r2,raw,459,0.016039073251377104,0.020370576232416202,1214214,True,0.0011295427633007033
r2,raw,460,0.015580177069599199,0.019785633741293638,1212805,True,0.0011296617150467084
r2,raw,461,0.013507694717207988,0.01715477454223691,1211397,True,0.0011297739459915053
r2,raw,462,0.01601438242104568,0.02033992571437012,1209989,True,0.0011298582974371258
r2,raw,463,0.014525270319941665,0.01845292331227017,1208581,True,0.001129976850137589
r2,raw,464,0.01470712331970951,0.01868851126295679,1207173,True,0.00113007437110137
r2,raw,465,0.015829940764048943,0.020198510756040858,1205765,True,0.0011301743404948785
r2,raw,466,0.015471658210385989,0.01973409402054362,1204357,True,0.0011302901458681664
r2,raw,467,0.014930951889440373,0.019044750768339964,1202949,True,0.00113040075738765
r2,raw,468,0.01487162579868096,0.018973155332591977,1201541,True,0.0011305037629291868
r2,raw,469,0.015427087111824098,0.01968079204164982,1200133,True,0.0011306059422670073
r2,raw,470,0.0153891130118782,0.01963288717262719,1198725,True,0.0011307158867163128
r2,raw,471,0.0147074556734693,0.01876527456994073,1197317,True,0.0011308252799599895
r2,raw,472,0.013029993020112578,0.016621491307112417,1195909,True,0.001130925187491171
r2,raw,473,0.013060395190872159,0.016659769086184703,1194501,True,0.001131003598539134
r2,raw,474,0.015641516404791608,0.019952574709072614,1193093,True,0.0011310823704444844
r2,raw,475,0.01263587450556766,0.016147513809449926,1191685,True,0.001131195344732035
r2,raw,476,0.013393759689679315,0.017115993860579923,1190277,True,0.0011312690666577846
r2,raw,477,0.013386485758807807,0.017107317872972563,1188870,True,0.0011313518915766728
r2,raw,478,0.014590449518455853,0.018660117053160657,1187463,True,0.0011314346205050854
r2,raw,479,0.013853697534245767,0.017723771641622657,1186056,True,0.0011315328918376502
r2,raw,480,0.013845333013689336,0.017716381285607926,1184649,True,0.0011316214819074295
r2,raw,481,0.01421923113767626,0.01819408748517987,1183242,True,0.0011317099581102461
r2,raw,482,0.01332025016285824,0.017043943480225376,1181835,True,0.0011318032700055132
r2,raw,483,0.01305806994486353,0.01670904466921625,1180429,True,0.001131885149647116
r2,raw,484,0.013741268767029795,0.017628444042200268,1179023,True,0.0011319638321829987
r2,raw,485,0.012832336429519121,0.016462658634468726,1177617,True,0.0011320509570701208
r2,raw,486,0.012387230442647564,0.015894226520046,1176212,True,0.0011321269317272915
r2,raw,487,0.01201721218379752,0.015419618539803595,1174807,True,0.0011321977226475966
r2,raw,488,0.011900914184488721,0.015270588285010368,1173402,True,0.001132264343506683
r2,raw,489,0.013216137441891308,0.016958918093850202,1171997,True,0.0011323296773355362
r2,raw,490,0.013088200245546673,0.016795025871925377,1170592,True,0.0011324102445923558
r2,raw,491,0.01394052441920107,0.017919170588201097,1169187,True,0.0011324892539891181
r2,raw,492,0.011427842502081637,0.014692849360690216,1167782,True,0.0011325788822092214
r2,raw,493,0.014203272854697904,0.018262955062098317,1166377,True,0.0011326391085268348
r2,raw,494,0.012769335793497734,0.01642391374109459,1164973,True,0.001132732134730248
r2,raw,495,0.01153000516924431,0.01484028980261309,1163569,True,0.001132807320007437
r2,raw,496,0.01174760050101589,0.015117975051414885,1162166,True,0.0011328686155695036
r2,raw,497,0.012059672255296269,0.015519844035240848,1160763,True,0.0011329322430052246
r2,raw,498,0.012581529224073485,0.016193214623472132,1159360,True,0.0011329992919653228
r2,raw,499,0.01246848718622503,0.0160477646419003,1157957,True,0.0011330722647738601
r2,raw,500,0.01186351937849085,0.01526978485997712,1156554,True,0.0011331439276126567
