year_ny,variable,minute_of_day,n,point,ci_lo,ci_hi
2023,abs_r_1m,1149,251,6.096259946409632e-05,4.869310989367156e-05,7.553818982298831e-05
2023,abs_r_1m,1150,251,6.300403227895586e-05,4.9997916763798646e-05,6.758727271333259e-05
2023,abs_r_1m,1151,253,6.209059019101707e-05,5.123870863516922e-05,6.630329471576724e-05
2023,abs_r_1m,1152,253,6.519754859517545e-05,4.8995981545956866e-05,8.067574004198502e-05
2023,abs_r_1m,1153,253,6.441638755125017e-05,5.419230151757476e-05,7.198614929239706e-05
2023,abs_r_1m,1154,253,6.225584039608435e-05,5.1251082502564806e-05,6.772085466308666e-05
2023,abs_r_1m,1155,251,6.211951797246629e-05,5.015688505267388e-05,6.67251781877845e-05
2023,abs_r_1m,1156,251,7.160374490644036e-05,6.206750498560689e-05,7.957348615631791e-05
2023,abs_r_1m,1157,253,6.416940725710564e-05,5.1903563191329084e-05,6.779661019540916e-05
2023,abs_r_1m,1158,252,6.454115209754843e-05,5.612459661922508e-05,7.294332124996337e-05
2023,abs_r_1m,1159,252,6.59302226141515e-05,6.083033407864898e-05,7.79818251794529e-05
2023,abs_r_1m,1160,253,5.240128908369623e-05,4.8309567719216115e-05,6.296467005149778e-05
2023,abs_r_1m,1161,253,7.515124190970548e-05,6.603453760732458e-05,8.209304430251016e-05
2023,abs_r_1m,1162,252,6.488233080032521e-05,5.1484329489173125e-05,7.860461098685682e-05
2023,abs_r_1m,1163,251,7.221650511363027e-05,6.385481136573534e-05,8.145378723896454e-05
2023,abs_r_1m,1164,252,6.41831429039699e-05,5.052239135939585e-05,7.709901753215017e-05
2023,abs_r_1m,1165,253,6.30994447458719e-05,5.335037734710666e-05,7.299110241707794e-05
2023,abs_r_1m,1166,253,5.88575744962725e-05,5.016261047287151e-05,6.539295720186146e-05
2023,abs_r_1m,1167,253,5.2415022157356765e-05,4.3291892764000106e-05,6.642237993824654e-05
2023,abs_r_1m,1168,252,5.9613036489979956e-05,4.843044984763491e-05,6.703849389303897e-05
2023,abs_r_1m,1169,252,6.294658686715999e-05,4.86333990829894e-05,6.9939851755983e-05
2023,abs_r_1m,1170,253,5.6647060504757896e-05,4.82388789378197e-05,6.506087194844712e-05
2023,abs_r_1m,1171,253,8.205666838119874e-05,6.665303338756738e-05,9.761513373361632e-05
2023,abs_r_1m,1172,252,6.960567765979665e-05,6.502171383219678e-05,8.176013216993437e-05
2023,abs_r_1m,1173,252,6.649214673252613e-05,5.969372430370421e-05,7.600228010502829e-05
2023,abs_r_1m,1174,252,5.460756873969918e-05,4.738700175427154e-05,6.474098214334267e-05
2023,abs_r_1m,1175,252,6.256193473078066e-05,5.0260938047234375e-05,6.852131015426932e-05
2023,abs_r_1m,1176,253,5.4559838516320815e-05,4.873889637214277e-05,6.644003235856488e-05
2023,abs_r_1m,1177,253,6.302090720672241e-05,5.167770906861337e-05,6.850978179513621e-05
2023,abs_r_1m,1178,253,5.555915662629808e-05,4.911110074731538e-05,6.393078585495337e-05
2023,abs_r_1m,1179,253,6.422607580884593e-05,5.1899971466759906e-05,7.5118508194352e-05
2023,abs_r_1m,1180,253,5.01014554577297e-05,4.4575480954384675e-05,6.553402037178423e-05
2023,abs_r_1m,1181,253,6.692096636368734e-05,5.701308451834311e-05,8.145867755820074e-05
2023,abs_r_1m,1182,253,5.688120362171293e-05,4.882057625530319e-05,6.495215077961543e-05
2023,abs_r_1m,1183,253,6.34055099600787e-05,5.598093491238376e-05,7.595832353782127e-05
2023,abs_r_1m,1184,253,5.094719324527486e-05,3.975876579188726e-05,6.289636972613666e-05
2023,abs_r_1m,1185,253,5.0784192584520976e-05,4.762698545888494e-05,6.434937422446618e-05
2023,abs_r_1m,1186,253,7.513881900341118e-05,6.421681448182475e-05,8.36449106741293e-05
2023,abs_r_1m,1187,253,6.565341564246412e-05,6.0810605388258596e-05,7.714114905570467e-05
2023,abs_r_1m,1188,253,5.9057152576644346e-05,5.060686061417889e-05,6.580570866896827e-05
2023,abs_r_1m,1189,253,6.259193192038148e-05,5.078216130868793e-05,7.080718948235423e-05
2023,abs_r_1m,1190,253,6.26379993627371e-05,5.20088415147863e-05,6.809186729955555e-05
2023,abs_r_1m,1191,253,7.829198215803436e-05,6.51051287051833e-05,8.759226512668453e-05
2023,abs_r_1m,1192,253,6.367094855952912e-05,5.613912087384884e-05,6.77665095922903e-05
2023,abs_r_1m,1193,253,6.233312903935657e-05,5.223744629328073e-05,6.807022769505303e-05
2023,abs_r_1m,1194,253,5.8789523723785506e-05,5.0539509272087316e-05,6.543495272482629e-05
2023,abs_r_1m,1195,253,5.7268848625493134e-05,4.882032565827092e-05,6.458383791701532e-05
2023,abs_r_1m,1196,253,6.365878891302564e-05,4.8448163079146244e-05,7.316201735279917e-05
2023,abs_r_1m,1197,252,5.9303895234253236e-05,4.8551028295905376e-05,6.690977219723544e-05
2023,abs_r_1m,1198,252,5.483740953064293e-05,4.682533805396206e-05,6.531038764040168e-05
2023,abs_r_1m,1199,253,5.049697440034441e-05,4.709439730162584e-05,6.276414324919667e-05
2023,abs_r_1m,1200,253,6.535200224527648e-05,5.853601429953379e-05,7.344375129504704e-05
2023,abs_r_1m,1201,253,0.0001399743382665275,0.00011482657099461798,0.00014883044106089557
2023,abs_r_1m,1202,254,0.00010166168225492903,9.027897135059774e-05,0.00012191832265374723
2023,abs_r_1m,1203,254,8.826203432938199e-05,7.77949791512267e-05,9.953861521425241e-05
2023,abs_r_1m,1204,254,8.775849390889738e-05,7.964319851294958e-05,0.00011260808377062343
2023,abs_r_1m,1205,254,8.2867651486145e-05,6.694316486337825e-05,9.65950254313472e-05
2023,abs_r_1m,1206,254,9.513872585155332e-05,8.053961546692286e-05,0.00010444361924293177
2023,abs_r_1m,1207,254,0.00011012890439731537,8.431880773289905e-05,0.00012689281803679342
2023,abs_r_1m,1208,254,9.470364864273489e-05,7.629970948144034e-05,0.00011404991955876536
2023,abs_r_1m,1209,254,9.446262971206376e-05,8.205801506266515e-05,0.00010378305832472422
2023,abs_r_1m,1210,254,8.222294689168592e-05,7.229731580483278e-05,9.86799396366829e-05
2023,abs_r_1m,1211,254,9.785597794886102e-05,8.245450577318456e-05,0.00010967785073096751
2023,abs_r_1m,1212,254,8.370099882748324e-05,7.726876880722461e-05,9.894459110979899e-05
2023,abs_r_1m,1213,254,7.968964655568291e-05,6.942130185462624e-05,9.612061707021451e-05
2023,abs_r_1m,1214,254,8.277882401383628e-05,6.66093673162999e-05,9.648629098105159e-05
2023,abs_r_1m,1215,254,8.184530806538723e-05,6.764298037558539e-05,9.646767536456372e-05
2023,abs_r_1m,1216,254,0.00011043134435837081,9.691447508617902e-05,0.00012806756369061596
2023,abs_r_1m,1217,253,9.39172902421219e-05,8.194379675207168e-05,0.00010409225762240069
2023,abs_r_1m,1218,253,7.591141141944553e-05,6.263996118378741e-05,9.499284520852622e-05
2023,abs_r_1m,1219,253,8.076435388863171e-05,7.222041674325577e-05,9.099181079980831e-05
2023,abs_r_1m,1220,254,8.721114883542862e-05,7.571742261500723e-05,0.0001009941814828517
2023,abs_r_1m,1221,254,8.268518085514421e-05,6.76314140638245e-05,9.660451291717707e-05
2023,abs_r_1m,1222,254,9.024052106938735e-05,7.82380785127973e-05,0.00010282471772103781
2023,abs_r_1m,1223,254,7.726482534206028e-05,6.424877126434107e-05,9.39982141031553e-05
2023,abs_r_1m,1224,254,7.101628779910874e-05,6.470688788042082e-05,8.342718896927335e-05
2023,abs_r_1m,1225,254,7.601830678312567e-05,6.488763957173095e-05,9.273214667797645e-05
2023,abs_r_1m,1226,254,8.194438294388041e-05,7.24569512548294e-05,9.37357217443423e-05
2023,abs_r_1m,1227,254,7.132414578594019e-05,6.266449555265748e-05,9.353924445808931e-05
2023,abs_r_1m,1228,254,6.928315443729258e-05,6.150628903748756e-05,8.149793203502423e-05
2023,abs_r_1m,1229,254,6.491181241557339e-05,5.7424678936097776e-05,7.643945043758584e-05
2023,abs_r_1m,1230,254,6.915172298140309e-05,6.249316483042595e-05,8.199406467877236e-05
2023,abs_r_1m,1231,253,8.101955006171557e-05,6.977271540787747e-05,0.0001010952070712195
2023,abs_r_1m,1232,253,8.625225339358927e-05,6.667117257956984e-05,9.730781713799728e-05
2023,abs_r_1m,1233,254,8.072915780929201e-05,6.942954986853187e-05,8.95932220215268e-05
2023,abs_r_1m,1234,254,9.481210874336232e-05,8.000378724697937e-05,0.00010792672641425942
2023,abs_r_1m,1235,254,8.085108108480443e-05,6.752301703741995e-05,9.477900724907139e-05
2023,abs_r_1m,1236,254,7.55168036858687e-05,6.450884579791773e-05,8.352648838622851e-05
2023,abs_r_1m,1237,254,8.077432100839633e-05,6.992551774923046e-05,8.603229067171937e-05
2023,abs_r_1m,1238,254,8.232441295246963e-05,6.983983178881784e-05,9.802542287430072e-05
2023,abs_r_1m,1239,254,7.982789904631279e-05,6.728955278493818e-05,9.387320865513867e-05
2023,abs_r_1m,1240,254,8.527160626641987e-05,8.061980510498772e-05,0.00010118697940145623
2023,abs_r_1m,1241,254,8.554823526372925e-05,6.742809738592382e-05,9.924474755321693e-05
2023,abs_r_1m,1242,254,6.552402521492603e-05,5.932363218343793e-05,8.299544305214058e-05
2023,abs_r_1m,1243,254,7.895777454896972e-05,6.563940992523028e-05,8.26815475257856e-05
2023,abs_r_1m,1244,254,7.808815963718832e-05,6.608522616264225e-05,8.653438449164764e-05
2023,abs_r_1m,1245,254,6.444667947979143e-05,5.661178470160019e-05,7.780284762353942e-05
2023,abs_r_1m,1246,254,8.108455787331825e-05,6.758953532102722e-05,9.58621256260915e-05
2023,abs_r_1m,1247,254,6.654045248694202e-05,5.6933934371019025e-05,7.62665975552407e-05
2023,abs_r_1m,1248,253,8.102086291649745e-05,6.776834556988223e-05,9.491358125548995e-05
2023,abs_r_1m,1249,253,8.050557505464818e-05,6.529119876955672e-05,8.564796976720092e-05
2023,abs_r_1m,1250,254,6.63004660273174e-05,5.840835568302091e-05,7.965271420832965e-05
2023,abs_r_1m,1251,254,8.139496557015992e-05,6.82656217007506e-05,8.720676730033474e-05
2023,abs_r_1m,1252,254,7.563763965973959e-05,6.429190510676525e-05,8.639403882717539e-05
2023,abs_r_1m,1253,254,6.703676487514221e-05,5.7378282856219294e-05,8.157865102785802e-05
2023,abs_r_1m,1254,254,6.4659421053222e-05,5.644091450785432e-05,7.687060101677305e-05
2023,abs_r_1m,1255,254,6.612279099698524e-05,5.750376172030875e-05,8.39820948859387e-05
2023,abs_r_1m,1256,254,6.371458735281109e-05,5.076115861887116e-05,8.066854056926148e-05
2023,abs_r_1m,1257,254,7.772509881123383e-05,6.417249569039084e-05,9.724630876885499e-05
2023,abs_r_1m,1258,254,6.782129354057971e-05,6.41115161672462e-05,8.027562285840755e-05
2023,abs_r_1m,1259,254,5.1579424502022335e-05,4.7055446512944975e-05,6.672115563520239e-05
2023,abs_r_1m,1260,254,5.68483938384583e-05,4.693509910090413e-05,6.582970717187754e-05
2023,abs_r_1m,1261,254,7.919275574929166e-05,6.539470159769298e-05,8.821684938880271e-05
2023,abs_r_1m,1262,253,8.131998605780856e-05,6.937458811615848e-05,9.364114246471291e-05
2023,abs_r_1m,1263,253,7.791863739826704e-05,6.47332988316099e-05,8.570385489473641e-05
2023,abs_r_1m,1264,254,7.378555928185374e-05,6.0426803415698675e-05,8.187795276935888e-05
2023,abs_r_1m,1265,254,6.809640675792405e-05,6.261174525088137e-05,8.191131907308375e-05
2023,abs_r_1m,1266,254,8.246146768381459e-05,6.533413417971154e-05,8.965283238333986e-05
2023,abs_r_1m,1267,254,7.603263256207677e-05,6.473883406129796e-05,8.424245756847131e-05
2023,abs_r_1m,1268,254,7.509037598089029e-05,6.2366275877868e-05,8.934646645062508e-05
2023,abs_r_1m,1269,254,7.644412340637725e-05,6.284942955468152e-05,8.29109068125006e-05
2023,abs_r_1m,1270,254,7.226217578149417e-05,6.599788809158229e-05,8.297697110682721e-05
2023,abs_r_1m,1271,254,6.474292279272405e-05,5.7051032163757876e-05,7.587109504593546e-05
2023,abs_r_1m,1272,254,7.337279479484229e-05,5.726559944422578e-05,8.21713495115371e-05
2023,abs_r_1m,1273,254,8.05272931334891e-05,6.600006602410515e-05,9.018268428129678e-05
2023,abs_r_1m,1274,254,6.582053234022997e-05,6.110238376823847e-05,7.626852589688624e-05
2023,abs_r_1m,1275,254,6.434392391984045e-05,5.405786350298741e-05,7.684439107183106e-05
2023,abs_r_1m,1276,254,9.657922939163053e-05,8.142162155654841e-05,0.00011497777109095439
2023,abs_r_1m,1277,254,8.423596082309059e-05,7.649688454805554e-05,9.65049137833877e-05
2023,abs_r_1m,1278,254,8.22426375938075e-05,6.655191281777951e-05,9.850760979249434e-05
2023,abs_r_1m,1279,254,6.968295212543766e-05,6.310031078560595e-05,8.163092087477466e-05
2023,abs_r_1m,1280,253,6.499520662639407e-05,5.7959254660262684e-05,8.310410455963116e-05
2023,abs_r_1m,1281,253,8.097821690395668e-05,6.595320751345089e-05,9.510109182278815e-05
2023,abs_r_1m,1282,254,7.61849977093363e-05,6.258605584713776e-05,8.231694671140494e-05
2023,abs_r_1m,1283,254,6.098430645896282e-05,4.9335208081254885e-05,6.739737038849236e-05
2023,abs_r_1m,1284,254,7.539854856772948e-05,6.105565224608173e-05,8.651268564182641e-05
2023,abs_r_1m,1285,254,7.485261513984025e-05,6.506768385505843e-05,8.289049101066479e-05
2023,abs_r_1m,1286,253,7.832632316744943e-05,6.514021433424575e-05,8.482363344039578e-05
2023,abs_r_1m,1287,253,5.880191107911064e-05,4.9212194791796024e-05,7.531963774816765e-05
2023,abs_r_1m,1288,253,6.208769889464621e-05,5.060755765696587e-05,6.619009798546696e-05
2023,abs_r_1m,1289,253,6.90119218368861e-05,6.227086879859626e-05,8.168666633078181e-05
2023,abs_r_1m,1290,253,7.5862461393969e-05,6.312533537430414e-05,8.795989780213125e-05
2023,abs_r_1m,1291,254,0.0001021493733238414,8.918613691046462e-05,0.00012097607633617116
2023,abs_r_1m,1292,254,8.543282066758871e-05,7.550407386092481e-05,9.999500033332494e-05
2023,abs_r_1m,1293,254,8.150265767227174e-05,6.448180809221064e-05,9.752291796300813e-05
2023,abs_r_1m,1294,254,7.879298491584075e-05,7.075249637343394e-05,8.97980442590473e-05
2023,abs_r_1m,1295,254,6.529672709402299e-05,5.7934350356655185e-05,7.942023234588043e-05
2023,abs_r_1m,1296,253,8.207283147670991e-05,6.564665983827687e-05,9.796684650971554e-05
2023,abs_r_1m,1297,253,8.574343853590813e-05,7.499906254682912e-05,0.00010911193804532404
2023,abs_r_1m,1298,254,8.290734919181873e-05,7.552377509601148e-05,9.25354857896243e-05
2023,abs_r_1m,1299,254,9.154393033038832e-05,7.290182758283845e-05,0.00010296211344411647
2023,abs_r_1m,1300,254,6.875588016911653e-05,6.26756223372888e-05,8.07744826507151e-05
2023,abs_r_1m,1301,254,8.223361823951847e-05,6.607107859376207e-05,0.00010010968306042243
2023,abs_r_1m,1302,254,7.58984663856055e-05,6.444005792310937e-05,8.398968297566232e-05
2023,abs_r_1m,1303,254,9.395230864415931e-05,8.064927341568535e-05,0.00010091124828572887
2023,abs_r_1m,1304,254,9.254577828474983e-05,8.08335520177739e-05,0.0001024423618977876
2023,abs_r_1m,1305,253,6.848455105349955e-05,6.336359933888097e-05,8.123014942690498e-05
2023,abs_r_1m,1306,253,8.165064957622727e-05,6.577721000423289e-05,8.875769847721261e-05
2023,abs_r_1m,1307,253,8.036840882909443e-05,6.663335001638702e-05,8.694674393812108e-05
2023,abs_r_1m,1308,253,6.837684762601449e-05,6.054795904767045e-05,8.283799588430762e-05
2023,abs_r_1m,1309,254,8.116228571784652e-05,7.358150375383967e-05,8.683344482414518e-05
2023,abs_r_1m,1310,254,7.538960185404873e-05,6.409447804277492e-05,8.075131023384903e-05
2023,abs_r_1m,1311,254,8.799850153177422e-05,7.472864165488304e-05,9.662179528640239e-05
2023,abs_r_1m,1312,254,7.781496738694442e-05,6.47710420828739e-05,8.335200599006355e-05
2023,abs_r_1m,1313,254,6.526590868862103e-05,5.7901807340010424e-05,8.132594984196461e-05
2023,abs_r_1m,1314,254,6.32606106800163e-05,5.125411547125994e-05,7.7862821320805e-05
2023,abs_r_1m,1315,254,6.423820526573824e-05,5.691963776300929e-05,7.969345714232734e-05
2023,abs_r_1m,1316,253,6.431178354865834e-05,5.2292594509075134e-05,7.836162179698089e-05
2023,abs_r_1m,1317,253,6.262328962188992e-05,5.651047799946332e-05,7.665823050007494e-05
2023,abs_r_1m,1318,254,6.554451702836989e-05,6.135793719286502e-05,7.590684561355357e-05
2023,abs_r_1m,1319,254,8.123222096335976e-05,6.736388287965117e-05,9.394155449299725e-05
2023,abs_r_1m,1320,254,6.294571567016873e-05,5.082807405048951e-05,6.727098436801361e-05
2023,abs_r_1m,1321,253,7.786767171807581e-05,6.753220444566175e-05,8.340674904982594e-05
2023,abs_r_1m,1322,254,8.116527367022774e-05,6.338137895553295e-05,8.572469519401826e-05
2023,abs_r_1m,1323,255,6.665000419033308e-05,6.071461098979187e-05,8.111681637178026e-05
2023,abs_r_1m,1324,255,7.163836954145175e-05,6.182890996276901e-05,8.132395401554363e-05
2023,abs_r_1m,1325,255,6.727211573350941e-05,6.282524828089242e-05,7.787130991267468e-05
2023,abs_r_1m,1326,254,6.655159699994088e-05,5.6969902617599786e-05,8.031934977768415e-05
2023,abs_r_1m,1327,254,6.507557150777975e-05,5.644349537245556e-05,7.723946167929876e-05
2023,abs_r_1m,1328,255,6.568683802345608e-05,6.041356707901148e-05,7.746409038858663e-05
2023,abs_r_1m,1329,255,6.481091418070809e-05,5.757466066977342e-05,7.850658062389615e-05
2023,abs_r_1m,1330,255,6.513172894472042e-05,5.650302763559452e-05,7.60706311648218e-05
2023,abs_r_1m,1331,255,6.990684915202663e-05,6.512885457830062e-05,8.037746086879334e-05
2023,abs_r_1m,1332,254,6.693732007081035e-05,6.272111993062646e-05,8.088552927016504e-05
2023,abs_r_1m,1333,254,6.971057913250574e-05,6.2785477739659e-05,8.389509576702121e-05
2023,abs_r_1m,1334,255,6.376127779757031e-05,5.508155269816155e-05,6.758863059666136e-05
2023,abs_r_1m,1335,255,5.236104688378172e-05,4.832323463328958e-05,6.511790993607718e-05
2023,abs_r_1m,1336,255,6.278153597092855e-05,5.4192206665290274e-05,6.663597278654568e-05
2023,abs_r_1m,1337,255,6.513703205412958e-05,5.724280538315178e-05,7.786656043572156e-05
2023,abs_r_1m,1338,255,6.448388711099587e-05,5.029042722779452e-05,7.36924782775484e-05
2023,abs_r_1m,1339,254,6.57171132971294e-05,5.5399139803179405e-05,7.7301937638489e-05
2023,abs_r_1m,1340,254,5.7715914735052785e-05,4.8821370751040687e-05,6.509861606373255e-05
2023,abs_r_1m,1341,253,6.779890846362479e-05,5.709049891441312e-05,7.766301608527895e-05
2023,abs_r_1m,1342,253,6.698708826383403e-05,5.969289926479056e-05,8.51839548018147e-05
2023,abs_r_1m,1343,253,6.40953739384031e-05,5.70988095053878e-05,7.309140082925493e-05
2023,abs_r_1m,1344,255,6.605128884975349e-05,5.502032724666957e-05,7.975849489897104e-05
2023,abs_r_1m,1345,255,5.6737052147081143e-05,4.7293721945247585e-05,6.469385717362566e-05
2023,abs_r_1m,1346,254,6.64279508586148e-05,5.950027783997698e-05,8.232025878990857e-05
2023,abs_r_1m,1347,254,6.226811896854187e-05,4.93749948667099e-05,6.808529248111723e-05
2023,abs_r_1m,1348,255,5.667488453999103e-05,4.694211256011238e-05,6.433415678315388e-05
2023,abs_r_1m,1349,254,5.781857510434522e-05,4.8588897446453784e-05,6.655241837303466e-05
2023,abs_r_1m,1350,254,6.271233537264253e-05,4.980434753978834e-05,7.559436069673291e-05
2023,abs_r_1m,1351,253,7.905325822125116e-05,6.61929624785141e-05,9.064397823876027e-05
2023,abs_r_1m,1352,253,6.393044369916277e-05,5.548619782252592e-05,7.814703427685467e-05
2023,abs_r_1m,1353,254,7.573505309523263e-05,5.975202909719942e-05,8.382357168618271e-05
2023,abs_r_1m,1354,254,6.13776504148673e-05,5.029127028429445e-05,6.66278004743684e-05
2023,abs_r_1m,1355,254,6.255317096569202e-05,4.742745576302236e-05,7.674429152783035e-05
2023,abs_r_1m,1356,254,6.719008140994949e-05,6.034378668854631e-05,8.097231665013142e-05
2023,abs_r_1m,1357,254,6.030454663346116e-05,5.142626606425042e-05,6.621749137457577e-05
2023,abs_r_1m,1358,254,5.493355735763517e-05,4.781919711603433e-05,6.832974128146098e-05
2023,abs_r_1m,1359,255,6.468096118168509e-05,5.713843988373725e-05,7.388367316662659e-05
2023,abs_r_1m,1360,254,5.1142373790774184e-05,4.704443347609154e-05,6.240747098192272e-05
2023,abs_r_1m,1361,254,6.365292772558135e-05,5.6839824916264795e-05,7.033483420599959e-05
2023,abs_r_1m,1362,254,5.5769136315618435e-05,4.805389657752997e-05,6.44890852447219e-05
2023,abs_r_1m,1363,254,6.147998721702683e-05,4.679016481654037e-05,6.784720811334301e-05
2023,abs_r_1m,1364,255,5.139054243845033e-05,4.761076132258543e-05,6.141352364513136e-05
2023,abs_r_1m,1365,255,4.824043031396537e-05,3.970400546129474e-05,5.655406287952103e-05
2023,abs_r_1m,1366,255,5.709446280423756e-05,4.8068267034524295e-05,6.547562865595475e-05
2023,abs_r_1m,1367,254,6.045741246677622e-05,5.375525234902998e-05,7.279609816123069e-05
2023,abs_r_1m,1368,253,6.288846732393558e-05,5.213900259266147e-05,6.887990704215955e-05
2023,abs_r_1m,1369,253,6.248893427158069e-05,5.0610715189911964e-05,6.7445057962323e-05
2023,abs_r_1m,1370,253,5.213447219370316e-05,4.307009301160758e-05,6.0214281800118034e-05
2023,abs_r_1m,1371,254,6.444673427199958e-05,5.63043301006178e-05,7.453061671165904e-05
2023,abs_r_1m,1372,254,6.006649153516999e-05,5.045875418405093e-05,6.651221055778756e-05
2023,abs_r_1m,1373,254,5.910049603012404e-05,4.816424307108262e-05,6.483063980468075e-05
2023,abs_r_1m,1374,254,5.068328702024423e-05,4.4954869747984933e-05,6.499203849812072e-05
2023,abs_r_1m,1375,254,4.865857967293428e-05,4.115480380019897e-05,5.707056777261118e-05
2023,abs_r_1m,1376,255,5.564469011975141e-05,4.8819149031312506e-05,6.544928506402186e-05
2023,abs_r_1m,1377,255,6.090937701743317e-05,5.107121882563381e-05,6.562971715952733e-05
2023,abs_r_1m,1378,255,4.9316554755513635e-05,4.666682223129518e-05,6.119393359326039e-05
2023,abs_r_1m,1379,255,5.622873852302583e-05,4.752352695588465e-05,6.363154377249364e-05
2023,abs_r_1m,1380,254,4.696195310328725e-05,4.040365060673176e-05,5.604477714577511e-05
2023,abs_r_1m,1381,254,6.520287505890216e-05,5.8152971457096266e-05,8.005236305041646e-05
2023,abs_r_1m,1382,257,6.251660599386083e-05,4.970384791643657e-05,6.769334915424899e-05
2023,abs_r_1m,1383,257,5.7109679154243265e-05,4.859017109785929e-05,6.585278514876254e-05
2023,abs_r_1m,1384,257,5.847525767323716e-05,4.894243554847224e-05,6.704434986254944e-05
2023,abs_r_1m,1385,257,5.744980325021766e-05,4.9312281291672435e-05,6.471969812452229e-05
2023,abs_r_1m,1386,258,5.8929210767723666e-05,4.973528739640798e-05,6.539504367351537e-05
2023,abs_r_1m,1387,258,5.866995543201677e-05,4.8916582488325115e-05,6.691616724472757e-05
2023,abs_r_1m,1388,258,6.0460157967766594e-05,5.035709101603995e-05,6.533193556868898e-05
2023,abs_r_1m,1389,258,5.921914578623849e-05,4.7143801422380714e-05,6.563661701829416e-05
2023,abs_r_1m,1390,258,5.1742430603624365e-05,4.894897309784529e-05,6.599217075524173e-05
2023,abs_r_1m,1391,257,6.547180622677188e-05,5.803373688805711e-05,7.894880885588776e-05
2023,abs_r_1m,1392,257,5.689414845221423e-05,4.502983227149488e-05,6.382321240277331e-05
2023,abs_r_1m,1393,257,5.7597603955575375e-05,4.9550330758602505e-05,6.515447454764599e-05
2023,abs_r_1m,1394,257,4.9200895466277216e-05,4.527857644933545e-05,5.759428666257827e-05
2023,abs_r_1m,1395,258,4.887788395999226e-05,4.0429088208861306e-05,5.7584670886321306e-05
2023,abs_r_1m,1396,258,5.4188553250856034e-05,4.849039190838085e-05,6.19022563569749e-05
2023,abs_r_1m,1397,258,6.142757038530632e-05,5.05010868859276e-05,6.757975134735964e-05
2023,abs_r_1m,1398,258,4.9667647916193595e-05,4.435278203554039e-05,5.9606016776684166e-05
2023,abs_r_1m,1399,257,5.2083785461390356e-05,4.768830922000038e-05,6.278697214656704e-05
2023,abs_r_1m,1400,257,5.985933059099223e-05,4.86527249675861e-05,6.589808884679964e-05
2023,abs_r_1m,1401,257,4.9562609977230805e-05,4.190851372060575e-05,6.369426753736262e-05
2023,abs_r_1m,1402,258,5.59917971298905e-05,4.703742677487213e-05,6.46935208075913e-05
2023,abs_r_1m,1403,258,5.177505656471747e-05,4.6715114488590296e-05,6.086982409158332e-05
2023,abs_r_1m,1404,258,5.2375349712553464e-05,4.722335653724463e-05,6.0014269668327706e-05
2023,abs_r_1m,1405,258,4.7629671179244175e-05,3.391150716954801e-05,5.79115864659327e-05
2023,abs_r_1m,1406,258,4.947942491919681e-05,4.4081020923548484e-05,5.693625987241643e-05
2023,abs_r_1m,1407,258,5.04965934817445e-05,4.312282218067275e-05,6.174136575805767e-05
2023,abs_r_1m,1408,257,5.373984542134938e-05,4.882931713165763e-05,6.444544695145302e-05
2023,abs_r_1m,1409,257,4.918637538395795e-05,3.8723888239905525e-05,5.84838400758308e-05
2023,abs_r_1m,1410,258,4.9059302446883394e-05,3.875247572560026e-05,5.688220776662492e-05
2023,abs_r_1m,1411,258,6.568293442431189e-05,5.998461663084275e-05,8.032185686607054e-05
2023,abs_r_1m,1412,257,6.181679564306712e-05,5.087375678356045e-05,6.661547862574417e-05
2023,abs_r_1m,1413,257,5.870008659951368e-05,5.012587728475719e-05,6.584795709086149e-05
2023,abs_r_1m,1414,257,5.548004106944783e-05,4.681945964909057e-05,6.596850006507278e-05
2023,abs_r_1m,1415,257,5.143459663548673e-05,4.881329576591164e-05,6.556839605661657e-05
2023,abs_r_1m,1416,257,6.431385161792411e-05,5.69741052845979e-05,6.850348139237092e-05
2023,abs_r_1m,1417,257,6.71332427286087e-05,5.884696009309805e-05,8.101721182615261e-05
2023,abs_r_1m,1418,258,5.617027842546447e-05,4.6978498086258595e-05,6.528061769813583e-05
2023,abs_r_1m,1419,258,5.6841245027196355e-05,4.840698723035719e-05,6.360227726508935e-05
2023,abs_r_1m,1420,258,6.111061878164635e-05,5.017716434778246e-05,6.593180787981323e-05
2023,abs_r_1m,1421,257,6.005014188644332e-05,4.9185568963961236e-05,6.953377605969776e-05
2023,abs_r_1m,1422,257,5.908070425914422e-05,5.038587181228774e-05,6.473965079318626e-05
2023,abs_r_1m,1423,258,5.012206817777384e-05,4.444527760299605e-05,5.957167964118588e-05
2023,abs_r_1m,1424,258,4.739525211844104e-05,3.859290276994403e-05,4.9760488083198123e-05
2023,abs_r_1m,1425,258,5.014950638208325e-05,4.300069290155488e-05,5.830970923782356e-05
2023,abs_r_1m,1426,258,5.51639994632894e-05,4.7961038904975816e-05,6.473070561619045e-05
2023,abs_r_1m,1427,258,4.8485284274378106e-05,3.986400861394574e-05,5.827901746477552e-05
2023,abs_r_1m,1428,258,4.925105552801539e-05,4.653461284058131e-05,5.770805199405676e-05
2023,abs_r_1m,1429,258,4.869426743533201e-05,4.404876075914532e-05,5.2493094902422326e-05
2023,abs_r_1m,1430,258,4.661140580176089e-05,3.7981570907278735e-05,5.294050408209682e-05
2023,abs_r_1m,1431,257,5.8339653479042016e-05,4.887784612602323e-05,6.481710610625056e-05
