20260323 052200;23995.75;24001.25;23993.5;23998;457
20260323 052300;23998;24003.5;23988.25;23990.25;688
20260323 052400;23989.75;23992.25;23984.25;23988.75;458
20260323 052500;23988.75;23991;23981.5;23983;455
20260323 052600;23983.5;23985.75;23979.75;23981;381
20260323 052700;23981;23990;23978.75;23989.5;533
20260323 052800;23989.25;23990.5;23983;23985;280
20260323 052900;23984.5;23988.75;23983.75;23988.25;218
20260323 053000;23988;23989.25;23983.75;23984.75;246
20260323 053100;23984.75;23986.75;23959.75;23964;1601
20260323 053200;23963.5;23970;23957.5;23959.25;910
20260323 053300;23958.75;23964.5;23948.5;23951.25;927
20260323 053400;23951.5;23951.5;23937.5;23944.75;1303
20260323 053500;23944.5;23965.75;23943.25;23959.75;1016
20260323 053600;23959;23967;23956.75;23965.75;544
20260323 053700;23965.5;23983.25;23962.5;23982.5;975
20260323 053800;23982;24002.75;23980.75;23999.5;1067
20260323 053900;23999.25;24002.75;23987.75;23991;939
20260323 054000;23990.5;23992;23983.5;23988.25;488
20260323 054100;23988.25;23990.5;23976.5;23980;682
20260323 054200;23980.75;23986.5;23973.5;23985;663
20260323 054300;23985.5;23986.5;23972.75;23973.5;516
20260323 054400;23973.5;23977.5;23969.75;23972.25;451
20260323 054500;23972;23975;23961.75;23966.5;444
20260323 054600;23965;23966;23958;23958.75;572
20260323 054700;23959.25;23961;23952.5;23954.75;510
20260323 054800;23955.5;23958.75;23949.75;23950;450
20260323 054900;23949.75;23950.5;23944.75;23947.25;522
20260323 055000;23946.75;23951.75;23944.75;23944.75;434
20260323 055100;23945;23951.5;23943.75;23946.75;497
20260323 055200;23946.25;23958.75;23943.75;23955;728
20260323 055300;23955;23955.5;23933.75;23939.5;1391
20260323 055400;23940.5;23947.75;23935.25;23946.5;569
20260323 055500;23946.25;23952.5;23946.25;23951;425
20260323 055600;23951;23964.75;23947.75;23963;726
20260323 055700;23963;23978.5;23960.25;23978.5;954
20260323 055800;23978.5;23979.5;23972.5;23976;605
20260323 055900;23976.25;23976.25;23964.5;23967.5;790
20260323 060000;23968;23978.5;23967;23973.5;422
20260323 060100;23973.5;23976.5;23955.25;23955.5;970
20260323 060200;23955.5;23964;23955.5;23960.25;328
20260323 060300;23960.75;23965.75;23953;23960.75;452
20260323 060400;23961;23962.25;23953;23955.75;446
20260323 060500;23956.5;23962;23949.75;23955.75;492
20260323 060600;23953.25;23955.25;23939;23941.75;765
20260323 060700;23942.75;23951;23942.75;23945.25;542
20260323 060800;23945.25;23953.25;23945.25;23950.75;355
20260323 060900;23951.25;23952.75;23942.25;23945.5;401
20260323 061000;23944.25;23951.75;23942;23949;408
20260323 061100;23948.25;23956.5;23945;23945;417
20260323 061200;23945;23954.25;23942.5;23951;322
20260323 061300;23953.5;23954.25;23936;23940.25;682
20260323 061400;23939.5;23939.75;23915.75;23917.5;1749
20260323 061500;23917.5;23937;23917.5;23935.5;812
20260323 061600;23934.75;23949;23932.25;23944.25;1056
20260323 061700;23944.25;23947.25;23931;23934.5;670
20260323 061800;23934.25;23938.25;23925.5;23927.5;514
20260323 061900;23927.75;23942;23924;23932;773
20260323 062000;23931.75;23935.25;23924.75;23931.25;483
20260323 062100;23931.5;23933.25;23922;23928.5;512
20260323 062200;23928.25;23946;23927.5;23940.75;706
20260323 062300;23941.25;23944.25;23935.75;23935.75;349
20260323 062400;23936.5;23940.5;23933.25;23934;504
20260323 062500;23934;23943;23929.75;23937.25;437
20260323 062600;23938.5;23947.5;23936;23941;569
20260323 062700;23941.25;23941.25;23926.75;23928.75;599
20260323 062800;23928.25;23933.25;23927.5;23931.25;350
20260323 062900;23931.25;23936.5;23926.25;23934.75;492
20260323 063000;23934.25;23939.5;23923;23926.75;701
20260323 063100;23928.75;23929;23909;23910;1324
20260323 063200;23909;23924.5;23905.5;23923.25;970
20260323 063300;23923;23924.25;23913.25;23921.75;647
20260323 063400;23921.25;23927.5;23913.75;23914;659
20260323 063500;23914.5;23921.5;23906.75;23908.25;603
20260323 063600;23907.75;23916.75;23905.25;23910.75;734
20260323 063700;23911.5;23911.75;23897.25;23899;1059
20260323 063800;23899.75;23903.75;23895.25;23898.5;794
20260323 063900;23898.75;23905.5;23894;23904.25;1019
20260323 064000;23904.5;23906;23896;23900.5;494
20260323 064100;23900;23912.5;23898.75;23908.5;788
20260323 064200;23908;23913.75;23906.75;23910.5;364
20260323 064300;23910.25;23911;23884;23886.75;1496
20260323 064400;23886.5;23887.75;23875;23880.5;1138
20260323 064500;23880.25;23883.5;23871.25;23872;968
20260323 064600;23871.75;23879.25;23870;23878.5;1097
20260323 064700;23878.5;23879.25;23871.25;23877.25;580
20260323 064800;23877.5;23880.5;23870.75;23871.75;695
20260323 064900;23872.75;23873.25;23865.75;23868;762
20260323 065000;23868.75;23877;23867;23874.5;615
20260323 065100;23874.5;23879;23872;23874.75;426
20260323 065200;23874.25;23880.25;23872.25;23877.25;498
20260323 065300;23878;23879.75;23875.75;23879.5;377
20260323 065400;23879.5;23885.25;23862;23867.5;1259
20260323 065500;23866.75;23869.25;23863.5;23867.5;428
20260323 065600;23867.75;23868.5;23850.75;23854.5;1238
20260323 065700;23854;23854.75;23828;23835;2389
20260323 065800;23835.5;23837.25;23826.5;23827.5;1624
20260323 065900;23827.25;23845.25;23827;23844;1071
20260323 070000;23844.5;23857;23844.5;23855;895
20260323 070100;23856;23859.75;23848;23853.5;922
20260323 070200;23852.5;23854.75;23838.5;23848.75;844
20260323 070300;23849.75;23851;23833;23837.75;924
20260323 070400;23836.75;23855.5;23834.75;23847.25;1204
20260323 070500;23847.25;23865.25;23847.25;23861.5;957
20260323 070600;23860.75;23874.5;23859.75;23872;1150
20260323 070700;23872.75;23879;23864.5;23874.75;1202
20260323 070800;23875;23903.75;23874.75;23897.75;1603
20260323 070900;23898.5;23900;23886.75;23889.5;1288
20260323 071000;23890;23891.5;23879.75;23882.75;799
20260323 071100;23883.75;23898.5;23882;23895.5;705
20260323 071200;23896;23915.25;23893.75;23910;1442
20260323 071300;23910;23911.5;23900.5;23902.25;864
20260323 071400;23902.5;23903.25;23888;23889;916
20260323 071500;23889;23899;23888.75;23893.5;635
20260323 071600;23893.75;23897.75;23877.25;23881.25;1075
20260323 071700;23881;23885;23873;23877;867
20260323 071800;23878;23890.25;23878;23884;690
20260323 071900;23885;23887.5;23875;23879;682
20260323 072000;23879.5;23883.5;23875.75;23877;831
20260323 072100;23877.25;23878.75;23851.25;23857.75;1533
20260323 072200;23858;23861.75;23851.5;23854.75;807
20260323 072300;23855.25;23855.5;23816.25;23819.25;1918
20260323 072400;23819.5;23820.75;23797;23808.5;2301
20260323 072500;23808.75;23814.5;23791.5;23794;1552
